variant,N,P,imb,delta,rep,seconds,rc
parpseq,250000,8,5,0,2,0.012663,0
parpseq,250000,8,5,0,3,0.012398,0
parpseq,250000,8,10,0,1,0.012848,0
parpseq,250000,8,10,0,2,0.012724,0
parpseq,250000,8,10,0,3,0.012720,0
parpseq,250000,8,15,0,1,0.012728,0
parpseq,250000,8,15,0,2,0.012698,0
parpseq,250000,8,15,0,3,0.012477,0
parpseq,250000,8,20,0,1,0.012680,0
parpseq,250000,8,20,0,2,0.012528,0
parpseq,250000,8,20,0,3,0.012546,0
parpseq,250000,8,25,0,1,0.012668,0
parpseq,250000,8,25,0,2,0.012209,0
parpseq,250000,8,25,0,3,0.012204,0
parpseq,250000,8,30,0,1,0.012659,0
parpseq,250000,8,30,0,2,0.012628,0
parpseq,250000,8,30,0,3,0.012743,0
parpseq,250000,8,35,0,1,0.012876,0
parpseq,250000,8,35,0,2,0.012732,0
parpseq,250000,8,35,0,3,0.012557,0
parpseq,250000,8,40,0,1,0.012584,0
parpseq,250000,8,40,0,2,0.012406,0
parpseq,250000,8,40,0,3,0.012659,0
parpseq,250000,8,45,0,1,0.012807,0
parpseq,250000,8,45,0,2,0.012355,0
parpseq,250000,8,45,0,3,0.012411,0
parpseq,250000,8,50,0,1,0.012976,0
parpseq,250000,8,50,0,2,0.013025,0
parpseq,250000,8,50,0,3,0.012456,0
parpseq,250000,8,55,0,1,0.012732,0
parpseq,250000,8,55,0,2,0.012239,0
parpseq,250000,8,55,0,3,0.012396,0
parpseq,250000,8,60,0,1,0.012821,0
parpseq,250000,8,60,0,2,0.012499,0
parpseq,250000,8,60,0,3,0.012497,0
parpseq,250000,8,65,0,1,0.012554,0
parpseq,250000,8,65,0,2,0.012692,0
parpseq,250000,8,65,0,3,0.012368,0
parpseq,250000,8,70,0,1,0.012827,0
parpseq,250000,8,70,0,2,0.012315,0
parpseq,250000,8,70,0,3,0.012523,0
parpseq,250000,8,75,0,1,0.013048,0
parpseq,250000,8,75,0,2,0.012545,0
parpseq,250000,8,75,0,3,0.012710,0
parpseq,250000,8,80,0,1,0.012912,0
parpseq,250000,8,80,0,2,0.012870,0
parpseq,250000,8,80,0,3,0.012451,0
parpseq,250000,8,85,0,1,0.012878,0
parpseq,250000,8,85,0,2,0.012688,0
parpseq,250000,8,85,0,3,0.012419,0
parpseq,250000,8,90,0,1,0.012915,0
parpseq,250000,8,90,0,2,0.012579,0
parpseq,250000,8,90,0,3,0.012513,0
parpseq,250000,8,95,0,1,0.013001,0
parpseq,250000,8,95,0,2,0.012648,0
parpseq,250000,8,95,0,3,0.012679,0
parpseq,250000,8,100,0,1,0.328382,0
parpseq,250000,8,100,0,2,0.319564,0
parpseq,250000,8,100,0,3,0.329289,0
parpseq,300000,1,0,0,1,0.012833,0
parpseq,300000,1,0,0,2,0.012682,0
parpseq,300000,1,0,0,3,0.012427,0
parpseq,300000,1,5,0,1,0.012742,0
parpseq,300000,1,5,0,2,0.012685,0
parpseq,300000,1,5,0,3,0.012721,0
parpseq,300000,1,10,0,1,0.012759,0
parpseq,300000,1,10,0,2,0.012895,0
parpseq,300000,1,10,0,3,0.012713,0
parpseq,300000,1,15,0,1,0.012899,0
parpseq,300000,1,15,0,2,0.012555,0
parpseq,300000,1,15,0,3,0.012386,0
parpseq,300000,1,20,0,1,0.012738,0
parpseq,300000,1,20,0,2,0.012605,0
parpseq,300000,1,20,0,3,0.012439,0
parpseq,300000,1,25,0,1,0.012710,0
parpseq,300000,1,25,0,2,0.012537,0
parpseq,300000,1,25,0,3,0.012300,0
parpseq,300000,1,30,0,1,0.012608,0
parpseq,300000,1,30,0,2,0.012558,0
parpseq,300000,1,30,0,3,0.012755,0
parpseq,300000,1,35,0,1,0.012544,0
parpseq,300000,1,35,0,2,0.013055,0
parpseq,300000,1,35,0,3,0.012489,0
parpseq,300000,1,40,0,1,0.012886,0
parpseq,300000,1,40,0,2,0.012485,0
parpseq,300000,1,40,0,3,0.012574,0
parpseq,300000,1,45,0,1,0.012486,0
parpseq,300000,1,45,0,2,0.011956,0
parpseq,300000,1,45,0,3,0.012118,0
parpseq,300000,1,50,0,1,0.012628,0
parpseq,300000,1,50,0,2,0.012719,0
parpseq,300000,1,50,0,3,0.012511,0
parpseq,300000,1,55,0,1,0.012897,0
parpseq,300000,1,55,0,2,0.012652,0
parpseq,300000,1,55,0,3,0.012722,0
parpseq,300000,1,60,0,1,0.012215,0
parpseq,300000,1,60,0,2,0.012577,0
parpseq,300000,1,60,0,3,0.012679,0
parpseq,300000,1,65,0,1,0.012644,0
parpseq,300000,1,65,0,2,0.012538,0
parpseq,300000,1,65,0,3,0.012480,0
parpseq,300000,1,70,0,1,0.012419,0
parpseq,300000,1,70,0,2,0.012706,0
parpseq,300000,1,70,0,3,0.012456,0
parpseq,300000,1,75,0,1,0.012759,0
parpseq,300000,1,75,0,2,0.012583,0
parpseq,300000,1,75,0,3,0.012440,0
parpseq,300000,1,80,0,1,0.012912,0
parpseq,300000,1,80,0,2,0.012816,0
parpseq,300000,1,80,0,3,0.012434,0
parpseq,300000,1,85,0,1,0.012549,0
parpseq,300000,1,85,0,2,0.012086,0
parpseq,300000,1,85,0,3,0.012471,0
parpseq,300000,1,90,0,1,0.012676,0
parpseq,300000,1,90,0,2,0.012698,0
parpseq,300000,1,90,0,3,0.012571,0
parpseq,300000,1,95,0,1,0.012908,0
parpseq,300000,1,95,0,2,0.013671,0
parpseq,300000,1,95,0,3,0.012676,0
parpseq,300000,1,100,0,1,0.012678,0
parpseq,300000,1,100,0,2,0.012967,0
parpseq,300000,1,100,0,3,0.012610,0
parpseq,300000,2,0,0,1,0.012787,0
parpseq,300000,2,0,0,2,0.012802,0
parpseq,300000,2,0,0,3,0.012785,0
parpseq,300000,2,5,0,1,0.013167,0
parpseq,300000,2,5,0,2,0.012428,0
parpseq,300000,2,5,0,3,0.012524,0
parpseq,300000,2,10,0,1,0.012670,0
parpseq,300000,2,10,0,2,0.012649,0
parpseq,300000,2,10,0,3,0.012591,0
parpseq,300000,2,15,0,1,0.012740,0
parpseq,300000,2,15,0,2,0.012495,0
parpseq,300000,2,15,0,3,0.012513,0
parpseq,300000,2,20,0,1,0.012743,0
parpseq,300000,2,20,0,2,0.012728,0
parpseq,300000,2,20,0,3,0.012594,0
parpseq,300000,2,25,0,1,0.012917,0
parpseq,300000,2,25,0,2,0.012814,0
parpseq,300000,2,25,0,3,0.012795,0
parpseq,300000,2,30,0,1,0.012673,0
parpseq,300000,2,30,0,2,0.012698,0
parpseq,300000,2,30,0,3,0.012502,0
parpseq,300000,2,35,0,1,0.012616,0
parpseq,300000,2,35,0,2,0.012764,0
parpseq,300000,2,35,0,3,0.012834,0
parpseq,300000,2,40,0,1,0.012989,0
parpseq,300000,2,40,0,2,0.012922,0
parpseq,300000,2,40,0,3,0.012724,0
parpseq,300000,2,45,0,1,0.012692,0
parpseq,300000,2,45,0,2,0.012447,0
parpseq,300000,2,45,0,3,0.012531,0
parpseq,300000,2,50,0,1,0.012340,0
parpseq,300000,2,50,0,2,0.012494,0
parpseq,300000,2,50,0,3,0.012731,0
parpseq,300000,2,55,0,1,0.013189,0
parpseq,300000,2,55,0,2,0.012657,0
parpseq,300000,2,55,0,3,0.012609,0
parpseq,300000,2,60,0,1,0.012596,0
parpseq,300000,2,60,0,2,0.012766,0
parpseq,300000,2,60,0,3,0.012936,0
parpseq,300000,2,65,0,1,0.012553,0
parpseq,300000,2,65,0,2,0.012472,0
parpseq,300000,2,65,0,3,0.012659,0
parpseq,300000,2,70,0,1,0.012751,0
parpseq,300000,2,70,0,2,0.012704,0
parpseq,300000,2,70,0,3,0.012813,0
parpseq,300000,2,75,0,1,0.012865,0
parpseq,300000,2,75,0,2,0.012517,0
parpseq,300000,2,75,0,3,0.012746,0
parpseq,300000,2,80,0,1,0.012910,0
parpseq,300000,2,80,0,2,0.012660,0
parpseq,300000,2,80,0,3,0.012903,0
parpseq,300000,2,85,0,1,0.012581,0
parpseq,300000,2,85,0,2,0.012361,0
parpseq,300000,2,85,0,3,0.012637,0
parpseq,300000,2,90,0,1,0.013576,0
parpseq,300000,2,90,0,2,0.012713,0
parpseq,300000,2,90,0,3,0.012731,0
parpseq,300000,2,95,0,1,0.012969,0
parpseq,300000,2,95,0,2,0.012664,0
parpseq,300000,2,95,0,3,0.012607,0
parpseq,300000,2,100,0,1,0.066236,0
parpseq,300000,2,100,0,2,0.065689,0
parpseq,300000,2,100,0,3,0.065508,0
parpseq,300000,4,0,0,1,0.012644,0
parpseq,300000,4,0,0,2,0.012792,0
parpseq,300000,4,0,0,3,0.012414,0
parpseq,300000,4,5,0,1,0.012716,0
parpseq,300000,4,5,0,2,0.012608,0
parpseq,300000,4,5,0,3,0.012805,0
parpseq,300000,4,10,0,1,0.012807,0
parpseq,300000,4,10,0,2,0.012606,0
parpseq,300000,4,10,0,3,0.012533,0
parpseq,300000,4,15,0,1,0.012790,0
parpseq,300000,4,15,0,2,0.012713,0
parpseq,300000,4,15,0,3,0.012643,0
parpseq,300000,4,20,0,1,0.012888,0
parpseq,300000,4,20,0,2,0.012497,0
parpseq,300000,4,20,0,3,0.012567,0
parpseq,300000,4,25,0,1,0.012947,0
parpseq,300000,4,25,0,2,0.012500,0
parpseq,300000,4,25,0,3,0.012393,0
parpseq,300000,4,30,0,1,0.012705,0
parpseq,300000,4,30,0,2,0.012481,0
parpseq,300000,4,30,0,3,0.012676,0
parpseq,300000,4,35,0,1,0.013063,0
parpseq,300000,4,35,0,2,0.012398,0
parpseq,300000,4,35,0,3,0.012359,0
parpseq,300000,4,40,0,1,0.012592,0
parpseq,300000,4,40,0,2,0.012147,0
parpseq,300000,4,40,0,3,0.012328,0
parpseq,300000,4,45,0,1,0.012837,0
parpseq,300000,4,45,0,2,0.012580,0
parpseq,300000,4,45,0,3,0.012602,0
parpseq,300000,4,50,0,1,0.012880,0
parpseq,300000,4,50,0,2,0.012391,0
parpseq,300000,4,50,0,3,0.012630,0
parpseq,300000,4,55,0,1,0.012863,0
parpseq,300000,4,55,0,2,0.012514,0
parpseq,300000,4,55,0,3,0.012627,0
parpseq,300000,4,60,0,1,0.012855,0
parpseq,300000,4,60,0,2,0.012557,0
parpseq,300000,4,60,0,3,0.012628,0
parpseq,300000,4,65,0,1,0.012918,0
parpseq,300000,4,65,0,2,0.012179,0
parpseq,300000,4,65,0,3,0.012646,0
parpseq,300000,4,70,0,1,0.012732,0
parpseq,300000,4,70,0,2,0.012388,0
parpseq,300000,4,70,0,3,0.012735,0
parpseq,300000,4,75,0,1,0.013178,0
parpseq,300000,4,75,0,2,0.012460,0
parpseq,300000,4,75,0,3,0.012465,0
parpseq,300000,4,80,0,1,0.012947,0
parpseq,300000,4,80,0,2,0.012507,0
parpseq,300000,4,80,0,3,0.012672,0
parpseq,300000,4,85,0,1,0.012637,0
parpseq,300000,4,85,0,2,0.012416,0
parpseq,300000,4,85,0,3,0.012441,0
parpseq,300000,4,90,0,1,0.013051,0
parpseq,300000,4,90,0,2,0.012768,0
parpseq,300000,4,90,0,3,0.012569,0
parpseq,300000,4,95,0,1,0.012670,0
parpseq,300000,4,95,0,2,0.012606,0
parpseq,300000,4,95,0,3,0.012468,0
parpseq,300000,4,100,0,1,0.173329,0
parpseq,300000,4,100,0,2,0.172153,0
parpseq,300000,4,100,0,3,0.172444,0
parpseq,300000,8,0,0,1,0.012739,0
parpseq,300000,8,0,0,2,0.012707,0
parpseq,300000,8,0,0,3,0.012520,0
parpseq,300000,8,5,0,1,0.012860,0
parpseq,300000,8,5,0,2,0.012550,0
parpseq,300000,8,5,0,3,0.012587,0
parpseq,300000,8,10,0,1,0.012625,0
parpseq,300000,8,10,0,2,0.012589,0
parpseq,300000,8,10,0,3,0.012258,0
parpseq,300000,8,15,0,1,0.012761,0
parpseq,300000,8,15,0,2,0.012181,0
parpseq,300000,8,15,0,3,0.012805,0
parpseq,300000,8,20,0,1,0.012492,0
parpseq,300000,8,20,0,2,0.012434,0
parpseq,300000,8,20,0,3,0.012415,0
parpseq,300000,8,25,0,1,0.012626,0
parpseq,300000,8,25,0,2,0.012500,0
parpseq,300000,8,25,0,3,0.012808,0
parpseq,300000,8,30,0,1,0.012989,0
parpseq,300000,8,30,0,2,0.012445,0
parpseq,300000,8,30,0,3,0.012840,0
parpseq,300000,8,35,0,1,0.013175,0
parpseq,300000,8,35,0,2,0.013055,0
parpseq,300000,8,35,0,3,0.012865,0
parpseq,300000,8,40,0,1,0.012661,0
parpseq,300000,8,40,0,2,0.012850,0
parpseq,300000,8,40,0,3,0.012523,0
parpseq,300000,8,45,0,1,0.012989,0
parpseq,300000,8,45,0,2,0.012401,0
parpseq,300000,8,45,0,3,0.012746,0
parpseq,300000,8,50,0,1,0.012818,0
parpseq,300000,8,50,0,2,0.012746,0
parpseq,300000,8,50,0,3,0.012807,0
parpseq,300000,8,55,0,1,0.012889,0
parpseq,300000,8,55,0,2,0.012788,0
parpseq,300000,8,55,0,3,0.012420,0
parpseq,300000,8,60,0,1,0.012706,0
parpseq,300000,8,60,0,2,0.012493,0
parpseq,300000,8,60,0,3,0.012599,0
parpseq,300000,8,65,0,1,0.012505,0
parpseq,300000,8,65,0,2,0.012537,0
parpseq,300000,8,65,0,3,0.012531,0
parpseq,300000,8,70,0,1,0.012726,0
parpseq,300000,8,70,0,2,0.012586,0
parpseq,300000,8,70,0,3,0.012584,0
parpseq,300000,8,75,0,1,0.012659,0
parpseq,300000,8,75,0,2,0.012747,0
parpseq,300000,8,75,0,3,0.012616,0
parpseq,300000,8,80,0,1,0.012754,0
parpseq,300000,8,80,0,2,0.012603,0
parpseq,300000,8,80,0,3,0.012668,0
parpseq,300000,8,85,0,1,0.012730,0
parpseq,300000,8,85,0,2,0.012716,0
parpseq,300000,8,85,0,3,0.012644,0
parpseq,300000,8,90,0,1,0.012695,0
parpseq,300000,8,90,0,2,0.012953,0
parpseq,300000,8,90,0,3,0.012545,0
parpseq,300000,8,95,0,1,0.012864,0
parpseq,300000,8,95,0,2,0.012636,0
parpseq,300000,8,95,0,3,0.012631,0
parpseq,300000,8,100,0,1,0.392720,0
parpseq,300000,8,100,0,2,0.384509,0
parpseq,300000,8,100,0,3,0.412588,0
parpseq,350000,1,0,0,1,0.012768,0
parpseq,350000,1,0,0,2,0.012495,0
parpseq,350000,1,0,0,3,0.012583,0
parpseq,350000,1,5,0,1,0.012655,0
parpseq,350000,1,5,0,2,0.012699,0
parpseq,350000,1,5,0,3,0.012525,0
parpseq,350000,1,10,0,1,0.012780,0
parpseq,350000,1,10,0,2,0.012407,0
parpseq,350000,1,10,0,3,0.012622,0
parpseq,350000,1,15,0,1,0.012630,0
parpseq,350000,1,15,0,2,0.012689,0
parpseq,350000,1,15,0,3,0.012484,0
parpseq,350000,1,20,0,1,0.012670,0
parpseq,350000,1,20,0,2,0.012718,0
parpseq,350000,1,20,0,3,0.012596,0
parpseq,350000,1,25,0,1,0.012813,0
parpseq,350000,1,25,0,2,0.013674,0
parpseq,350000,1,25,0,3,0.012475,0
parpseq,350000,1,30,0,1,0.012415,0
parpseq,350000,1,30,0,2,0.012682,0
parpseq,350000,1,30,0,3,0.012461,0
parpseq,350000,1,35,0,1,0.012522,0
parpseq,350000,1,35,0,2,0.012655,0
parpseq,350000,1,35,0,3,0.012849,0
parpseq,350000,1,40,0,1,0.012772,0
parpseq,350000,1,40,0,2,0.012563,0
parpseq,350000,1,40,0,3,0.012409,0
parpseq,350000,1,45,0,1,0.012536,0
parpseq,350000,1,45,0,2,0.012484,0
parpseq,350000,1,45,0,3,0.012496,0
parpseq,350000,1,50,0,1,0.012824,0
parpseq,350000,1,50,0,2,0.012391,0
parpseq,350000,1,50,0,3,0.012421,0
parpseq,350000,1,55,0,1,0.012843,0
parpseq,350000,1,55,0,2,0.012647,0
parpseq,350000,1,55,0,3,0.012703,0
parpseq,350000,1,60,0,1,0.013016,0
parpseq,350000,1,60,0,2,0.012552,0
parpseq,350000,1,60,0,3,0.012458,0
parpseq,350000,1,65,0,1,0.012631,0
parpseq,350000,1,65,0,2,0.012721,0
parpseq,350000,1,65,0,3,0.012776,0
parpseq,350000,1,70,0,1,0.012655,0
parpseq,350000,1,70,0,2,0.012790,0
parpseq,350000,1,70,0,3,0.012676,0
parpseq,350000,1,75,0,1,0.012663,0
parpseq,350000,1,75,0,2,0.012715,0
parpseq,350000,1,75,0,3,0.012482,0
parpseq,350000,1,80,0,1,0.012526,0
parpseq,350000,1,80,0,2,0.012737,0
parpseq,350000,1,80,0,3,0.012456,0
parpseq,350000,1,85,0,1,0.012768,0
parpseq,350000,1,85,0,2,0.013039,0
parpseq,350000,1,85,0,3,0.012783,0
parpseq,350000,1,90,0,1,0.012349,0
parpseq,350000,1,90,0,2,0.012414,0
parpseq,350000,1,90,0,3,0.012664,0
parpseq,350000,1,95,0,1,0.012742,0
parpseq,350000,1,95,0,2,0.012660,0
parpseq,350000,1,95,0,3,0.012497,0
parpseq,350000,1,100,0,1,0.012788,0
parpseq,350000,1,100,0,2,0.012702,0
parpseq,350000,1,100,0,3,0.012548,0
parpseq,350000,2,0,0,1,0.012682,0
parpseq,350000,2,0,0,2,0.012592,0
parpseq,350000,2,0,0,3,0.012736,0
parpseq,350000,2,5,0,1,0.012734,0
parpseq,350000,2,5,0,2,0.012410,0
parpseq,350000,2,5,0,3,0.012483,0
parpseq,350000,2,10,0,1,0.012500,0
parpseq,350000,2,10,0,2,0.012638,0
parpseq,350000,2,10,0,3,0.012415,0
parpseq,350000,2,15,0,1,0.013127,0
parpseq,350000,2,15,0,2,0.012561,0
parpseq,350000,2,15,0,3,0.012788,0
parpseq,350000,2,20,0,1,0.012745,0
parpseq,350000,2,20,0,2,0.012791,0
parpseq,350000,2,20,0,3,0.012790,0
parpseq,350000,2,25,0,1,0.012791,0
parpseq,350000,2,25,0,2,0.012600,0
parpseq,350000,2,25,0,3,0.012639,0
parpseq,350000,2,30,0,1,0.012685,0
parpseq,350000,2,30,0,2,0.012269,0
parpseq,350000,2,30,0,3,0.012393,0
parpseq,350000,2,35,0,1,0.012750,0
parpseq,350000,2,35,0,2,0.012797,0
parpseq,350000,2,35,0,3,0.012837,0
parpseq,350000,2,40,0,1,0.012757,0
parpseq,350000,2,40,0,2,0.012615,0
parpseq,350000,2,40,0,3,0.012557,0
parpseq,350000,2,45,0,1,0.012900,0
parpseq,350000,2,45,0,2,0.012335,0
parpseq,350000,2,45,0,3,0.012419,0
parpseq,350000,2,50,0,1,0.013320,0
parpseq,350000,2,50,0,2,0.012665,0
parpseq,350000,2,50,0,3,0.012657,0
parpseq,350000,2,55,0,1,0.012906,0
parpseq,350000,2,55,0,2,0.012544,0
parpseq,350000,2,55,0,3,0.012231,0
parpseq,350000,2,60,0,1,0.012931,0
parpseq,350000,2,60,0,2,0.012568,0
parpseq,350000,2,60,0,3,0.012613,0
parpseq,350000,2,65,0,1,0.012584,0
parpseq,350000,2,65,0,2,0.012522,0
parpseq,350000,2,65,0,3,0.012708,0
parpseq,350000,2,70,0,1,0.013056,0
parpseq,350000,2,70,0,2,0.012628,0
parpseq,350000,2,70,0,3,0.012750,0
parpseq,350000,2,75,0,1,0.012632,0
parpseq,350000,2,75,0,2,0.012473,0
parpseq,350000,2,75,0,3,0.012343,0
parpseq,350000,2,80,0,1,0.012675,0
parpseq,350000,2,80,0,2,0.012603,0
parpseq,350000,2,80,0,3,0.012545,0
parpseq,350000,2,85,0,1,0.013185,0
parpseq,350000,2,85,0,2,0.012593,0
parpseq,350000,2,85,0,3,0.012445,0
parpseq,350000,2,90,0,1,0.012734,0
parpseq,350000,2,90,0,2,0.012513,0
parpseq,350000,2,90,0,3,0.012537,0
parpseq,350000,2,95,0,1,0.012815,0
parpseq,350000,2,95,0,2,0.013123,0
parpseq,350000,2,95,0,3,0.012440,0
parpseq,350000,2,100,0,1,0.066214,0
parpseq,350000,2,100,0,2,0.086459,0
parpseq,350000,2,100,0,3,0.076808,0
parpseq,350000,4,0,0,1,0.012781,0
parpseq,350000,4,0,0,2,0.012629,0
parpseq,350000,4,0,0,3,0.012733,0
parpseq,350000,4,5,0,1,0.012912,0
parpseq,350000,4,5,0,2,0.012640,0
parpseq,350000,4,5,0,3,0.012547,0
parpseq,350000,4,10,0,1,0.013069,0
parpseq,350000,4,10,0,2,0.012554,0
parpseq,350000,4,10,0,3,0.012511,0
parpseq,350000,4,15,0,1,0.012866,0
parpseq,350000,4,15,0,2,0.012428,0
parpseq,350000,4,15,0,3,0.012811,0
parpseq,350000,4,20,0,1,0.012684,0
parpseq,350000,4,20,0,2,0.012660,0
parpseq,350000,4,20,0,3,0.012644,0
parpseq,350000,4,25,0,1,0.012830,0
parpseq,350000,4,25,0,2,0.012652,0
parpseq,350000,4,25,0,3,0.012473,0
parpseq,350000,4,30,0,1,0.012972,0
parpseq,350000,4,30,0,2,0.012561,0
parpseq,350000,4,30,0,3,0.012251,0
parpseq,350000,4,35,0,1,0.012738,0
parpseq,350000,4,35,0,2,0.012564,0
parpseq,350000,4,35,0,3,0.012394,0
parpseq,350000,4,40,0,1,0.012744,0
parpseq,350000,4,40,0,2,0.012664,0
parpseq,350000,4,40,0,3,0.012461,0
parpseq,350000,4,45,0,1,0.013215,0
parpseq,350000,4,45,0,2,0.012604,0
parpseq,350000,4,45,0,3,0.012820,0
parpseq,350000,4,50,0,1,0.012868,0
parpseq,350000,4,50,0,2,0.013326,0
parpseq,350000,4,50,0,3,0.012610,0
parpseq,350000,4,55,0,1,0.012729,0
parpseq,350000,4,55,0,2,0.012466,0
parpseq,350000,4,55,0,3,0.012596,0
parpseq,350000,4,60,0,1,0.012604,0
parpseq,350000,4,60,0,2,0.012837,0
parpseq,350000,4,60,0,3,0.012634,0
parpseq,350000,4,65,0,1,0.013324,0
parpseq,350000,4,65,0,2,0.012594,0
parpseq,350000,4,65,0,3,0.012517,0
parpseq,350000,4,70,0,1,0.012808,0
parpseq,350000,4,70,0,2,0.012498,0
parpseq,350000,4,70,0,3,0.012477,0
parpseq,350000,4,75,0,1,0.012750,0
parpseq,350000,4,75,0,2,0.012293,0
parpseq,350000,4,75,0,3,0.012441,0
parpseq,350000,4,80,0,1,0.012437,0
parpseq,350000,4,80,0,2,0.012925,0
parpseq,350000,4,80,0,3,0.012984,0
parpseq,350000,4,85,0,1,0.012633,0
parpseq,350000,4,85,0,2,0.012465,0
parpseq,350000,4,85,0,3,0.012836,0
parpseq,350000,4,90,0,1,0.012591,0
parpseq,350000,4,90,0,2,0.012622,0
parpseq,350000,4,90,0,3,0.012434,0
parpseq,350000,4,95,0,1,0.012752,0
parpseq,350000,4,95,0,2,0.012697,0
parpseq,350000,4,95,0,3,0.012520,0
parpseq,350000,4,100,0,1,0.192866,0
parpseq,350000,4,100,0,2,0.184075,0
parpseq,350000,4,100,0,3,0.191969,0
parpseq,350000,8,0,0,1,0.012829,0
parpseq,350000,8,0,0,2,0.012627,0
parpseq,350000,8,0,0,3,0.012503,0
parpseq,350000,8,5,0,1,0.012642,0
parpseq,350000,8,5,0,2,0.012568,0
parpseq,350000,8,5,0,3,0.012595,0
parpseq,350000,8,10,0,1,0.012482,0
parpseq,350000,8,10,0,2,0.012812,0
parpseq,350000,8,10,0,3,0.012501,0
parpseq,350000,8,15,0,1,0.012893,0
parpseq,350000,8,15,0,2,0.012605,0
parpseq,350000,8,15,0,3,0.012777,0
parpseq,350000,8,20,0,1,0.012976,0
parpseq,350000,8,20,0,2,0.012883,0
parpseq,350000,8,20,0,3,0.012677,0
parpseq,350000,8,25,0,1,0.013062,0
parpseq,350000,8,25,0,2,0.012712,0
parpseq,350000,8,25,0,3,0.012601,0
parpseq,350000,8,30,0,1,0.012730,0
parpseq,350000,8,30,0,2,0.012556,0
parpseq,350000,8,30,0,3,0.012568,0
parpseq,350000,8,35,0,1,0.013067,0
parpseq,350000,8,35,0,2,0.012734,0
parpseq,350000,8,35,0,3,0.012802,0
parpseq,350000,8,40,0,1,0.012655,0
parpseq,350000,8,40,0,2,0.012572,0
parpseq,350000,8,40,0,3,0.013116,0
parpseq,350000,8,45,0,1,0.012719,0
parpseq,350000,8,45,0,2,0.012326,0
parpseq,350000,8,45,0,3,0.012569,0
parpseq,350000,8,50,0,1,0.012851,0
parpseq,350000,8,50,0,2,0.012672,0
parpseq,350000,8,50,0,3,0.012472,0
parpseq,350000,8,55,0,1,0.012751,0
parpseq,350000,8,55,0,2,0.012783,0
parpseq,350000,8,55,0,3,0.012491,0
parpseq,350000,8,60,0,1,0.012824,0
parpseq,350000,8,60,0,2,0.012615,0
parpseq,350000,8,60,0,3,0.012914,0
parpseq,350000,8,65,0,1,0.012682,0
parpseq,350000,8,65,0,2,0.012659,0
parpseq,350000,8,65,0,3,0.012551,0
parpseq,350000,8,70,0,1,0.012861,0
parpseq,350000,8,70,0,2,0.013339,0
parpseq,350000,8,70,0,3,0.012709,0
parpseq,350000,8,75,0,1,0.012692,0
parpseq,350000,8,75,0,2,0.012835,0
parpseq,350000,8,75,0,3,0.012650,0
parpseq,350000,8,80,0,1,0.012864,0
parpseq,350000,8,80,0,2,0.012966,0
parpseq,350000,8,80,0,3,0.012766,0
parpseq,350000,8,85,0,1,0.012711,0
parpseq,350000,8,85,0,2,0.012571,0
parpseq,350000,8,85,0,3,0.012470,0
parpseq,350000,8,90,0,1,0.012663,0
parpseq,350000,8,90,0,2,0.013056,0
parpseq,350000,8,90,0,3,0.012800,0
parpseq,350000,8,95,0,1,0.012859,0
parpseq,350000,8,95,0,2,0.012876,0
parpseq,350000,8,95,0,3,0.012629,0
parpseq,350000,8,100,0,1,0.455881,0
parpseq,350000,8,100,0,2,0.436844,0
parpseq,350000,8,100,0,3,0.445848,0
parpseq,400000,1,0,0,1,0.012575,0
parpseq,400000,1,0,0,2,0.012637,0
parpseq,400000,1,0,0,3,0.012756,0
parpseq,400000,1,5,0,1,0.012950,0
parpseq,400000,1,5,0,2,0.012583,0
parpseq,400000,1,5,0,3,0.012669,0
parpseq,400000,1,10,0,1,0.012566,0
parpseq,400000,1,10,0,2,0.012771,0
parpseq,400000,1,10,0,3,0.012865,0
parpseq,400000,1,15,0,1,0.012802,0
parpseq,400000,1,15,0,2,0.012381,0
parpseq,400000,1,15,0,3,0.012818,0
parpseq,400000,1,20,0,1,0.012751,0
parpseq,400000,1,20,0,2,0.012797,0
parpseq,400000,1,20,0,3,0.012345,0
parpseq,400000,1,25,0,1,0.012918,0
parpseq,400000,1,25,0,2,0.011999,0
parpseq,400000,1,25,0,3,0.012479,0
parpseq,400000,1,30,0,1,0.012715,0
parpseq,400000,1,30,0,2,0.012318,0
parpseq,400000,1,30,0,3,0.014577,0
parpseq,400000,1,35,0,1,0.012486,0
parpseq,400000,1,35,0,2,0.012455,0
parpseq,400000,1,35,0,3,0.012495,0
parpseq,400000,1,40,0,1,0.012568,0
parpseq,400000,1,40,0,2,0.012576,0
parpseq,400000,1,40,0,3,0.012444,0
parpseq,400000,1,45,0,1,0.012707,0
parpseq,400000,1,45,0,2,0.012374,0
parpseq,400000,1,45,0,3,0.012641,0
parpseq,400000,1,50,0,1,0.012369,0
parpseq,400000,1,50,0,2,0.012399,0
parpseq,400000,1,50,0,3,0.012611,0
parpseq,400000,1,55,0,1,0.012795,0
parpseq,400000,1,55,0,2,0.012631,0
parpseq,400000,1,55,0,3,0.012377,0
parpseq,400000,1,60,0,1,0.012812,0
parpseq,400000,1,60,0,2,0.012701,0
parpseq,400000,1,60,0,3,0.012721,0
parpseq,400000,1,65,0,1,0.012511,0
parpseq,400000,1,65,0,2,0.012542,0
parpseq,400000,1,65,0,3,0.012620,0
parpseq,400000,1,70,0,1,0.012810,0
parpseq,400000,1,70,0,2,0.012927,0
