variant,N,P,imb,delta,rep,seconds,rc
ghc,100000,2,5,0,1,0.012328,0
ghc,100000,2,5,0,2,0.012627,0
ghc,100000,2,5,0,3,0.012509,0
ghc,100000,2,10,0,1,0.012585,0
ghc,100000,2,10,0,2,0.012331,0
ghc,100000,2,10,0,3,0.012257,0
ghc,100000,2,15,0,1,0.012836,0
ghc,100000,2,15,0,2,0.012540,0
ghc,100000,2,15,0,3,0.012899,0
ghc,100000,2,20,0,1,0.012613,0
ghc,100000,2,20,0,2,0.012624,0
ghc,100000,2,20,0,3,0.012900,0
ghc,100000,2,25,0,1,0.012815,0
ghc,100000,2,25,0,2,0.012514,0
ghc,100000,2,25,0,3,0.012808,0
ghc,100000,2,30,0,1,0.012515,0
ghc,100000,2,30,0,2,0.012828,0
ghc,100000,2,30,0,3,0.012636,0
ghc,100000,2,35,0,1,0.013115,0
ghc,100000,2,35,0,2,0.012742,0
ghc,100000,2,35,0,3,0.012504,0
ghc,100000,2,40,0,1,0.012959,0
ghc,100000,2,40,0,2,0.012428,0
ghc,100000,2,40,0,3,0.012592,0
ghc,100000,2,45,0,1,0.012812,0
ghc,100000,2,45,0,2,0.012409,0
ghc,100000,2,45,0,3,0.012610,0
ghc,100000,2,50,0,1,0.012521,0
ghc,100000,2,50,0,2,0.013399,0
ghc,100000,2,50,0,3,0.012693,0
ghc,100000,2,55,0,1,0.012395,0
ghc,100000,2,55,0,2,0.012272,0
ghc,100000,2,55,0,3,0.012456,0
ghc,100000,2,60,0,1,0.012852,0
ghc,100000,2,60,0,2,0.012598,0
ghc,100000,2,60,0,3,0.012488,0
ghc,100000,2,65,0,1,0.012923,0
ghc,100000,2,65,0,2,0.012748,0
ghc,100000,2,65,0,3,0.012630,0
ghc,100000,2,70,0,1,0.012728,0
ghc,100000,2,70,0,2,0.012629,0
ghc,100000,2,70,0,3,0.012351,0
ghc,100000,2,75,0,1,0.012460,0
ghc,100000,2,75,0,2,0.012384,0
ghc,100000,2,75,0,3,0.012474,0
ghc,100000,2,80,0,1,0.012403,0
ghc,100000,2,80,0,2,0.012611,0
ghc,100000,2,80,0,3,0.012431,0
ghc,100000,2,85,0,1,0.012443,0
ghc,100000,2,85,0,2,0.012977,0
ghc,100000,2,85,0,3,0.012771,0
ghc,100000,2,90,0,1,0.012566,0
ghc,100000,2,90,0,2,0.012416,0
ghc,100000,2,90,0,3,0.012304,0
ghc,100000,2,95,0,1,0.012379,0
ghc,100000,2,95,0,2,0.012691,0
ghc,100000,2,95,0,3,0.012307,0
ghc,100000,2,100,0,1,0.055282,0
ghc,100000,2,100,0,2,0.055227,0
ghc,100000,2,100,0,3,0.054716,0
ghc,100000,4,0,0,1,0.012245,0
ghc,100000,4,0,0,2,0.012636,0
ghc,100000,4,0,0,3,0.012594,0
ghc,100000,4,5,0,1,0.012495,0
ghc,100000,4,5,0,2,0.012433,0
ghc,100000,4,5,0,3,0.012619,0
ghc,100000,4,10,0,1,0.012955,0
ghc,100000,4,10,0,2,0.012574,0
ghc,100000,4,10,0,3,0.012783,0
ghc,100000,4,15,0,1,0.012818,0
ghc,100000,4,15,0,2,0.012487,0
ghc,100000,4,15,0,3,0.012725,0
ghc,100000,4,20,0,1,0.012507,0
ghc,100000,4,20,0,2,0.013005,0
ghc,100000,4,20,0,3,0.012744,0
ghc,100000,4,25,0,1,0.012569,0
ghc,100000,4,25,0,2,0.012616,0
ghc,100000,4,25,0,3,0.012561,0
ghc,100000,4,30,0,1,0.012693,0
ghc,100000,4,30,0,2,0.012381,0
ghc,100000,4,30,0,3,0.012792,0
ghc,100000,4,35,0,1,0.012874,0
ghc,100000,4,35,0,2,0.012555,0
ghc,100000,4,35,0,3,0.012887,0
ghc,100000,4,40,0,1,0.012642,0
ghc,100000,4,40,0,2,0.012414,0
ghc,100000,4,40,0,3,0.012410,0
ghc,100000,4,45,0,1,0.012658,0
ghc,100000,4,45,0,2,0.012751,0
ghc,100000,4,45,0,3,0.012843,0
ghc,100000,4,50,0,1,0.012712,0
ghc,100000,4,50,0,2,0.012600,0
ghc,100000,4,50,0,3,0.012603,0
ghc,100000,4,55,0,1,0.012754,0
ghc,100000,4,55,0,2,0.012578,0
ghc,100000,4,55,0,3,0.012616,0
ghc,100000,4,60,0,1,0.013115,0
ghc,100000,4,60,0,2,0.012736,0
ghc,100000,4,60,0,3,0.012601,0
ghc,100000,4,65,0,1,0.013055,0
ghc,100000,4,65,0,2,0.012636,0
ghc,100000,4,65,0,3,0.012679,0
ghc,100000,4,70,0,1,0.013278,0
ghc,100000,4,70,0,2,0.012619,0
ghc,100000,4,70,0,3,0.012714,0
ghc,100000,4,75,0,1,0.013000,0
ghc,100000,4,75,0,2,0.012485,0
ghc,100000,4,75,0,3,0.012523,0
ghc,100000,4,80,0,1,0.012929,0
ghc,100000,4,80,0,2,0.012942,0
ghc,100000,4,80,0,3,0.012759,0
ghc,100000,4,85,0,1,0.012923,0
ghc,100000,4,85,0,2,0.012632,0
ghc,100000,4,85,0,3,0.012532,0
ghc,100000,4,90,0,1,0.013020,0
ghc,100000,4,90,0,2,0.012863,0
ghc,100000,4,90,0,3,0.012860,0
ghc,100000,4,95,0,1,0.013057,0
ghc,100000,4,95,0,2,0.012741,0
ghc,100000,4,95,0,3,0.012607,0
ghc,100000,4,100,0,1,0.121794,0
ghc,100000,4,100,0,2,0.129651,0
ghc,100000,4,100,0,3,0.139312,0
ghc,100000,8,0,0,1,0.012537,0
ghc,100000,8,0,0,2,0.013152,0
ghc,100000,8,0,0,3,0.013176,0
ghc,100000,8,5,0,1,0.012993,0
ghc,100000,8,5,0,2,0.012405,0
ghc,100000,8,5,0,3,0.012331,0
ghc,100000,8,10,0,1,0.012725,0
ghc,100000,8,10,0,2,0.012686,0
ghc,100000,8,10,0,3,0.012581,0
ghc,100000,8,15,0,1,0.012670,0
ghc,100000,8,15,0,2,0.012740,0
ghc,100000,8,15,0,3,0.012650,0
ghc,100000,8,20,0,1,0.012566,0
ghc,100000,8,20,0,2,0.012498,0
ghc,100000,8,20,0,3,0.012617,0
ghc,100000,8,25,0,1,0.012635,0
ghc,100000,8,25,0,2,0.012779,0
ghc,100000,8,25,0,3,0.012783,0
ghc,100000,8,30,0,1,0.013098,0
ghc,100000,8,30,0,2,0.012918,0
ghc,100000,8,30,0,3,0.012619,0
ghc,100000,8,35,0,1,0.012727,0
ghc,100000,8,35,0,2,0.013299,0
ghc,100000,8,35,0,3,0.012581,0
ghc,100000,8,40,0,1,0.012942,0
ghc,100000,8,40,0,2,0.012388,0
ghc,100000,8,40,0,3,0.012243,0
ghc,100000,8,45,0,1,0.013039,0
ghc,100000,8,45,0,2,0.012574,0
ghc,100000,8,45,0,3,0.012853,0
ghc,100000,8,50,0,1,0.012889,0
ghc,100000,8,50,0,2,0.012791,0
ghc,100000,8,50,0,3,0.012787,0
ghc,100000,8,55,0,1,0.012852,0
ghc,100000,8,55,0,2,0.012544,0
ghc,100000,8,55,0,3,0.012632,0
ghc,100000,8,60,0,1,0.012942,0
ghc,100000,8,60,0,2,0.013002,0
ghc,100000,8,60,0,3,0.012603,0
ghc,100000,8,65,0,1,0.012541,0
ghc,100000,8,65,0,2,0.012679,0
ghc,100000,8,65,0,3,0.012610,0
ghc,100000,8,70,0,1,0.012908,0
ghc,100000,8,70,0,2,0.012536,0
ghc,100000,8,70,0,3,0.012770,0
ghc,100000,8,75,0,1,0.012781,0
ghc,100000,8,75,0,2,0.012633,0
ghc,100000,8,75,0,3,0.012697,0
ghc,100000,8,80,0,1,0.012815,0
ghc,100000,8,80,0,2,0.012315,0
ghc,100000,8,80,0,3,0.012346,0
ghc,100000,8,85,0,1,0.012728,0
ghc,100000,8,85,0,2,0.012675,0
ghc,100000,8,85,0,3,0.012799,0
ghc,100000,8,90,0,1,0.012753,0
ghc,100000,8,90,0,2,0.012761,0
ghc,100000,8,90,0,3,0.012690,0
ghc,100000,8,95,0,1,0.012813,0
ghc,100000,8,95,0,2,0.012599,0
ghc,100000,8,95,0,3,0.012471,0
ghc,100000,8,100,0,1,0.300980,0
ghc,100000,8,100,0,2,0.312048,0
ghc,100000,8,100,0,3,0.340043,0
ghc,150000,1,0,0,1,0.012652,0
ghc,150000,1,0,0,2,0.012593,0
ghc,150000,1,0,0,3,0.012443,0
ghc,150000,1,5,0,1,0.012605,0
ghc,150000,1,5,0,2,0.012813,0
ghc,150000,1,5,0,3,0.012589,0
ghc,150000,1,10,0,1,0.013032,0
ghc,150000,1,10,0,2,0.012504,0
ghc,150000,1,10,0,3,0.012300,0
ghc,150000,1,15,0,1,0.012603,0
ghc,150000,1,15,0,2,0.012668,0
ghc,150000,1,15,0,3,0.012714,0
ghc,150000,1,20,0,1,0.012322,0
ghc,150000,1,20,0,2,0.012530,0
