variant,N,P,imb,delta,rep,seconds,rc
super,300000,1,10,0,3,0.000652713,0
super,300000,1,15,0,1,0.000528843,0
super,300000,1,15,0,2,0.000573128,0
super,300000,1,15,0,3,0.000637601,0
super,300000,1,20,0,1,0.000611206,0
super,300000,1,20,0,2,0.000595998,0
super,300000,1,20,0,3,0.000635241,0
super,300000,1,25,0,1,0.000596578,0
super,300000,1,25,0,2,0.002030852,0
super,300000,1,25,0,3,0.000519464,0
super,300000,1,30,0,1,0.000584176,0
super,300000,1,30,0,2,0.000653231,0
super,300000,1,30,0,3,0.000531392,0
super,300000,1,35,0,1,0.000547008,0
super,300000,1,35,0,2,0.000562256,0
super,300000,1,35,0,3,0.000477145,0
super,300000,1,40,0,1,0.000757807,0
super,300000,1,40,0,2,0.000963393,0
super,300000,1,40,0,3,0.000616078,0
super,300000,1,45,0,1,0.000552992,0
super,300000,1,45,0,2,0.002609617,0
super,300000,1,45,0,3,0.000537202,0
super,300000,1,50,0,1,0.000696866,0
super,300000,1,50,0,2,0.000598442,0
super,300000,1,50,0,3,0.000582859,0
super,300000,1,55,0,1,0.000476474,0
super,300000,1,55,0,2,0.000501479,0
super,300000,1,55,0,3,0.000492731,0
super,300000,1,60,0,1,0.000691209,0
super,300000,1,60,0,2,0.000580743,0
super,300000,1,60,0,3,0.000593593,0
super,300000,1,65,0,1,0.000735947,0
super,300000,1,65,0,2,0.000561434,0
super,300000,1,65,0,3,0.000655761,0
super,300000,1,70,0,1,0.000551211,0
super,300000,1,70,0,2,0.000463217,0
super,300000,1,70,0,3,0.000554862,0
super,300000,1,75,0,1,0.000609128,0
super,300000,1,75,0,2,0.000619693,0
super,300000,1,75,0,3,0.000547072,0
super,300000,1,80,0,1,0.000507425,0
super,300000,1,80,0,2,0.000567710,0
super,300000,1,80,0,3,0.000609455,0
super,300000,1,85,0,1,0.000618078,0
super,300000,1,85,0,2,0.000505335,0
super,300000,1,85,0,3,0.000688876,0
super,300000,1,90,0,1,0.000466008,0
super,300000,1,90,0,2,0.000537771,0
super,300000,1,90,0,3,0.000494563,0
super,300000,1,95,0,1,0.000551609,0
super,300000,1,95,0,2,0.000534613,0
super,300000,1,95,0,3,0.000546909,0
super,300000,1,100,0,1,0.000943253,0
super,300000,1,100,0,2,0.000749135,0
super,300000,1,100,0,3,0.001799318,0
super,300000,2,0,0,1,0.001770702,0
super,300000,2,0,0,2,0.001874938,0
super,300000,2,0,0,3,0.001777302,0
super,300000,2,5,0,1,0.001777016,0
super,300000,2,5,0,2,0.001990844,0
super,300000,2,5,0,3,0.001875931,0
super,300000,2,10,0,1,0.001866543,0
super,300000,2,10,0,2,0.001819526,0
super,300000,2,10,0,3,0.001969058,0
super,300000,2,15,0,1,0.001720386,0
super,300000,2,15,0,2,0.001769339,0
super,300000,2,15,0,3,0.001800162,0
super,300000,2,20,0,1,0.001808804,0
super,300000,2,20,0,2,0.001867487,0
super,300000,2,20,0,3,0.001875923,0
super,300000,2,25,0,1,0.001780420,0
super,300000,2,25,0,2,0.001846091,0
super,300000,2,25,0,3,0.001890705,0
super,300000,2,30,0,1,0.001797831,0
super,300000,2,30,0,2,0.002241506,0
super,300000,2,30,0,3,0.001986549,0
super,300000,2,35,0,1,0.002949411,0
super,300000,2,35,0,2,0.001763666,0
super,300000,2,35,0,3,0.001838017,0
super,300000,2,40,0,1,0.001793898,0
super,300000,2,40,0,2,0.001996455,0
super,300000,2,40,0,3,0.002056758,0
super,300000,2,45,0,1,0.001452667,0
super,300000,2,45,0,2,0.001711361,0
super,300000,2,45,0,3,0.001793917,0
super,300000,2,50,0,1,0.001773066,0
super,300000,2,50,0,2,0.001804943,0
super,300000,2,50,0,3,0.002101349,0
super,300000,2,55,0,1,0.001806610,0
super,300000,2,55,0,2,0.002022978,0
super,300000,2,55,0,3,0.001671198,0
super,300000,2,60,0,1,0.004304213,0
super,300000,2,60,0,2,0.001854842,0
super,300000,2,60,0,3,0.001846013,0
super,300000,2,65,0,1,0.001554419,0
super,300000,2,65,0,2,0.001931620,0
super,300000,2,65,0,3,0.001801258,0
super,300000,2,70,0,1,0.001789358,0
super,300000,2,70,0,2,0.001805919,0
super,300000,2,70,0,3,0.002193210,0
super,300000,2,75,0,1,0.001890214,0
super,300000,2,75,0,2,0.001910734,0
super,300000,2,75,0,3,0.001830809,0
super,300000,2,80,0,1,0.001402856,0
super,300000,2,80,0,2,0.001851872,0
super,300000,2,80,0,3,0.001968754,0
super,300000,2,85,0,1,0.001789699,0
super,300000,2,85,0,2,0.001825067,0
super,300000,2,85,0,3,0.001393956,0
super,300000,2,90,0,1,0.001910342,0
super,300000,2,90,0,2,0.002018664,0
super,300000,2,90,0,3,0.001877891,0
super,300000,2,95,0,1,0.001898748,0
super,300000,2,95,0,2,0.002507341,0
super,300000,2,95,0,3,0.001891331,0
super,300000,2,100,0,1,0.001892043,0
super,300000,2,100,0,2,0.001891233,0
super,300000,2,100,0,3,0.002141902,0
super,300000,4,0,0,1,0.002732937,0
super,300000,4,0,0,2,0.002423110,0
super,300000,4,0,0,3,0.002349721,0
super,300000,4,5,0,1,0.002674851,0
super,300000,4,5,0,2,0.002198716,0
super,300000,4,5,0,3,0.002351999,0
super,300000,4,10,0,1,0.002343176,0
super,300000,4,10,0,2,0.002709118,0
super,300000,4,10,0,3,0.002945271,0
super,300000,4,15,0,1,0.002694764,0
super,300000,4,15,0,2,0.004065046,0
super,300000,4,15,0,3,0.005521562,0
super,300000,4,20,0,1,0.002972261,0
super,300000,4,20,0,2,0.003055900,0
super,300000,4,20,0,3,0.002471314,0
super,300000,4,25,0,1,0.002730222,0
super,300000,4,25,0,2,0.006065640,0
super,300000,4,25,0,3,0.002536390,0
super,300000,4,30,0,1,0.002299065,0
super,300000,4,30,0,2,0.002473098,0
super,300000,4,30,0,3,0.002356067,0
super,300000,4,35,0,1,0.003049752,0
super,300000,4,35,0,2,0.002689750,0
super,300000,4,35,0,3,0.002304221,0
super,300000,4,40,0,1,0.002541505,0
super,300000,4,40,0,2,0.002302907,0
super,300000,4,40,0,3,0.002399635,0
super,300000,4,45,0,1,0.002630580,0
super,300000,4,45,0,2,0.002307928,0
super,300000,4,45,0,3,0.002544131,0
super,300000,4,50,0,1,0.002685441,0
super,300000,4,50,0,2,0.002592431,0
super,300000,4,50,0,3,0.002495948,0
super,300000,4,55,0,1,0.002621026,0
super,300000,4,55,0,2,0.002831713,0
super,300000,4,55,0,3,0.003038207,0
super,300000,4,60,0,1,0.002507086,0
super,300000,4,60,0,2,0.002287404,0
super,300000,4,60,0,3,0.002251794,0
super,300000,4,65,0,1,0.004459780,0
super,300000,4,65,0,2,0.004551859,0
super,300000,4,65,0,3,0.002384877,0
super,300000,4,70,0,1,0.002888120,0
super,300000,4,70,0,2,0.002562513,0
super,300000,4,70,0,3,0.002387081,0
super,300000,4,75,0,1,0.003289833,0
super,300000,4,75,0,2,0.002467616,0
super,300000,4,75,0,3,0.002562046,0
super,300000,4,80,0,1,0.002947444,0
super,300000,4,80,0,2,0.002903422,0
super,300000,4,80,0,3,0.002933661,0
super,300000,4,85,0,1,0.002257191,0
super,300000,4,85,0,2,0.002284246,0
super,300000,4,85,0,3,0.003607012,0
super,300000,4,90,0,1,0.002429346,0
super,300000,4,90,0,2,0.004904673,0
super,300000,4,90,0,3,0.002315253,0
super,300000,4,95,0,1,0.002466383,0
super,300000,4,95,0,2,0.002551190,0
super,300000,4,95,0,3,0.002573335,0
super,300000,4,100,0,1,0.002336460,0
super,300000,4,100,0,2,0.002467835,0
super,300000,4,100,0,3,0.002929541,0
super,300000,8,0,0,1,0.010139346,0
super,300000,8,0,0,2,0.005510244,0
super,300000,8,0,0,3,0.004916571,0
super,300000,8,5,0,1,0.004677620,0
super,300000,8,5,0,2,0.008949066,0
super,300000,8,5,0,3,0.005052823,0
super,300000,8,10,0,1,0.004330802,0
super,300000,8,10,0,2,0.010570074,0
super,300000,8,10,0,3,0.005416981,0
super,300000,8,15,0,1,0.005829425,0
super,300000,8,15,0,2,0.004250107,0
super,300000,8,15,0,3,0.006251190,0
super,300000,8,20,0,1,0.004679561,0
super,300000,8,20,0,2,0.010891406,0
super,300000,8,20,0,3,0.007001819,0
super,300000,8,25,0,1,0.005068734,0
super,300000,8,25,0,2,0.005096550,0
super,300000,8,25,0,3,0.011891568,0
super,300000,8,30,0,1,0.007401142,0
super,300000,8,30,0,2,0.007902613,0
super,300000,8,30,0,3,0.008636551,0
super,300000,8,35,0,1,0.004331717,0
super,300000,8,35,0,2,0.007881039,0
super,300000,8,35,0,3,0.006952400,0
super,300000,8,40,0,1,0.005510044,0
super,300000,8,40,0,2,0.004394745,0
super,300000,8,40,0,3,0.006427685,0
super,300000,8,45,0,1,0.004644712,0
super,300000,8,45,0,2,0.004563547,0
super,300000,8,45,0,3,0.009292545,0
super,300000,8,50,0,1,0.004769597,0
super,300000,8,50,0,2,0.004452465,0
super,300000,8,50,0,3,0.006801892,0
super,300000,8,55,0,1,0.004701854,0
super,300000,8,55,0,2,0.008030958,0
super,300000,8,55,0,3,0.012669953,0
super,300000,8,60,0,1,0.013489460,0
super,300000,8,60,0,2,0.010358946,0
super,300000,8,60,0,3,0.009660921,0
super,300000,8,65,0,1,0.004277537,0
super,300000,8,65,0,2,0.008268285,0
super,300000,8,65,0,3,0.008142095,0
super,300000,8,70,0,1,0.004561694,0
super,300000,8,70,0,2,0.008441081,0
super,300000,8,70,0,3,0.005469842,0
super,300000,8,75,0,1,0.005028093,0
super,300000,8,75,0,2,0.005078127,0
super,300000,8,75,0,3,0.008685495,0
super,300000,8,80,0,1,0.004574798,0
super,300000,8,80,0,2,0.004660169,0
super,300000,8,80,0,3,0.016979599,0
super,300000,8,85,0,1,0.004294921,0
super,300000,8,85,0,2,0.005302060,0
super,300000,8,85,0,3,0.006694859,0
super,300000,8,90,0,1,0.005618232,0
super,300000,8,90,0,2,0.005256213,0
super,300000,8,90,0,3,0.004261954,0
super,300000,8,95,0,1,0.008839109,0
super,300000,8,95,0,2,0.012669947,0
super,300000,8,95,0,3,0.011489302,0
super,300000,8,100,0,1,0.010667636,0
super,300000,8,100,0,2,0.004921219,0
super,300000,8,100,0,3,0.011791768,0
super,350000,1,0,0,1,0.000575927,0
super,350000,1,0,0,2,0.000741577,0
super,350000,1,0,0,3,0.000603832,0
super,350000,1,5,0,1,0.000523214,0
super,350000,1,5,0,2,0.000535176,0
super,350000,1,5,0,3,0.000724275,0
super,350000,1,10,0,1,0.000785629,0
super,350000,1,10,0,2,0.000623202,0
super,350000,1,10,0,3,0.000620214,0
super,350000,1,15,0,1,0.000682129,0
super,350000,1,15,0,2,0.000716279,0
super,350000,1,15,0,3,0.000516506,0
super,350000,1,20,0,1,0.000609227,0
super,350000,1,20,0,2,0.000491371,0
super,350000,1,20,0,3,0.000640747,0
super,350000,1,25,0,1,0.001388172,0
super,350000,1,25,0,2,0.000568997,0
super,350000,1,25,0,3,0.000567191,0
super,350000,1,30,0,1,0.000552863,0
super,350000,1,30,0,2,0.000557336,0
super,350000,1,30,0,3,0.000520466,0
super,350000,1,35,0,1,0.000710161,0
super,350000,1,35,0,2,0.000563739,0
super,350000,1,35,0,3,0.000498920,0
super,350000,1,40,0,1,0.000481000,0
super,350000,1,40,0,2,0.000679523,0
super,350000,1,40,0,3,0.000588169,0
super,350000,1,45,0,1,0.000616011,0
super,350000,1,45,0,2,0.000606912,0
super,350000,1,45,0,3,0.000538641,0
super,350000,1,50,0,1,0.000686407,0
super,350000,1,50,0,2,0.001033647,0
super,350000,1,50,0,3,0.000550120,0
super,350000,1,55,0,1,0.000900944,0
super,350000,1,55,0,2,0.000637646,0
super,350000,1,55,0,3,0.000599170,0
super,350000,1,60,0,1,0.000599030,0
super,350000,1,60,0,2,0.000633962,0
super,350000,1,60,0,3,0.000600525,0
super,350000,1,65,0,1,0.000544745,0
super,350000,1,65,0,2,0.000655152,0
super,350000,1,65,0,3,0.000516349,0
super,350000,1,70,0,1,0.000532203,0
super,350000,1,70,0,2,0.000529203,0
super,350000,1,70,0,3,0.000679080,0
super,350000,1,75,0,1,0.000560179,0
super,350000,1,75,0,2,0.000618777,0
super,350000,1,75,0,3,0.000589055,0
super,350000,1,80,0,1,0.000610105,0
super,350000,1,80,0,2,0.000549407,0
super,350000,1,80,0,3,0.000822116,0
super,350000,1,85,0,1,0.000591859,0
super,350000,1,85,0,2,0.000556467,0
super,350000,1,85,0,3,0.000624855,0
super,350000,1,90,0,1,0.000545817,0
super,350000,1,90,0,2,0.000530310,0
super,350000,1,90,0,3,0.000681356,0
super,350000,1,95,0,1,0.000836423,0
super,350000,1,95,0,2,0.000569360,0
super,350000,1,95,0,3,0.000603219,0
super,350000,1,100,0,1,0.000578451,0
super,350000,1,100,0,2,0.000991666,0
super,350000,1,100,0,3,0.001125779,0
super,350000,2,0,0,1,0.001685085,0
super,350000,2,0,0,2,0.002232217,0
super,350000,2,0,0,3,0.002405443,0
super,350000,2,5,0,1,0.001994762,0
super,350000,2,5,0,2,0.001863536,0
super,350000,2,5,0,3,0.001935111,0
super,350000,2,10,0,1,0.001859820,0
super,350000,2,10,0,2,0.001842912,0
super,350000,2,10,0,3,0.001920817,0
super,350000,2,15,0,1,0.001787023,0
super,350000,2,15,0,2,0.001807705,0
super,350000,2,15,0,3,0.001503610,0
super,350000,2,20,0,1,0.001819296,0
super,350000,2,20,0,2,0.001901868,0
super,350000,2,20,0,3,0.002192148,0
super,350000,2,25,0,1,0.002191125,0
super,350000,2,25,0,2,0.001812236,0
super,350000,2,25,0,3,0.001875943,0
super,350000,2,30,0,1,0.001892350,0
super,350000,2,30,0,2,0.001800773,0
super,350000,2,30,0,3,0.002041664,0
super,350000,2,35,0,1,0.002150502,0
super,350000,2,35,0,2,0.003867088,0
super,350000,2,35,0,3,0.002003741,0
super,350000,2,40,0,1,0.002126940,0
super,350000,2,40,0,2,0.002601752,0
super,350000,2,40,0,3,0.004859082,0
super,350000,2,45,0,1,0.002125137,0
super,350000,2,45,0,2,0.001953425,0
super,350000,2,45,0,3,0.001782661,0
super,350000,2,50,0,1,0.001951589,0
super,350000,2,50,0,2,0.002049547,0
super,350000,2,50,0,3,0.002128075,0
super,350000,2,55,0,1,0.001830683,0
super,350000,2,55,0,2,0.001892595,0
super,350000,2,55,0,3,0.001867559,0
super,350000,2,60,0,1,0.001821582,0
super,350000,2,60,0,2,0.001848829,0
super,350000,2,60,0,3,0.001781323,0
super,350000,2,65,0,1,0.001848856,0
super,350000,2,65,0,2,0.001807551,0
super,350000,2,65,0,3,0.001815772,0
super,350000,2,70,0,1,0.002010740,0
super,350000,2,70,0,2,0.001826243,0
super,350000,2,70,0,3,0.001892432,0
super,350000,2,75,0,1,0.001608075,0
super,350000,2,75,0,2,0.002306918,0
super,350000,2,75,0,3,0.001968078,0
super,350000,2,80,0,1,0.001831548,0
super,350000,2,80,0,2,0.002033840,0
super,350000,2,80,0,3,0.001809455,0
super,350000,2,85,0,1,0.001504340,0
super,350000,2,85,0,2,0.001794470,0
super,350000,2,85,0,3,0.001815534,0
super,350000,2,90,0,1,0.001880315,0
super,350000,2,90,0,2,0.001473236,0
super,350000,2,90,0,3,0.001397874,0
super,350000,2,95,0,1,0.002073909,0
super,350000,2,95,0,2,0.001786350,0
super,350000,2,95,0,3,0.002136396,0
super,350000,2,100,0,1,0.001501854,0
super,350000,2,100,0,2,0.001959846,0
super,350000,2,100,0,3,0.001907863,0
super,350000,4,0,0,1,0.002387683,0
super,350000,4,0,0,2,0.005161931,0
super,350000,4,0,0,3,0.003030972,0
super,350000,4,5,0,1,0.004183812,0
super,350000,4,5,0,2,0.003125019,0
super,350000,4,5,0,3,0.002290447,0
super,350000,4,10,0,1,0.002583966,0
super,350000,4,10,0,2,0.002943915,0
super,350000,4,10,0,3,0.002428807,0
super,350000,4,15,0,1,0.002466234,0
super,350000,4,15,0,2,0.002256302,0
super,350000,4,15,0,3,0.002831898,0
super,350000,4,20,0,1,0.002631087,0
super,350000,4,20,0,2,0.002888668,0
super,350000,4,20,0,3,0.002983065,0
super,350000,4,25,0,1,0.002778513,0
super,350000,4,25,0,2,0.002343734,0
super,350000,4,25,0,3,0.004101350,0
super,350000,4,30,0,1,0.002369838,0
super,350000,4,30,0,2,0.002360925,0
super,350000,4,30,0,3,0.002462381,0
super,350000,4,35,0,1,0.002710930,0
super,350000,4,35,0,2,0.002982033,0
super,350000,4,35,0,3,0.002525880,0
super,350000,4,40,0,1,0.002542247,0
super,350000,4,40,0,2,0.002479641,0
super,350000,4,40,0,3,0.002378904,0
super,350000,4,45,0,1,0.002249495,0
super,350000,4,45,0,2,0.002526570,0
super,350000,4,45,0,3,0.002418096,0
super,350000,4,50,0,1,0.002512795,0
super,350000,4,50,0,2,0.002576176,0
super,350000,4,50,0,3,0.002301165,0
super,350000,4,55,0,1,0.002465822,0
super,350000,4,55,0,2,0.002404165,0
super,350000,4,55,0,3,0.002732754,0
super,350000,4,60,0,1,0.002497750,0
super,350000,4,60,0,2,0.002769141,0
super,350000,4,60,0,3,0.002319873,0
super,350000,4,65,0,1,0.003055648,0
super,350000,4,65,0,2,0.002767014,0
super,350000,4,65,0,3,0.002527631,0
super,350000,4,70,0,1,0.004918045,0
super,350000,4,70,0,2,0.002328672,0
super,350000,4,70,0,3,0.002257574,0
super,350000,4,75,0,1,0.002824967,0
super,350000,4,75,0,2,0.003110827,0
super,350000,4,75,0,3,0.003380173,0
super,350000,4,80,0,1,0.002449283,0
super,350000,4,80,0,2,0.002870858,0
super,350000,4,80,0,3,0.002350044,0
super,350000,4,85,0,1,0.002445027,0
super,350000,4,85,0,2,0.002375762,0
super,350000,4,85,0,3,0.002492872,0
super,350000,4,90,0,1,0.002471737,0
super,350000,4,90,0,2,0.002760023,0
super,350000,4,90,0,3,0.002532555,0
super,350000,4,95,0,1,0.002428169,0
super,350000,4,95,0,2,0.002704943,0
super,350000,4,95,0,3,0.002625508,0
super,350000,4,100,0,1,0.002333870,0
super,350000,4,100,0,2,0.002597452,0
super,350000,4,100,0,3,0.002429517,0
super,350000,8,0,0,1,0.006009419,0
super,350000,8,0,0,2,0.005332451,0
super,350000,8,0,0,3,0.004298825,0
super,350000,8,5,0,1,0.004396636,0
super,350000,8,5,0,2,0.006114285,0
super,350000,8,5,0,3,0.008335008,0
super,350000,8,10,0,1,0.004796002,0
super,350000,8,10,0,2,0.013534300,0
super,350000,8,10,0,3,0.006784012,0
super,350000,8,15,0,1,0.004956206,0
super,350000,8,15,0,2,0.005724578,0
super,350000,8,15,0,3,0.008398577,0
super,350000,8,20,0,1,0.004348631,0
super,350000,8,20,0,2,0.004375546,0
super,350000,8,20,0,3,0.007808227,0
super,350000,8,25,0,1,0.004901663,0
super,350000,8,25,0,2,0.006594069,0
super,350000,8,25,0,3,0.007746456,0
super,350000,8,30,0,1,0.007896968,0
super,350000,8,30,0,2,0.008092595,0
super,350000,8,30,0,3,0.006984542,0
super,350000,8,35,0,1,0.004381560,0
super,350000,8,35,0,2,0.006844122,0
super,350000,8,35,0,3,0.008145452,0
super,350000,8,40,0,1,0.004504825,0
super,350000,8,40,0,2,0.005318586,0
super,350000,8,40,0,3,0.008346252,0
super,350000,8,45,0,1,0.005762275,0
super,350000,8,45,0,2,0.010446312,0
super,350000,8,45,0,3,0.004727563,0
super,350000,8,50,0,1,0.005958730,0
super,350000,8,50,0,2,0.004926505,0
super,350000,8,50,0,3,0.008559752,0
super,350000,8,55,0,1,0.005440377,0
super,350000,8,55,0,2,0.005674758,0
super,350000,8,55,0,3,0.014017143,0
super,350000,8,60,0,1,0.006827478,0
super,350000,8,60,0,2,0.004473974,0
super,350000,8,60,0,3,0.007590117,0
super,350000,8,65,0,1,0.004411211,0
super,350000,8,65,0,2,0.004400241,0
super,350000,8,65,0,3,0.006670687,0
super,350000,8,70,0,1,0.004273277,0
super,350000,8,70,0,2,0.004315932,0
super,350000,8,70,0,3,0.008138469,0
super,350000,8,75,0,1,0.005399437,0
super,350000,8,75,0,2,0.007722364,0
super,350000,8,75,0,3,0.004631847,0
super,350000,8,80,0,1,0.005622615,0
super,350000,8,80,0,2,0.011141327,0
super,350000,8,80,0,3,0.006704373,0
super,350000,8,85,0,1,0.005335548,0
super,350000,8,85,0,2,0.005106842,0
super,350000,8,85,0,3,0.005703483,0
super,350000,8,90,0,1,0.011346008,0
super,350000,8,90,0,2,0.006650096,0
super,350000,8,90,0,3,0.004595068,0
super,350000,8,95,0,1,0.004523721,0
super,350000,8,95,0,2,0.006012909,0
super,350000,8,95,0,3,0.008110090,0
super,350000,8,100,0,1,0.004924580,0
super,350000,8,100,0,2,0.010854643,0
super,350000,8,100,0,3,0.008983076,0
super,400000,1,0,0,1,0.000758575,0
super,400000,1,0,0,2,0.000810175,0
super,400000,1,0,0,3,0.000562806,0
super,400000,1,5,0,1,0.000677058,0
super,400000,1,5,0,2,0.000544934,0
super,400000,1,5,0,3,0.000579240,0
super,400000,1,10,0,1,0.000825652,0
super,400000,1,10,0,2,0.000653435,0
super,400000,1,10,0,3,0.000686680,0
super,400000,1,15,0,1,0.000770004,0
super,400000,1,15,0,2,0.000541518,0
super,400000,1,15,0,3,0.000649549,0
super,400000,1,20,0,1,0.000564428,0
super,400000,1,20,0,2,0.000587729,0
super,400000,1,20,0,3,0.000599123,0
super,400000,1,25,0,1,0.000713130,0
super,400000,1,25,0,2,0.000580418,0
super,400000,1,25,0,3,0.000692474,0
super,400000,1,30,0,1,0.000641317,0
super,400000,1,30,0,2,0.000543510,0
super,400000,1,30,0,3,0.000589770,0
super,400000,1,35,0,1,0.000585455,0
super,400000,1,35,0,2,0.000548957,0
super,400000,1,35,0,3,0.000546766,0
super,400000,1,40,0,1,0.000666936,0
super,400000,1,40,0,2,0.000609333,0
super,400000,1,40,0,3,0.000598576,0
super,400000,1,45,0,1,0.000650249,0
super,400000,1,45,0,2,0.000606145,0
super,400000,1,45,0,3,0.000658281,0
super,400000,1,50,0,1,0.000653234,0
super,400000,1,50,0,2,0.000566718,0
super,400000,1,50,0,3,0.000586262,0
super,400000,1,55,0,1,0.000534725,0
super,400000,1,55,0,2,0.000954693,0
super,400000,1,55,0,3,0.000780916,0
super,400000,1,60,0,1,0.000613014,0
super,400000,1,60,0,2,0.000638049,0
super,400000,1,60,0,3,0.000608836,0
super,400000,1,65,0,1,0.000934897,0
super,400000,1,65,0,2,0.000957271,0
super,400000,1,65,0,3,0.002464986,0
super,400000,1,70,0,1,0.000587194,0
super,400000,1,70,0,2,0.000578584,0
super,400000,1,70,0,3,0.000587912,0
super,400000,1,75,0,1,0.000555314,0
super,400000,1,75,0,2,0.000543195,0
super,400000,1,75,0,3,0.000638090,0
super,400000,1,80,0,1,0.000547706,0
super,400000,1,80,0,2,0.000589942,0
super,400000,1,80,0,3,0.000864229,0
super,400000,1,85,0,1,0.000657355,0
super,400000,1,85,0,2,0.000686955,0
super,400000,1,85,0,3,0.000583346,0
super,400000,1,90,0,1,0.000613150,0
super,400000,1,90,0,2,0.000548279,0
super,400000,1,90,0,3,0.000548757,0
super,400000,1,95,0,1,0.000701894,0
super,400000,1,95,0,2,0.000649723,0
super,400000,1,95,0,3,0.000617900,0
super,400000,1,100,0,1,0.000618494,0
super,400000,1,100,0,2,0.000825390,0
super,400000,1,100,0,3,0.000680054,0
super,400000,2,0,0,1,0.001885521,0
super,400000,2,0,0,2,0.001494546,0
super,400000,2,0,0,3,0.001891390,0
super,400000,2,5,0,1,0.001813437,0
super,400000,2,5,0,2,0.002051333,0
super,400000,2,5,0,3,0.001919315,0
super,400000,2,10,0,1,0.002011775,0
super,400000,2,10,0,2,0.001924270,0
super,400000,2,10,0,3,0.001961553,0
super,400000,2,15,0,1,0.002065886,0
super,400000,2,15,0,2,0.002354543,0
super,400000,2,15,0,3,0.001847553,0
super,400000,2,20,0,1,0.001981663,0
super,400000,2,20,0,2,0.001983138,0
super,400000,2,20,0,3,0.002257052,0
super,400000,2,25,0,1,0.001889397,0
super,400000,2,25,0,2,0.001837813,0
super,400000,2,25,0,3,0.001977914,0
super,400000,2,30,0,1,0.002049005,0
super,400000,2,30,0,2,0.001977586,0
super,400000,2,30,0,3,0.001876741,0
super,400000,2,35,0,1,0.001868527,0
super,400000,2,35,0,2,0.001955356,0
super,400000,2,35,0,3,0.001962862,0
super,400000,2,40,0,1,0.001966310,0
super,400000,2,40,0,2,0.002243752,0
super,400000,2,40,0,3,0.001993749,0
super,400000,2,45,0,1,0.001869847,0
super,400000,2,45,0,2,0.001916181,0
super,400000,2,45,0,3,0.001987307,0
super,400000,2,50,0,1,0.001865768,0
super,400000,2,50,0,2,0.001979746,0
super,400000,2,50,0,3,0.001885226,0
super,400000,2,55,0,1,0.001922186,0
super,400000,2,55,0,2,0.002189150,0
super,400000,2,55,0,3,0.001906662,0
super,400000,2,60,0,1,0.001899580,0
super,400000,2,60,0,2,0.001881717,0
super,400000,2,60,0,3,0.002496208,0
super,400000,2,65,0,1,0.001899872,0
super,400000,2,65,0,2,0.002016192,0
super,400000,2,65,0,3,0.001802698,0
super,400000,2,70,0,1,0.002365993,0
super,400000,2,70,0,2,0.001950799,0
super,400000,2,70,0,3,0.001913790,0
super,400000,2,75,0,1,0.001904304,0
super,400000,2,75,0,2,0.001938470,0
super,400000,2,75,0,3,0.001866050,0
super,400000,2,80,0,1,0.001922981,0
super,400000,2,80,0,2,0.002538830,0
super,400000,2,80,0,3,0.001905179,0
super,400000,2,85,0,1,0.002022722,0
super,400000,2,85,0,2,0.001992551,0
super,400000,2,85,0,3,0.001913043,0
super,400000,2,90,0,1,0.001960584,0
super,400000,2,90,0,2,0.002134564,0
super,400000,2,90,0,3,0.002043409,0
super,400000,2,95,0,1,0.001923673,0
super,400000,2,95,0,2,0.002041144,0
super,400000,2,95,0,3,0.001814905,0
super,400000,2,100,0,1,0.001485203,0
super,400000,2,100,0,2,0.001949856,0
super,400000,2,100,0,3,0.001948330,0
super,400000,4,0,0,1,0.002268260,0
super,400000,4,0,0,2,0.002911903,0
super,400000,4,0,0,3,0.002247475,0
super,400000,4,5,0,1,0.002351166,0
super,400000,4,5,0,2,0.002546624,0
super,400000,4,5,0,3,0.002869728,0
super,400000,4,10,0,1,0.002672309,0
super,400000,4,10,0,2,0.003760642,0
super,400000,4,10,0,3,0.002749565,0
super,400000,4,15,0,1,0.002494293,0
super,400000,4,15,0,2,0.002564841,0
super,400000,4,15,0,3,0.002438142,0
super,400000,4,20,0,1,0.002358131,0
super,400000,4,20,0,2,0.009842508,0
super,400000,4,20,0,3,0.003065340,0
super,400000,4,25,0,1,0.003032172,0
super,400000,4,25,0,2,0.004464887,0
super,400000,4,25,0,3,0.002352925,0
super,400000,4,30,0,1,0.002389046,0
super,400000,4,30,0,2,0.002726944,0
super,400000,4,30,0,3,0.002336276,0
super,400000,4,35,0,1,0.002423635,0
super,400000,4,35,0,2,0.002512611,0
super,400000,4,35,0,3,0.002961143,0
super,400000,4,40,0,1,0.002269088,0
super,400000,4,40,0,2,0.002764558,0
super,400000,4,40,0,3,0.002607105,0
super,400000,4,45,0,1,0.002609747,0
super,400000,4,45,0,2,0.002571900,0
super,400000,4,45,0,3,0.002407135,0
super,400000,4,50,0,1,0.002682554,0
super,400000,4,50,0,2,0.002346780,0
super,400000,4,50,0,3,0.002406062,0
super,400000,4,55,0,1,0.002504780,0
super,400000,4,55,0,2,0.005702430,0
super,400000,4,55,0,3,0.002170470,0
super,400000,4,60,0,1,0.002893199,0
super,400000,4,60,0,2,0.003436597,0
super,400000,4,60,0,3,0.004359380,0
super,400000,4,65,0,1,0.002548002,0
super,400000,4,65,0,2,0.002223613,0
super,400000,4,65,0,3,0.002586368,0
super,400000,4,70,0,1,0.002549709,0
