variant,N,D,n_heads,n_blocks,P,rep,seconds,checksum,expected
ribault_c,12288,512,8,8,8,7,35.561172979,2142470448,2142470448
ribault_rust,12288,512,8,8,8,1,30.580991876,2142470448,2142470448
ribault_rust,12288,512,8,8,8,2,32.318509456,2142470448,2142470448
ribault_rust,12288,512,8,8,8,3,32.580469631,2142470448,2142470448
ribault_rust,12288,512,8,8,8,4,30.636610093,2142470448,2142470448
ribault_rust,12288,512,8,8,8,5,51.649239969,2142470448,2142470448
ribault_rust,12288,512,8,8,8,6,30.901488956,2142470448,2142470448
ribault_rust,12288,512,8,8,8,7,32.677192760,2142470448,2142470448
ribault_hs,12288,512,8,8,8,1,154.749689933,2142470448,2142470448
ribault_hs,12288,512,8,8,8,2,142.075400580,2142470448,2142470448
ribault_hs,12288,512,8,8,8,3,77.806474160,2142470448,2142470448
ribault_hs,12288,512,8,8,8,4,154.382799706,2142470448,2142470448
ribault_hs,12288,512,8,8,8,5,77.561237599,2142470448,2142470448
ribault_hs,12288,512,8,8,8,6,138.631574120,2142470448,2142470448
ribault_hs,12288,512,8,8,8,7,154.979550684,2142470448,2142470448
strategies,12288,512,8,8,8,1,129.336048499,2142470448,2142470448
strategies,12288,512,8,8,8,2,129.251563945,2142470448,2142470448
strategies,12288,512,8,8,8,3,136.019641013,2142470448,2142470448
strategies,12288,512,8,8,8,4,182.638996615,2142470448,2142470448
strategies,12288,512,8,8,8,5,139.296339769,2142470448,2142470448
strategies,12288,512,8,8,8,6,189.546418054,2142470448,2142470448
strategies,12288,512,8,8,8,7,186.898971881,2142470448,2142470448
timely,12288,512,8,8,8,1,32.015461861,2142470448,2142470448
timely,12288,512,8,8,8,2,31.842861508,2142470448,2142470448
timely,12288,512,8,8,8,3,32.278711152,2142470448,2142470448
timely,12288,512,8,8,8,4,31.907238277,2142470448,2142470448
timely,12288,512,8,8,8,5,31.102378569,2142470448,2142470448
timely,12288,512,8,8,8,6,32.225871941,2142470448,2142470448
timely,12288,512,8,8,8,7,32.702353251,2142470448,2142470448
sucuri,12288,512,8,8,8,1,32.602494798600674,2142470448,2142470448
sucuri,12288,512,8,8,8,2,30.713023897260427,2142470448,2142470448
sucuri,12288,512,8,8,8,3,31.95573889836669,2142470448,2142470448
sucuri,12288,512,8,8,8,4,32.201194662600756,2142470448,2142470448
sucuri,12288,512,8,8,8,5,31.12220835313201,2142470448,2142470448
sucuri,12288,512,8,8,8,6,31.49258127436042,2142470448,2142470448
sucuri,12288,512,8,8,8,7,32.94192324951291,2142470448,2142470448
ribault_c,12288,512,8,13,13,1,25.979130683,2142470448,2142470448
ribault_c,12288,512,8,13,13,2,24.925442465,2142470448,2142470448
ribault_c,12288,512,8,13,13,3,41.092115513,2142470448,2142470448
ribault_c,12288,512,8,13,13,4,23.674761932,2142470448,2142470448
ribault_c,12288,512,8,13,13,5,40.269753277,2142470448,2142470448
ribault_c,12288,512,8,13,13,6,24.925062312,2142470448,2142470448
ribault_c,12288,512,8,13,13,7,23.466658675,2142470448,2142470448
ribault_rust,12288,512,8,13,13,1,35.379884677,2142470448,2142470448
ribault_rust,12288,512,8,13,13,2,35.583188300,2142470448,2142470448
ribault_rust,12288,512,8,13,13,3,21.247301982,2142470448,2142470448
ribault_rust,12288,512,8,13,13,4,21.420474748,2142470448,2142470448
ribault_rust,12288,512,8,13,13,5,20.287382014,2142470448,2142470448
ribault_rust,12288,512,8,13,13,6,21.240291521,2142470448,2142470448
ribault_rust,12288,512,8,13,13,7,19.807326975,2142470448,2142470448
ribault_hs,12288,512,8,13,13,1,90.319690125,2142470448,2142470448
ribault_hs,12288,512,8,13,13,2,90.980033019,2142470448,2142470448
ribault_hs,12288,512,8,13,13,3,91.364027555,2142470448,2142470448
ribault_hs,12288,512,8,13,13,4,134.706497506,2142470448,2142470448
ribault_hs,12288,512,8,13,13,5,91.374855882,2142470448,2142470448
ribault_hs,12288,512,8,13,13,6,93.986376835,2142470448,2142470448
ribault_hs,12288,512,8,13,13,7,93.075443125,2142470448,2142470448
strategies,12288,512,8,13,13,1,117.556697281,2142470448,2142470448
strategies,12288,512,8,13,13,2,120.825392282,2142470448,2142470448
strategies,12288,512,8,13,13,3,123.759051046,2142470448,2142470448
strategies,12288,512,8,13,13,4,124.420972921,2142470448,2142470448
strategies,12288,512,8,13,13,5,121.479057859,2142470448,2142470448
strategies,12288,512,8,13,13,6,120.943472705,2142470448,2142470448
strategies,12288,512,8,13,13,7,128.020993933,2142470448,2142470448
timely,12288,512,8,13,13,1,21.1943123,2142470448,2142470448
timely,12288,512,8,13,13,2,21.174060973,2142470448,2142470448
timely,12288,512,8,13,13,3,20.30801499,2142470448,2142470448
timely,12288,512,8,13,13,4,21.674599063,2142470448,2142470448
timely,12288,512,8,13,13,5,20.260148565,2142470448,2142470448
timely,12288,512,8,13,13,6,20.399606998,2142470448,2142470448
timely,12288,512,8,13,13,7,20.386559145,2142470448,2142470448
sucuri,12288,512,8,13,13,1,20.687044620513916,2142470448,2142470448
sucuri,12288,512,8,13,13,2,21.24158166348934,2142470448,2142470448
sucuri,12288,512,8,13,13,3,21.267858173698187,2142470448,2142470448
sucuri,12288,512,8,13,13,4,20.486949149519205,2142470448,2142470448
sucuri,12288,512,8,13,13,5,20.756017055362463,2142470448,2142470448
sucuri,12288,512,8,13,13,6,21.94414996728301,2142470448,2142470448
sucuri,12288,512,8,13,13,7,21.07762833684683,2142470448,2142470448
ribault_c,12288,512,8,16,16,1,20.744859833,2142470448,2142470448
ribault_c,12288,512,8,16,16,2,20.323504868,2142470448,2142470448
ribault_c,12288,512,8,16,16,3,22.182518315,2142470448,2142470448
ribault_c,12288,512,8,16,16,4,20.165648087,2142470448,2142470448
ribault_c,12288,512,8,16,16,5,21.361705610,2142470448,2142470448
ribault_c,12288,512,8,16,16,6,21.014289025,2142470448,2142470448
ribault_c,12288,512,8,16,16,7,21.356233699,2142470448,2142470448
ribault_rust,12288,512,8,16,16,1,17.373928330,2142470448,2142470448
ribault_rust,12288,512,8,16,16,2,29.647197596,2142470448,2142470448
ribault_rust,12288,512,8,16,16,3,30.038751606,2142470448,2142470448
ribault_rust,12288,512,8,16,16,4,17.558094726,2142470448,2142470448
ribault_rust,12288,512,8,16,16,5,17.098565479,2142470448,2142470448
ribault_rust,12288,512,8,16,16,6,18.303299929,2142470448,2142470448
ribault_rust,12288,512,8,16,16,7,18.409745259,2142470448,2142470448
ribault_hs,12288,512,8,16,16,1,40.690616525,2142470448,2142470448
ribault_hs,12288,512,8,16,16,2,73.226337456,2142470448,2142470448
ribault_hs,12288,512,8,16,16,3,78.644465736,2142470448,2142470448
ribault_hs,12288,512,8,16,16,4,77.186534424,2142470448,2142470448
ribault_hs,12288,512,8,16,16,5,79.012227350,2142470448,2142470448
ribault_hs,12288,512,8,16,16,6,42.762287327,2142470448,2142470448
ribault_hs,12288,512,8,16,16,7,74.081250307,2142470448,2142470448
strategies,12288,512,8,16,16,1,99.933954272,2142470448,2142470448
strategies,12288,512,8,16,16,2,100.098267647,2142470448,2142470448
strategies,12288,512,8,16,16,3,101.303402626,2142470448,2142470448
strategies,12288,512,8,16,16,4,98.355667737,2142470448,2142470448
strategies,12288,512,8,16,16,5,98.81217751,2142470448,2142470448
strategies,12288,512,8,16,16,6,100.23958279,2142470448,2142470448
strategies,12288,512,8,16,16,7,101.633540096,2142470448,2142470448
timely,12288,512,8,16,16,1,17.497286246,2142470448,2142470448
timely,12288,512,8,16,16,2,18.027380212,2142470448,2142470448
timely,12288,512,8,16,16,3,18.160106979,2142470448,2142470448
timely,12288,512,8,16,16,4,18.089952997,2142470448,2142470448
timely,12288,512,8,16,16,5,18.046854455,2142470448,2142470448
timely,12288,512,8,16,16,6,18.095480644,2142470448,2142470448
timely,12288,512,8,16,16,7,17.762092396,2142470448,2142470448
sucuri,12288,512,8,16,16,1,18.09074005484581,2142470448,2142470448
sucuri,12288,512,8,16,16,2,18.145719774067402,2142470448,2142470448
sucuri,12288,512,8,16,16,3,18.25890678539872,2142470448,2142470448
sucuri,12288,512,8,16,16,4,18.383633613586426,2142470448,2142470448
sucuri,12288,512,8,16,16,5,18.36917131766677,2142470448,2142470448
sucuri,12288,512,8,16,16,6,17.594283904880285,2142470448,2142470448
sucuri,12288,512,8,16,16,7,17.103060200810432,2142470448,2142470448
ribault_c,12288,512,8,19,19,1,32.090912355,2142470448,2142470448
ribault_c,12288,512,8,19,19,2,19.459941206,2142470448,2142470448
ribault_c,12288,512,8,19,19,3,30.460631945,2142470448,2142470448
ribault_c,12288,512,8,19,19,4,17.573533815,2142470448,2142470448
ribault_c,12288,512,8,19,19,5,18.105018115,2142470448,2142470448
ribault_c,12288,512,8,19,19,6,30.367996874,2142470448,2142470448
ribault_c,12288,512,8,19,19,7,18.224690046,2142470448,2142470448
ribault_rust,12288,512,8,19,19,1,15.318116870,2142470448,2142470448
ribault_rust,12288,512,8,19,19,2,26.331251347,2142470448,2142470448
ribault_rust,12288,512,8,19,19,3,26.430990311,2142470448,2142470448
ribault_rust,12288,512,8,19,19,4,15.838571805,2142470448,2142470448
ribault_rust,12288,512,8,19,19,5,25.965421721,2142470448,2142470448
ribault_rust,12288,512,8,19,19,6,25.209345803,2142470448,2142470448
ribault_rust,12288,512,8,19,19,7,15.526674132,2142470448,2142470448
ribault_hs,12288,512,8,19,19,1,64.977254099,2142470448,2142470448
ribault_hs,12288,512,8,19,19,2,65.897162649,2142470448,2142470448
ribault_hs,12288,512,8,19,19,3,71.341255885,2142470448,2142470448
ribault_hs,12288,512,8,19,19,4,35.949214106,2142470448,2142470448
ribault_hs,12288,512,8,19,19,5,65.216632996,2142470448,2142470448
ribault_hs,12288,512,8,19,19,6,64.483552611,2142470448,2142470448
ribault_hs,12288,512,8,19,19,7,37.803619724,2142470448,2142470448
strategies,12288,512,8,19,19,1,81.498915374,2142470448,2142470448
strategies,12288,512,8,19,19,2,86.209965653,2142470448,2142470448
strategies,12288,512,8,19,19,3,84.262416932,2142470448,2142470448
strategies,12288,512,8,19,19,4,87.154476397,2142470448,2142470448
strategies,12288,512,8,19,19,5,83.721556082,2142470448,2142470448
strategies,12288,512,8,19,19,6,83.48777823,2142470448,2142470448
strategies,12288,512,8,19,19,7,83.903718236,2142470448,2142470448
timely,12288,512,8,19,19,1,16.447954987,2142470448,2142470448
timely,12288,512,8,19,19,2,16.404073024,2142470448,2142470448
timely,12288,512,8,19,19,3,16.412198189,2142470448,2142470448
timely,12288,512,8,19,19,4,16.391614167,2142470448,2142470448
timely,12288,512,8,19,19,5,16.368173796,2142470448,2142470448
timely,12288,512,8,19,19,6,16.37481189,2142470448,2142470448
timely,12288,512,8,19,19,7,16.360434656,2142470448,2142470448
sucuri,12288,512,8,19,19,1,16.328983072191477,2142470448,2142470448
sucuri,12288,512,8,19,19,2,16.309787925332785,2142470448,2142470448
sucuri,12288,512,8,19,19,3,16.17558803409338,2142470448,2142470448
sucuri,12288,512,8,19,19,4,16.06836435571313,2142470448,2142470448
sucuri,12288,512,8,19,19,5,16.12495356425643,2142470448,2142470448
sucuri,12288,512,8,19,19,6,16.0921528339386,2142470448,2142470448
sucuri,12288,512,8,19,19,7,16.356868874281645,2142470448,2142470448
ribault_c,12288,512,8,23,23,1,14.838157676,2142470448,2142470448
ribault_c,12288,512,8,23,23,2,25.771313591,2142470448,2142470448
ribault_c,12288,512,8,23,23,3,27.927826856,2142470448,2142470448
ribault_c,12288,512,8,23,23,4,27.194966700,2142470448,2142470448
ribault_c,12288,512,8,23,23,5,14.093455500,2142470448,2142470448
ribault_c,12288,512,8,23,23,6,14.511974749,2142470448,2142470448
ribault_c,12288,512,8,23,23,7,27.529986443,2142470448,2142470448
ribault_rust,12288,512,8,23,23,1,12.754466042,2142470448,2142470448
ribault_rust,12288,512,8,23,23,2,21.788604109,2142470448,2142470448
ribault_rust,12288,512,8,23,23,3,12.446208793,2142470448,2142470448
ribault_rust,12288,512,8,23,23,4,22.876123489,2142470448,2142470448
ribault_rust,12288,512,8,23,23,5,12.542885525,2142470448,2142470448
ribault_rust,12288,512,8,23,23,6,12.682104221,2142470448,2142470448
ribault_rust,12288,512,8,23,23,7,12.646287184,2142470448,2142470448
ribault_hs,12288,512,8,23,23,1,55.852442781,2142470448,2142470448
ribault_hs,12288,512,8,23,23,2,53.658868988,2142470448,2142470448
ribault_hs,12288,512,8,23,23,3,33.612143023,2142470448,2142470448
ribault_hs,12288,512,8,23,23,4,55.075324303,2142470448,2142470448
ribault_hs,12288,512,8,23,23,5,32.288833918,2142470448,2142470448
ribault_hs,12288,512,8,23,23,6,53.782682428,2142470448,2142470448
ribault_hs,12288,512,8,23,23,7,59.509183298,2142470448,2142470448
strategies,12288,512,8,23,23,1,70.712482496,2142470448,2142470448
strategies,12288,512,8,23,23,2,71.785486203,2142470448,2142470448
strategies,12288,512,8,23,23,3,70.656103916,2142470448,2142470448
strategies,12288,512,8,23,23,4,70.678372299,2142470448,2142470448
strategies,12288,512,8,23,23,5,71.228079528,2142470448,2142470448
strategies,12288,512,8,23,23,6,71.595888344,2142470448,2142470448
strategies,12288,512,8,23,23,7,72.631540913,2142470448,2142470448
timely,12288,512,8,23,23,1,13.064948958,2142470448,2142470448
timely,12288,512,8,23,23,2,13.473541519,2142470448,2142470448
timely,12288,512,8,23,23,3,13.497537783,2142470448,2142470448
timely,12288,512,8,23,23,4,13.519912321,2142470448,2142470448
timely,12288,512,8,23,23,5,13.476486958,2142470448,2142470448
timely,12288,512,8,23,23,6,13.462878359,2142470448,2142470448
timely,12288,512,8,23,23,7,13.502495838,2142470448,2142470448
sucuri,12288,512,8,23,23,1,13.13102687522769,2142470448,2142470448
sucuri,12288,512,8,23,23,2,12.625791672617197,2142470448,2142470448
sucuri,12288,512,8,23,23,3,13.13476438075304,2142470448,2142470448
sucuri,12288,512,8,23,23,4,13.109776765108109,2142470448,2142470448
sucuri,12288,512,8,23,23,5,13.168899089097977,2142470448,2142470448
sucuri,12288,512,8,23,23,6,13.12074514850974,2142470448,2142470448
sucuri,12288,512,8,23,23,7,13.223736088722944,2142470448,2142470448
ribault_c,12288,512,8,24,24,1,14.116032495,2142470448,2142470448
ribault_c,12288,512,8,24,24,2,14.003993626,2142470448,2142470448
ribault_c,12288,512,8,24,24,3,26.950151749,2142470448,2142470448
ribault_c,12288,512,8,24,24,4,25.372317819,2142470448,2142470448
ribault_c,12288,512,8,24,24,5,27.012273004,2142470448,2142470448
ribault_c,12288,512,8,24,24,6,14.260932280,2142470448,2142470448
ribault_c,12288,512,8,24,24,7,14.265400370,2142470448,2142470448
ribault_rust,12288,512,8,24,24,1,23.760489661,2142470448,2142470448
ribault_rust,12288,512,8,24,24,2,12.346303838,2142470448,2142470448
ribault_rust,12288,512,8,24,24,3,20.519707682,2142470448,2142470448
ribault_rust,12288,512,8,24,24,4,20.176023561,2142470448,2142470448
ribault_rust,12288,512,8,24,24,5,23.594174403,2142470448,2142470448
ribault_rust,12288,512,8,24,24,6,12.015440245,2142470448,2142470448
ribault_rust,12288,512,8,24,24,7,19.798488607,2142470448,2142470448
ribault_hs,12288,512,8,24,24,1,59.809864873,2142470448,2142470448
ribault_hs,12288,512,8,24,24,2,53.664506320,2142470448,2142470448
ribault_hs,12288,512,8,24,24,3,51.406477013,2142470448,2142470448
ribault_hs,12288,512,8,24,24,4,61.278642867,2142470448,2142470448
ribault_hs,12288,512,8,24,24,5,53.969357573,2142470448,2142470448
ribault_hs,12288,512,8,24,24,6,30.520234825,2142470448,2142470448
ribault_hs,12288,512,8,24,24,7,74.496268739,2142470448,2142470448
strategies,12288,512,8,24,24,1,69.609770827,2142470448,2142470448
strategies,12288,512,8,24,24,2,66.832500409,2142470448,2142470448
strategies,12288,512,8,24,24,3,71.665966939,2142470448,2142470448
strategies,12288,512,8,24,24,4,68.820880233,2142470448,2142470448
strategies,12288,512,8,24,24,5,67.802292713,2142470448,2142470448
strategies,12288,512,8,24,24,6,68.161474814,2142470448,2142470448
strategies,12288,512,8,24,24,7,70.036927853,2142470448,2142470448
timely,12288,512,8,24,24,1,13.012997383,2142470448,2142470448
timely,12288,512,8,24,24,2,13.07596582,2142470448,2142470448
timely,12288,512,8,24,24,3,13.083213576,2142470448,2142470448
timely,12288,512,8,24,24,4,12.989472735,2142470448,2142470448
timely,12288,512,8,24,24,5,13.011023769,2142470448,2142470448
timely,12288,512,8,24,24,6,13.055493435,2142470448,2142470448
timely,12288,512,8,24,24,7,13.093811089,2142470448,2142470448
sucuri,12288,512,8,24,24,1,12.525117918848991,2142470448,2142470448
sucuri,12288,512,8,24,24,2,12.791661687195301,2142470448,2142470448
sucuri,12288,512,8,24,24,3,12.402304474264383,2142470448,2142470448
sucuri,12288,512,8,24,24,4,12.814711820334196,2142470448,2142470448
sucuri,12288,512,8,24,24,5,12.83847088739276,2142470448,2142470448
sucuri,12288,512,8,24,24,6,12.780373468995094,2142470448,2142470448
sucuri,12288,512,8,24,24,7,12.771857589483261,2142470448,2142470448
ribault_c,12288,512,8,32,32,1,25.301539771,2142470448,2142470448
ribault_c,12288,512,8,32,32,2,18.240774918,2142470448,2142470448
ribault_c,12288,512,8,32,32,3,22.120107558,2142470448,2142470448
ribault_c,12288,512,8,32,32,4,22.888074415,2142470448,2142470448
ribault_c,12288,512,8,32,32,5,25.638251765,2142470448,2142470448
ribault_c,12288,512,8,32,32,6,23.160499362,2142470448,2142470448
ribault_c,12288,512,8,32,32,7,21.407544388,2142470448,2142470448
ribault_rust,12288,512,8,32,32,1,17.466371245,2142470448,2142470448
ribault_rust,12288,512,8,32,32,2,20.872301597,2142470448,2142470448
ribault_rust,12288,512,8,32,32,3,20.215988615,2142470448,2142470448
ribault_rust,12288,512,8,32,32,4,17.652829598,2142470448,2142470448
ribault_rust,12288,512,8,32,32,5,9.448567656,2142470448,2142470448
ribault_rust,12288,512,8,32,32,6,22.152920399,2142470448,2142470448
ribault_rust,12288,512,8,32,32,7,9.202591308,2142470448,2142470448
ribault_hs,12288,512,8,32,32,1,47.159796132,2142470448,2142470448
ribault_hs,12288,512,8,32,32,2,40.306634929,2142470448,2142470448
ribault_hs,12288,512,8,32,32,3,43.979826488,2142470448,2142470448
ribault_hs,12288,512,8,32,32,4,42.715975648,2142470448,2142470448
ribault_hs,12288,512,8,32,32,5,44.267014814,2142470448,2142470448
ribault_hs,12288,512,8,32,32,6,48.273259618,2142470448,2142470448
ribault_hs,12288,512,8,32,32,7,41.697727765,2142470448,2142470448
strategies,12288,512,8,32,32,1,51.380379794,2142470448,2142470448
strategies,12288,512,8,32,32,2,20.93726683,2142470448,2142470448
strategies,12288,512,8,32,32,3,20.132866716,2142470448,2142470448
strategies,12288,512,8,32,32,4,21.358197936,2142470448,2142470448
strategies,12288,512,8,32,32,5,18.646644629,2142470448,2142470448
strategies,12288,512,8,32,32,6,21.184020372,2142470448,2142470448
strategies,12288,512,8,32,32,7,21.38137072,2142470448,2142470448
timely,12288,512,8,32,32,1,9.448862890000001,2142470448,2142470448
timely,12288,512,8,32,32,2,9.359613918,2142470448,2142470448
timely,12288,512,8,32,32,3,9.427547661,2142470448,2142470448
timely,12288,512,8,32,32,4,9.514258772,2142470448,2142470448
timely,12288,512,8,32,32,5,9.32723072,2142470448,2142470448
timely,12288,512,8,32,32,6,9.11401821,2142470448,2142470448
timely,12288,512,8,32,32,7,9.308159895,2142470448,2142470448
sucuri,12288,512,8,32,32,1,9.130157314240932,2142470448,2142470448
sucuri,12288,512,8,32,32,2,9.147131156176329,2142470448,2142470448
sucuri,12288,512,8,32,32,3,9.326581303030252,2142470448,2142470448
sucuri,12288,512,8,32,32,4,9.191413808614016,2142470448,2142470448
sucuri,12288,512,8,32,32,5,9.228608198463917,2142470448,2142470448
sucuri,12288,512,8,32,32,6,9.26161528378725,2142470448,2142470448
sucuri,12288,512,8,32,32,7,9.252982687205076,2142470448,2142470448
ribault_c,12288,512,8,48,48,1,18.325832712,2142470448,2142470448
ribault_c,12288,512,8,48,48,2,15.526555050,2142470448,2142470448
ribault_c,12288,512,8,48,48,3,15.464951976,2142470448,2142470448
ribault_c,12288,512,8,48,48,4,14.198674688,2142470448,2142470448
ribault_c,12288,512,8,48,48,5,18.186106189,2142470448,2142470448
ribault_c,12288,512,8,48,48,6,15.035736865,2142470448,2142470448
ribault_c,12288,512,8,48,48,7,15.125202566,2142470448,2142470448
ribault_rust,12288,512,8,48,48,1,12.668339972,2142470448,2142470448
ribault_rust,12288,512,8,48,48,2,16.743023914,2142470448,2142470448
ribault_rust,12288,512,8,48,48,3,13.967404781,2142470448,2142470448
ribault_rust,12288,512,8,48,48,4,12.647876164,2142470448,2142470448
ribault_rust,12288,512,8,48,48,5,14.391518645,2142470448,2142470448
ribault_rust,12288,512,8,48,48,6,14.193599559,2142470448,2142470448
ribault_rust,12288,512,8,48,48,7,17.315221109,2142470448,2142470448
ribault_hs,12288,512,8,48,48,1,39.974912486,2142470448,2142470448
ribault_hs,12288,512,8,48,48,2,42.314969516,2142470448,2142470448
ribault_hs,12288,512,8,48,48,3,36.416645656,2142470448,2142470448
ribault_hs,12288,512,8,48,48,4,36.024059392,2142470448,2142470448
ribault_hs,12288,512,8,48,48,5,32.402221531,2142470448,2142470448
ribault_hs,12288,512,8,48,48,6,40.535340460,2142470448,2142470448
ribault_hs,12288,512,8,48,48,7,31.451477404,2142470448,2142470448
strategies,12288,512,8,48,48,1,16.161526527,2142470448,2142470448
strategies,12288,512,8,48,48,2,16.310020877,2142470448,2142470448
strategies,12288,512,8,48,48,3,16.863415592,2142470448,2142470448
strategies,12288,512,8,48,48,4,34.509849888,2142470448,2142470448
strategies,12288,512,8,48,48,5,34.102785553,2142470448,2142470448
strategies,12288,512,8,48,48,6,16.20519591,2142470448,2142470448
strategies,12288,512,8,48,48,7,35.176621605,2142470448,2142470448
timely,12288,512,8,48,48,1,9.302871551,2142470448,2142470448
timely,12288,512,8,48,48,2,9.115547662,2142470448,2142470448
timely,12288,512,8,48,48,3,9.005557866,2142470448,2142470448
timely,12288,512,8,48,48,4,9.046735885,2142470448,2142470448
timely,12288,512,8,48,48,5,9.080669081,2142470448,2142470448
timely,12288,512,8,48,48,6,9.457402217,2142470448,2142470448
timely,12288,512,8,48,48,7,8.893862283,2142470448,2142470448
sucuri,12288,512,8,48,48,1,8.457289259880781,2142470448,2142470448
sucuri,12288,512,8,48,48,2,8.986516378819942,2142470448,2142470448
sucuri,12288,512,8,48,48,3,8.672694191336632,2142470448,2142470448
sucuri,12288,512,8,48,48,4,8.702219106256962,2142470448,2142470448
sucuri,12288,512,8,48,48,5,8.741429850459099,2142470448,2142470448
sucuri,12288,512,8,48,48,6,8.772306617349386,2142470448,2142470448
sucuri,12288,512,8,48,48,7,8.655861385166645,2142470448,2142470448
