variant,N,P,edge_prob,seed,rep,seconds,colors,valid,rc
super,800,1,0.5,42,3,10.700593378,174,True,0
super,800,2,0.5,42,1,8.382998825,174,True,0
super,800,2,0.5,42,2,8.378606366,174,True,0
super,800,2,0.5,42,3,8.382130332,174,True,0
super,800,4,0.5,42,1,4.171308664,174,True,0
super,800,4,0.5,42,2,2.901091898,174,True,0
super,800,4,0.5,42,3,3.483501450,174,True,0
super,800,8,0.5,42,1,1.088417680,174,True,0
super,800,8,0.5,42,2,1.100925037,174,True,0
super,800,8,0.5,42,3,0.982780307,174,True,0
super,850,1,0.5,42,1,12.815277559,181,True,0
super,850,1,0.5,42,2,12.735191171,181,True,0
super,850,1,0.5,42,3,12.798395142,181,True,0
super,850,2,0.5,42,1,10.047859273,181,True,0
super,850,2,0.5,42,2,10.034990105,181,True,0
super,850,2,0.5,42,3,8.090317095,181,True,0
super,850,4,0.5,42,1,2.529731126,181,True,0
super,850,4,0.5,42,2,4.482428521,181,True,0
super,850,4,0.5,42,3,4.115895053,181,True,0
super,850,8,0.5,42,1,1.717461013,181,True,0
super,850,8,0.5,42,2,1.193829201,181,True,0
super,850,8,0.5,42,3,1.292161691,181,True,0
super,900,1,0.5,42,1,15.234186865,189,True,0
super,900,1,0.5,42,2,15.275307117,189,True,0
super,900,1,0.5,42,3,15.146643386,189,True,0
super,900,2,0.5,42,1,11.869366888,189,True,0
super,900,2,0.5,42,2,11.892793027,189,True,0
super,900,2,0.5,42,3,11.852069317,189,True,0
super,900,4,0.5,42,1,3.302217252,189,True,0
super,900,4,0.5,42,2,4.268389596,189,True,0
super,900,4,0.5,42,3,4.003655744,189,True,0
super,900,8,0.5,42,1,1.463208067,189,True,0
super,900,8,0.5,42,2,1.427337007,189,True,0
super,900,8,0.5,42,3,1.434115355,189,True,0
super,950,1,0.5,42,1,18.052204201,199,True,0
super,950,1,0.5,42,2,18.005741611,199,True,0
super,950,1,0.5,42,3,17.738403505,199,True,0
super,950,2,0.5,42,1,13.967189907,199,True,0
super,950,2,0.5,42,2,13.981556596,199,True,0
super,950,2,0.5,42,3,13.960108276,199,True,0
super,950,4,0.5,42,1,5.394086045,199,True,0
super,950,4,0.5,42,2,6.908526801,199,True,0
super,950,4,0.5,42,3,5.601625832,199,True,0
super,950,8,0.5,42,1,1.220600476,199,True,0
super,950,8,0.5,42,2,1.223682428,199,True,0
super,950,8,0.5,42,3,1.319765136,199,True,0
super,1000,1,0.5,42,1,20.776461662,208,True,0
super,1000,1,0.5,42,2,21.326250688,208,True,0
super,1000,1,0.5,42,3,20.960093345,208,True,0
super,1000,2,0.5,42,1,16.430739025,208,True,0
super,1000,2,0.5,42,2,16.484800972,208,True,0
super,1000,2,0.5,42,3,16.485953609,208,True,0
super,1000,4,0.5,42,1,5.966453006,208,True,0
super,1000,4,0.5,42,2,4.486373017,208,True,0
super,1000,4,0.5,42,3,6.665292849,208,True,0
super,1000,8,0.5,42,1,2.119360789,208,True,0
super,1000,8,0.5,42,2,1.451090163,208,True,0
super,1000,8,0.5,42,3,2.068123567,208,True,0
