variant,N,P,edge_prob,seed,rep,seconds,colors,valid,rc
super,400,1,0.3,42,3,1.801305810,51,True,0
super,400,2,0.3,42,1,1.332265475,51,True,0
super,400,2,0.3,42,2,1.354012089,51,True,0
super,400,2,0.3,42,3,1.342987784,51,True,0
super,400,4,0.3,42,1,0.361905078,51,True,0
super,400,4,0.3,42,2,0.533182679,51,True,0
super,400,4,0.3,42,3,0.510304496,51,True,0
super,400,8,0.3,42,1,0.186953122,51,True,0
super,400,8,0.3,42,2,0.176026255,51,True,0
super,400,8,0.3,42,3,0.172713089,51,True,0
super,450,1,0.3,42,1,2.620865795,53,True,0
super,450,1,0.3,42,2,2.555072730,53,True,0
super,450,1,0.3,42,3,2.579249474,53,True,0
super,450,2,0.3,42,1,1.512951673,53,True,0
super,450,2,0.3,42,2,1.891861613,53,True,0
super,450,2,0.3,42,3,1.882546965,53,True,0
super,450,4,0.3,42,1,0.722190556,53,True,0
super,450,4,0.3,42,2,0.619323091,53,True,0
super,450,4,0.3,42,3,0.613715099,53,True,0
super,450,8,0.3,42,1,0.214853221,53,True,0
super,450,8,0.3,42,2,0.171167370,53,True,0
super,450,8,0.3,42,3,0.233747252,53,True,0
super,500,1,0.3,42,1,3.493474689,57,True,0
super,500,1,0.3,42,2,3.475202216,57,True,0
super,500,1,0.3,42,3,3.472742122,57,True,0
super,500,2,0.3,42,1,2.589906388,57,True,0
super,500,2,0.3,42,2,2.569760774,57,True,0
super,500,2,0.3,42,3,2.575023815,57,True,0
super,500,4,0.3,42,1,0.836019090,57,True,0
super,500,4,0.3,42,2,0.693529817,57,True,0
super,500,4,0.3,42,3,0.840885217,57,True,0
super,500,8,0.3,42,1,0.315488109,57,True,0
super,500,8,0.3,42,2,0.283686142,57,True,0
super,500,8,0.3,42,3,0.251957966,57,True,0
super,550,1,0.3,42,1,4.637082270,63,True,0
super,550,1,0.3,42,2,4.651084162,63,True,0
super,550,1,0.3,42,3,4.674998195,63,True,0
super,550,2,0.3,42,1,3.408041510,63,True,0
super,550,2,0.3,42,2,3.393066124,63,True,0
super,550,2,0.3,42,3,3.418821846,63,True,0
super,550,4,0.3,42,1,0.861642545,63,True,0
super,550,4,0.3,42,2,0.812436216,63,True,0
super,550,4,0.3,42,3,1.108680822,63,True,0
super,550,8,0.3,42,1,0.420207347,63,True,0
super,550,8,0.3,42,2,0.623079415,63,True,0
super,550,8,0.3,42,3,0.423446217,63,True,0
super,600,1,0.3,42,1,6.130322536,67,True,0
super,600,1,0.3,42,2,6.099242764,67,True,0
super,600,1,0.3,42,3,5.992581935,67,True,0
super,600,2,0.3,42,1,4.416213493,67,True,0
super,600,2,0.3,42,2,4.386164603,67,True,0
super,600,2,0.3,42,3,4.385756065,67,True,0
super,600,4,0.3,42,1,1.497501376,67,True,0
super,600,4,0.3,42,2,2.070349455,67,True,0
super,600,4,0.3,42,3,2.066395259,67,True,0
super,600,8,0.3,42,1,0.554962115,67,True,0
super,600,8,0.3,42,2,0.576489798,67,True,0
super,600,8,0.3,42,3,0.457285534,67,True,0
super,650,1,0.3,42,1,7.669494717,71,True,0
super,650,1,0.3,42,2,7.840371487,71,True,0
super,650,1,0.3,42,3,7.657746616,71,True,0
super,650,2,0.3,42,1,5.565616094,71,True,0
super,650,2,0.3,42,2,5.559167589,71,True,0
super,650,2,0.3,42,3,5.554692971,71,True,0
super,650,4,0.3,42,1,1.517783469,71,True,0
super,650,4,0.3,42,2,1.852700910,71,True,0
super,650,4,0.3,42,3,2.578338582,71,True,0
super,650,8,0.3,42,1,0.435301083,71,True,0
super,650,8,0.3,42,2,0.618542884,71,True,0
super,650,8,0.3,42,3,0.581209674,71,True,0
super,700,1,0.3,42,1,9.500181649,76,True,0
super,700,1,0.3,42,2,9.536492963,76,True,0
super,700,1,0.3,42,3,9.539766404,76,True,0
super,700,2,0.3,42,1,6.937879169,76,True,0
super,700,2,0.3,42,2,6.920494965,76,True,0
super,700,2,0.3,42,3,6.906077097,76,True,0
super,700,4,0.3,42,1,2.622362441,76,True,0
super,700,4,0.3,42,2,2.186979375,76,True,0
super,700,4,0.3,42,3,2.345174774,76,True,0
super,700,8,0.3,42,1,0.734377977,76,True,0
super,700,8,0.3,42,2,0.699012892,76,True,0
super,700,8,0.3,42,3,0.889622205,76,True,0
super,750,1,0.3,42,1,11.819537930,78,True,0
super,750,1,0.3,42,2,11.786953793,78,True,0
super,750,1,0.3,42,3,11.708400793,78,True,0
super,750,2,0.3,42,1,8.388720165,78,True,0
super,750,2,0.3,42,2,8.433982318,78,True,0
super,750,2,0.3,42,3,8.400019474,78,True,0
super,750,4,0.3,42,1,2.834589906,78,True,0
super,750,4,0.3,42,2,3.904067496,78,True,0
super,750,4,0.3,42,3,3.160401505,78,True,0
super,750,8,0.3,42,1,0.945654837,78,True,0
super,750,8,0.3,42,2,1.130866183,78,True,0
super,750,8,0.3,42,3,1.048303567,78,True,0
super,800,1,0.3,42,1,14.107811978,83,True,0
super,800,1,0.3,42,2,13.946231313,83,True,0
super,800,1,0.3,42,3,13.953090572,83,True,0
super,800,2,0.3,42,1,10.121695478,83,True,0
super,800,2,0.3,42,2,10.101501187,83,True,0
super,800,2,0.3,42,3,10.114686842,83,True,0
super,800,4,0.3,42,1,3.273026152,83,True,0
super,800,4,0.3,42,2,3.933001817,83,True,0
super,800,4,0.3,42,3,2.826668431,83,True,0
super,800,8,0.3,42,1,1.206343968,83,True,0
super,800,8,0.3,42,2,1.472508550,83,True,0
super,800,8,0.3,42,3,1.199261722,83,True,0
super,850,1,0.3,42,1,16.829383715,87,True,0
super,850,1,0.3,42,2,16.798219638,87,True,0
super,850,1,0.3,42,3,16.704637617,87,True,0
super,850,2,0.3,42,1,9.548112695,87,True,0
super,850,2,0.3,42,2,12.138320895,87,True,0
super,850,2,0.3,42,3,12.180129093,87,True,0
super,850,4,0.3,42,1,3.362590753,87,True,0
super,850,4,0.3,42,2,4.081259372,87,True,0
super,850,4,0.3,42,3,3.879728501,87,True,0
super,850,8,0.3,42,1,1.373059405,87,True,0
super,850,8,0.3,42,2,1.382601573,87,True,0
super,850,8,0.3,42,3,1.491034541,87,True,0
super,900,1,0.3,42,1,20.002767673,90,True,0
super,900,1,0.3,42,2,20.044123180,90,True,0
super,900,1,0.3,42,3,19.866834656,90,True,0
super,900,2,0.3,42,1,14.370246078,90,True,0
super,900,2,0.3,42,2,14.317798734,90,True,0
super,900,2,0.3,42,3,14.324856128,90,True,0
super,900,4,0.3,42,1,4.579059104,90,True,0
super,900,4,0.3,42,2,5.603013268,90,True,0
super,900,4,0.3,42,3,4.646128812,90,True,0
super,900,8,0.3,42,1,1.669411551,90,True,0
super,900,8,0.3,42,2,1.621741370,90,True,0
super,900,8,0.3,42,3,1.309048948,90,True,0
super,950,1,0.3,42,1,23.343952904,95,True,0
super,950,1,0.3,42,2,23.478452396,95,True,0
super,950,1,0.3,42,3,23.660238116,95,True,0
super,950,2,0.3,42,1,16.846199192,95,True,0
super,950,2,0.3,42,2,16.782831847,95,True,0
super,950,2,0.3,42,3,16.872423968,95,True,0
super,950,4,0.3,42,1,7.910428446,95,True,0
super,950,4,0.3,42,2,7.942867445,95,True,0
super,950,4,0.3,42,3,6.868232709,95,True,0
super,950,8,0.3,42,1,1.285333255,95,True,0
super,950,8,0.3,42,2,2.572943132,95,True,0
super,950,8,0.3,42,3,1.958909812,95,True,0
super,1000,1,0.3,42,1,27.524492074,98,True,0
super,1000,1,0.3,42,2,27.383414626,98,True,0
super,1000,1,0.3,42,3,27.447804768,98,True,0
super,1000,2,0.3,42,1,19.680373875,98,True,0
super,1000,2,0.3,42,2,19.600165078,98,True,0
super,1000,2,0.3,42,3,19.587797859,98,True,0
super,1000,4,0.3,42,1,4.735779057,98,True,0
super,1000,4,0.3,42,2,5.149903408,98,True,0
super,1000,4,0.3,42,3,7.606468594,98,True,0
super,1000,8,0.3,42,1,2.330462467,98,True,0
super,1000,8,0.3,42,2,1.603430383,98,True,0
super,1000,8,0.3,42,3,2.126163215,98,True,0
