variant,N,P,rep,seconds,rc
super,8000000,32,3,0.046941,0
super,8500000,1,1,0.400718,0
super,8500000,1,2,0.397095,0
super,8500000,1,3,0.407495,0
super,8500000,2,1,0.212087,0
super,8500000,2,2,0.232516,0
super,8500000,2,3,0.220026,0
super,8500000,4,1,0.158934,0
super,8500000,4,2,0.155409,0
super,8500000,4,3,0.147489,0
super,8500000,8,1,0.084484,0
super,8500000,8,2,0.090567,0
super,8500000,8,3,0.083426,0
super,8500000,16,1,0.060624,0
super,8500000,16,2,0.056618,0
super,8500000,16,3,0.059610,0
super,8500000,32,1,0.049104,0
super,8500000,32,2,0.070426,0
super,8500000,32,3,0.048518,0
super,9000000,1,1,0.394518,0
super,9000000,1,2,0.416322,0
super,9000000,1,3,0.425222,0
super,9000000,2,1,0.189428,0
super,9000000,2,2,0.184854,0
super,9000000,2,3,0.181334,0
super,9000000,4,1,0.148173,0
super,9000000,4,2,0.141818,0
super,9000000,4,3,0.138834,0
super,9000000,8,1,0.098761,0
super,9000000,8,2,0.094991,0
super,9000000,8,3,0.090807,0
super,9000000,16,1,0.057099,0
super,9000000,16,2,0.060752,0
super,9000000,16,3,0.060512,0
super,9000000,32,1,0.057627,0
super,9000000,32,2,0.055927,0
super,9000000,32,3,0.050012,0
super,9500000,1,1,0.425837,0
super,9500000,1,2,0.429797,0
super,9500000,1,3,0.426356,0
super,9500000,2,1,0.239461,0
super,9500000,2,2,0.255710,0
super,9500000,2,3,0.255428,0
super,9500000,4,1,0.178638,0
super,9500000,4,2,0.173762,0
super,9500000,4,3,0.169240,0
super,9500000,8,1,0.101777,0
super,9500000,8,2,0.103279,0
super,9500000,8,3,0.097786,0
super,9500000,16,1,0.064530,0
super,9500000,16,2,0.064935,0
super,9500000,16,3,0.064903,0
super,9500000,32,1,0.067523,0
super,9500000,32,2,0.057938,0
super,9500000,32,3,0.054958,0
super,10000000,1,1,0.460945,0
super,10000000,1,2,0.466995,0
super,10000000,1,3,0.488170,0
super,10000000,2,1,0.261793,0
super,10000000,2,2,0.284252,0
super,10000000,2,3,0.265526,0
super,10000000,4,1,0.186691,0
super,10000000,4,2,0.188352,0
super,10000000,4,3,0.173161,0
super,10000000,8,1,0.103690,0
super,10000000,8,2,0.093478,0
super,10000000,8,3,0.102634,0
super,10000000,16,1,0.059365,0
super,10000000,16,2,0.065334,0
super,10000000,16,3,0.068445,0
super,10000000,32,1,0.062593,0
super,10000000,32,2,0.053200,0
super,10000000,32,3,0.056145,0
super,10500000,1,1,0.472694,0
super,10500000,1,2,0.438924,0
super,10500000,1,3,0.447015,0
super,10500000,2,1,0.263957,0
super,10500000,2,2,0.260582,0
super,10500000,2,3,0.269902,0
super,10500000,4,1,0.186334,0
super,10500000,4,2,0.190765,0
super,10500000,4,3,0.180035,0
super,10500000,8,1,0.110056,0
super,10500000,8,2,0.118586,0
super,10500000,8,3,0.126027,0
super,10500000,16,1,0.074954,0
super,10500000,16,2,0.075263,0
super,10500000,16,3,0.074407,0
super,10500000,32,1,0.067243,0
super,10500000,32,2,0.063126,0
super,10500000,32,3,0.062535,0
super,11000000,1,1,0.318753,0
super,11000000,1,2,0.298749,0
super,11000000,1,3,0.294499,0
super,11000000,2,1,0.229160,0
super,11000000,2,2,0.226492,0
super,11000000,2,3,0.226928,0
super,11000000,4,1,0.172911,0
super,11000000,4,2,0.178723,0
super,11000000,4,3,0.175321,0
super,11000000,8,1,0.118045,0
super,11000000,8,2,0.119046,0
super,11000000,8,3,0.116392,0
super,11000000,16,1,0.072369,0
super,11000000,16,2,0.072574,0
super,11000000,16,3,0.072598,0
super,11000000,32,1,0.066289,0
super,11000000,32,2,0.055735,0
super,11000000,32,3,0.064777,0
super,11500000,1,1,0.565105,0
super,11500000,1,2,0.540044,0
super,11500000,1,3,0.554925,0
super,11500000,2,1,0.289672,0
super,11500000,2,2,0.326165,0
super,11500000,2,3,0.293892,0
super,11500000,4,1,0.204533,0
super,11500000,4,2,0.204890,0
super,11500000,4,3,0.210814,0
super,11500000,8,1,0.123880,0
super,11500000,8,2,0.132639,0
super,11500000,8,3,0.140883,0
super,11500000,16,1,0.074525,0
super,11500000,16,2,0.073680,0
super,11500000,16,3,0.078564,0
super,11500000,32,1,0.062135,0
super,11500000,32,2,0.069888,0
super,11500000,32,3,0.055475,0
super,12000000,1,1,0.510624,0
super,12000000,1,2,0.500755,0
super,12000000,1,3,0.509173,0
super,12000000,2,1,0.314219,0
super,12000000,2,2,0.291506,0
super,12000000,2,3,0.316032,0
super,12000000,4,1,0.213309,0
super,12000000,4,2,0.202684,0
super,12000000,4,3,0.211172,0
super,12000000,8,1,0.119287,0
super,12000000,8,2,0.123124,0
super,12000000,8,3,0.129986,0
super,12000000,16,1,0.068301,0
super,12000000,16,2,0.067612,0
super,12000000,16,3,0.075403,0
super,12000000,32,1,0.065961,0
super,12000000,32,2,0.070503,0
super,12000000,32,3,0.068203,0
super,12500000,1,1,0.597950,0
super,12500000,1,2,0.589168,0
super,12500000,1,3,0.585256,0
super,12500000,2,1,0.342683,0
super,12500000,2,2,0.338613,0
super,12500000,2,3,0.325338,0
super,12500000,4,1,0.219196,0
super,12500000,4,2,0.234483,0
super,12500000,4,3,0.240746,0
super,12500000,8,1,0.154498,0
super,12500000,8,2,0.132772,0
super,12500000,8,3,0.147319,0
super,12500000,16,1,0.078829,0
super,12500000,16,2,0.079222,0
super,12500000,16,3,0.077928,0
super,12500000,32,1,0.072503,0
super,12500000,32,2,0.059494,0
super,12500000,32,3,0.064123,0
super,13000000,1,1,0.557893,0
super,13000000,1,2,0.561674,0
super,13000000,1,3,0.590531,0
super,13000000,2,1,0.272487,0
super,13000000,2,2,0.273384,0
super,13000000,2,3,0.277623,0
super,13000000,4,1,0.199520,0
super,13000000,4,2,0.211396,0
super,13000000,4,3,0.203299,0
super,13000000,8,1,0.124731,0
super,13000000,8,2,0.124628,0
super,13000000,8,3,0.121248,0
super,13000000,16,1,0.071586,0
super,13000000,16,2,0.069882,0
super,13000000,16,3,0.069612,0
super,13000000,32,1,0.069858,0
super,13000000,32,2,0.063722,0
super,13000000,32,3,0.063497,0
super,13500000,1,1,0.572786,0
super,13500000,1,2,0.575927,0
super,13500000,1,3,0.566662,0
super,13500000,2,1,0.357296,0
super,13500000,2,2,0.326222,0
super,13500000,2,3,0.337518,0
super,13500000,4,1,0.228344,0
super,13500000,4,2,0.225711,0
super,13500000,4,3,0.221412,0
super,13500000,8,1,0.117450,0
super,13500000,8,2,0.135495,0
super,13500000,8,3,0.124813,0
super,13500000,16,1,0.074353,0
super,13500000,16,2,0.074827,0
super,13500000,16,3,0.078101,0
super,13500000,32,1,0.061798,0
super,13500000,32,2,0.066952,0
super,13500000,32,3,0.076773,0
super,14000000,1,1,0.590886,0
super,14000000,1,2,0.590171,0
super,14000000,1,3,0.589809,0
super,14000000,2,1,0.360169,0
super,14000000,2,2,0.340751,0
super,14000000,2,3,0.363321,0
super,14000000,4,1,0.236350,0
super,14000000,4,2,0.243047,0
super,14000000,4,3,0.240073,0
super,14000000,8,1,0.143255,0
super,14000000,8,2,0.142130,0
super,14000000,8,3,0.146377,0
super,14000000,16,1,0.077627,0
super,14000000,16,2,0.077588,0
super,14000000,16,3,0.078047,0
super,14000000,32,1,0.069562,0
super,14000000,32,2,0.067651,0
super,14000000,32,3,0.069349,0
super,14500000,1,1,0.604783,0
super,14500000,1,2,0.613254,0
super,14500000,1,3,0.612206,0
super,14500000,2,1,0.362994,0
super,14500000,2,2,0.378727,0
super,14500000,2,3,0.381046,0
super,14500000,4,1,0.240224,0
super,14500000,4,2,0.243644,0
super,14500000,4,3,0.242366,0
super,14500000,8,1,0.176241,0
super,14500000,8,2,0.161095,0
super,14500000,8,3,0.162286,0
super,14500000,16,1,0.096799,0
super,14500000,16,2,0.093023,0
super,14500000,16,3,0.096954,0
super,14500000,32,1,0.079844,0
super,14500000,32,2,0.078658,0
super,14500000,32,3,0.079207,0
super,15000000,1,1,0.714696,0
super,15000000,1,2,0.718152,0
super,15000000,1,3,0.734690,0
super,15000000,2,1,0.318656,0
super,15000000,2,2,0.301252,0
super,15000000,2,3,0.294903,0
super,15000000,4,1,0.241959,0
super,15000000,4,2,0.221654,0
super,15000000,4,3,0.230383,0
super,15000000,8,1,0.146091,0
super,15000000,8,2,0.140598,0
super,15000000,8,3,0.142192,0
super,15000000,16,1,0.087213,0
super,15000000,16,2,0.092158,0
super,15000000,16,3,0.088042,0
super,15000000,32,1,0.081624,0
super,15000000,32,2,0.068945,0
super,15000000,32,3,0.080966,0
