variant,seq_len,dim_rows,dim_cols,P,rep,seconds
ribault_c,200000,4,2000,4,3,7.349147138
ribault_c,200000,4,2000,4,4,7.308149850
ribault_c,200000,4,2000,4,5,7.505391594
ribault_c,200000,4,2000,4,6,7.466192420
ribault_c,200000,4,2000,4,7,7.494410833
ribault_c,200000,8,2000,8,1,5.236873849
ribault_c,200000,8,2000,8,2,4.244091939
ribault_c,200000,8,2000,8,3,4.255106741
ribault_c,200000,8,2000,8,4,4.244802370
ribault_c,200000,8,2000,8,5,4.251906714
ribault_c,200000,8,2000,8,6,4.218468514
ribault_c,200000,8,2000,8,7,4.243547513
ribault_c,200000,16,2000,16,1,3.366754382
ribault_c,200000,16,2000,16,2,2.954675805
ribault_c,200000,16,2000,16,3,2.855264976
ribault_c,200000,16,2000,16,4,2.851953601
ribault_c,200000,16,2000,16,5,2.835270131
ribault_c,200000,16,2000,16,6,2.837431233
ribault_c,200000,16,2000,16,7,2.774397120
ribault_c,200000,24,2000,24,1,3.619809594
ribault_c,200000,24,2000,24,2,3.235233567
ribault_c,200000,24,2000,24,3,3.091658717
ribault_c,200000,24,2000,24,4,3.191795883
ribault_c,200000,24,2000,24,5,3.257653337
ribault_c,200000,24,2000,24,6,3.186840845
ribault_c,200000,24,2000,24,7,3.198583659
ribault_c,200000,32,2000,32,1,4.605640110
ribault_c,200000,32,2000,32,2,4.468346409
ribault_c,200000,32,2000,32,3,4.280415746
ribault_c,200000,32,2000,32,4,4.424085325
ribault_c,200000,32,2000,32,5,4.621669548
ribault_c,200000,32,2000,32,6,4.458016837
ribault_c,200000,32,2000,32,7,4.550265980
ribault_c,200000,48,2000,48,1,5.341357756
ribault_c,200000,48,2000,48,2,6.718547727
ribault_c,200000,48,2000,48,3,6.306191745
ribault_c,200000,48,2000,48,4,5.622676376
ribault_c,200000,48,2000,48,5,4.959291555
ribault_c,200000,48,2000,48,6,7.506667734
ribault_c,200000,48,2000,48,7,5.718682761
ribault_rust,200000,2,2000,2,1,21.460707605
ribault_rust,200000,2,2000,2,2,21.251782577
ribault_rust,200000,2,2000,2,3,21.182038606
ribault_rust,200000,2,2000,2,4,20.937154673
ribault_rust,200000,2,2000,2,5,21.457629854
ribault_rust,200000,2,2000,2,6,21.565538507
ribault_rust,200000,2,2000,2,7,21.124510207
ribault_rust,200000,4,2000,4,1,12.042756980
ribault_rust,200000,4,2000,4,2,11.270478584
ribault_rust,200000,4,2000,4,3,11.401694724
ribault_rust,200000,4,2000,4,4,11.322643528
ribault_rust,200000,4,2000,4,5,11.169604003
ribault_rust,200000,4,2000,4,6,11.235554406
ribault_rust,200000,4,2000,4,7,11.178912864
ribault_rust,200000,8,2000,8,1,6.935014040
ribault_rust,200000,8,2000,8,2,6.279162963
ribault_rust,200000,8,2000,8,3,6.297665705
ribault_rust,200000,8,2000,8,4,6.369167286
ribault_rust,200000,8,2000,8,5,6.381773921
ribault_rust,200000,8,2000,8,6,6.376248316
ribault_rust,200000,8,2000,8,7,6.431593544
ribault_rust,200000,16,2000,16,1,4.659293978
ribault_rust,200000,16,2000,16,2,3.789607744
ribault_rust,200000,16,2000,16,3,3.844730763
ribault_rust,200000,16,2000,16,4,3.840607511
ribault_rust,200000,16,2000,16,5,3.853333481
ribault_rust,200000,16,2000,16,6,3.900456303
ribault_rust,200000,16,2000,16,7,3.826325017
ribault_rust,200000,24,2000,24,1,4.053393006
ribault_rust,200000,24,2000,24,2,3.662338139
ribault_rust,200000,24,2000,24,3,3.825476418
ribault_rust,200000,24,2000,24,4,3.735832178
ribault_rust,200000,24,2000,24,5,3.790503596
ribault_rust,200000,24,2000,24,6,3.605840586
ribault_rust,200000,24,2000,24,7,3.613351124
ribault_rust,200000,32,2000,32,1,4.728774325
ribault_rust,200000,32,2000,32,2,4.646282847
ribault_rust,200000,32,2000,32,3,4.523117729
ribault_rust,200000,32,2000,32,4,4.599761509
ribault_rust,200000,32,2000,32,5,4.585920034
ribault_rust,200000,32,2000,32,6,4.568735453
ribault_rust,200000,32,2000,32,7,4.643276704
ribault_rust,200000,48,2000,48,1,7.855652724
ribault_rust,200000,48,2000,48,2,8.179196781
ribault_rust,200000,48,2000,48,3,8.772132544
ribault_rust,200000,48,2000,48,4,6.302719135
ribault_rust,200000,48,2000,48,5,8.570282726
ribault_rust,200000,48,2000,48,6,6.779616005
ribault_rust,200000,48,2000,48,7,6.887818806
sucuri,200000,2,2000,2,1,65.764988
sucuri,200000,2,2000,2,2,64.061953
sucuri,200000,2,2000,2,3,59.106779
sucuri,200000,2,2000,2,4,65.160381
sucuri,200000,2,2000,2,5,64.607069
sucuri,200000,2,2000,2,6,64.711895
sucuri,200000,2,2000,2,7,64.797113
sucuri,200000,4,2000,4,1,34.270497
sucuri,200000,4,2000,4,2,32.754390
sucuri,200000,4,2000,4,3,33.083989
sucuri,200000,4,2000,4,4,33.040950
sucuri,200000,4,2000,4,5,33.345410
sucuri,200000,4,2000,4,6,33.538930
sucuri,200000,4,2000,4,7,33.534970
sucuri,200000,8,2000,8,1,27.653337
sucuri,200000,8,2000,8,2,27.347098
sucuri,200000,8,2000,8,3,29.242756
sucuri,200000,8,2000,8,4,27.617984
sucuri,200000,8,2000,8,5,28.950721
sucuri,200000,8,2000,8,6,28.192340
sucuri,200000,8,2000,8,7,29.027443
sucuri,200000,16,2000,16,1,27.725799
sucuri,200000,16,2000,16,2,28.402119
sucuri,200000,16,2000,16,3,28.437015
sucuri,200000,16,2000,16,4,28.811705
sucuri,200000,16,2000,16,5,28.598108
sucuri,200000,16,2000,16,6,28.758443
sucuri,200000,16,2000,16,7,28.668009
sucuri,200000,24,2000,24,1,28.065993
sucuri,200000,24,2000,24,2,29.403599
sucuri,200000,24,2000,24,3,29.382098
sucuri,200000,24,2000,24,4,29.539634
sucuri,200000,24,2000,24,5,29.362411
sucuri,200000,24,2000,24,6,29.101450
sucuri,200000,24,2000,24,7,29.389492
sucuri,200000,32,2000,32,1,30.401223
sucuri,200000,32,2000,32,2,29.919791
sucuri,200000,32,2000,32,3,29.025279
sucuri,200000,32,2000,32,4,31.743830
sucuri,200000,32,2000,32,5,29.634374
sucuri,200000,32,2000,32,6,31.075404
sucuri,200000,32,2000,32,7,28.859904
sucuri,200000,48,2000,48,1,32.159048
sucuri,200000,48,2000,48,2,31.718715
sucuri,200000,48,2000,48,3,30.663160
sucuri,200000,48,2000,48,4,30.431184
sucuri,200000,48,2000,48,5,30.231186
sucuri,200000,48,2000,48,6,30.368417
sucuri,200000,48,2000,48,7,33.196851
timely,200000,2,2000,2,1,22.607587125
timely,200000,2,2000,2,2,22.2997785
timely,200000,2,2000,2,3,22.172969927
timely,200000,2,2000,2,4,22.009991827
timely,200000,2,2000,2,5,22.096231481
timely,200000,2,2000,2,6,22.296937524
timely,200000,2,2000,2,7,22.115978191
timely,200000,4,2000,4,1,12.699332207
timely,200000,4,2000,4,2,12.545902962
timely,200000,4,2000,4,3,12.39086918
timely,200000,4,2000,4,4,11.994745976
timely,200000,4,2000,4,5,12.08009844
timely,200000,4,2000,4,6,12.128462627
timely,200000,4,2000,4,7,12.226429077
timely,200000,8,2000,8,1,7.438756722
timely,200000,8,2000,8,2,6.603624707
timely,200000,8,2000,8,3,6.60501966
timely,200000,8,2000,8,4,6.6075447149999995
timely,200000,8,2000,8,5,6.781180528
timely,200000,8,2000,8,6,6.908183964
timely,200000,8,2000,8,7,6.692461609
timely,200000,16,2000,16,1,4.452116052
timely,200000,16,2000,16,2,3.753491665
timely,200000,16,2000,16,3,3.784425737
timely,200000,16,2000,16,4,3.842696892
timely,200000,16,2000,16,5,3.850871483
timely,200000,16,2000,16,6,3.91251774
timely,200000,16,2000,16,7,3.847866443
timely,200000,24,2000,24,1,5.664006783
timely,200000,24,2000,24,2,5.436174822
timely,200000,24,2000,24,3,5.434467627
timely,200000,24,2000,24,4,5.447345525
timely,200000,24,2000,24,5,5.438561158
timely,200000,24,2000,24,6,5.555649981
timely,200000,24,2000,24,7,5.443550753
timely,200000,32,2000,32,1,3.461094773
timely,200000,32,2000,32,2,3.248452594
timely,200000,32,2000,32,3,3.242647912
timely,200000,32,2000,32,4,3.2443999789999998
timely,200000,32,2000,32,5,3.237438092
timely,200000,32,2000,32,6,3.254813688
timely,200000,32,2000,32,7,3.234187077
timely,200000,48,2000,48,1,6.011371005
timely,200000,48,2000,48,2,5.550350199
timely,200000,48,2000,48,3,5.731299482
timely,200000,48,2000,48,4,5.5768997030000005
timely,200000,48,2000,48,5,5.631667284
timely,200000,48,2000,48,6,5.443499008
timely,200000,48,2000,48,7,5.478063548
seq,200000,1,1,1,1,189.653029789
seq,200000,1,1,1,2,192.118423806
seq,200000,1,1,1,3,190.982439173
seq,200000,1,1,1,4,190.723627121
seq,200000,1,1,1,5,201.67714755
seq,200000,1,1,1,6,191.036001215
seq,200000,1,1,1,7,191.162890587
super,200000,3,2000,3,1,68.594961277
super,200000,3,2000,3,2,68.867118426
super,200000,3,2000,3,3,69.400201111
super,200000,3,2000,3,4,69.424458652
super,200000,3,2000,3,5,67.116676257
super,200000,3,2000,3,6,68.265261022
super,200000,3,2000,3,7,68.418634830
strategies,200000,3,2000,3,1,106.014619713
strategies,200000,3,2000,3,2,103.997771526
strategies,200000,3,2000,3,3,103.805241805
strategies,200000,3,2000,3,4,103.99833206
strategies,200000,3,2000,3,5,106.004596313
strategies,200000,3,2000,3,6,104.269881997
strategies,200000,3,2000,3,7,102.310291169
super,200000,7,2000,7,1,39.133107362
super,200000,7,2000,7,2,39.863498280
super,200000,7,2000,7,3,41.757431957
super,200000,7,2000,7,4,39.234699933
super,200000,7,2000,7,5,40.010876815
super,200000,7,2000,7,6,41.896321527
super,200000,7,2000,7,7,40.094055036
strategies,200000,7,2000,7,1,72.315340176
strategies,200000,7,2000,7,2,70.161911475
strategies,200000,7,2000,7,3,71.836804099
strategies,200000,7,2000,7,4,72.252069848
strategies,200000,7,2000,7,5,70.782930762
strategies,200000,7,2000,7,6,72.008980325
strategies,200000,7,2000,7,7,72.238253012
super,200000,13,2000,13,1,27.088911644
super,200000,13,2000,13,2,27.794658432
super,200000,13,2000,13,3,27.095623611
super,200000,13,2000,13,4,27.581920974
super,200000,13,2000,13,5,27.630296447
super,200000,13,2000,13,6,26.972161043
super,200000,13,2000,13,7,27.062356120
strategies,200000,13,2000,13,1,44.780953693
strategies,200000,13,2000,13,2,46.7107754
strategies,200000,13,2000,13,3,46.210560194
strategies,200000,13,2000,13,4,46.326550187
strategies,200000,13,2000,13,5,45.757619734
strategies,200000,13,2000,13,6,46.879834356
strategies,200000,13,2000,13,7,47.010254416
super,200000,19,2000,19,1,20.679186755
super,200000,19,2000,19,2,21.564357950
super,200000,19,2000,19,3,20.260713398
super,200000,19,2000,19,4,20.891463436
super,200000,19,2000,19,5,20.941022822
super,200000,19,2000,19,6,20.800461348
super,200000,19,2000,19,7,20.487134583
strategies,200000,19,2000,19,1,40.152741373
strategies,200000,19,2000,19,2,40.205331085
strategies,200000,19,2000,19,3,40.222494875
strategies,200000,19,2000,19,4,40.246366941
strategies,200000,19,2000,19,5,40.216698094
strategies,200000,19,2000,19,6,40.262923678
strategies,200000,19,2000,19,7,40.232821549
super,200000,23,2000,23,1,17.547014335
super,200000,23,2000,23,2,17.592619019
super,200000,23,2000,23,3,17.475209661
super,200000,23,2000,23,4,18.006544562
super,200000,23,2000,23,5,17.608940751
super,200000,23,2000,23,6,17.972907428
super,200000,23,2000,23,7,17.125175966
strategies,200000,23,2000,23,1,40.194842351
strategies,200000,23,2000,23,2,40.344071152
strategies,200000,23,2000,23,3,40.207143054
strategies,200000,23,2000,23,4,40.223568094
strategies,200000,23,2000,23,5,40.192928767
strategies,200000,23,2000,23,6,40.298676494
strategies,200000,23,2000,23,7,40.217676848
ribault_c,200000,3,2000,3,1,10.069844228
ribault_c,200000,3,2000,3,2,9.542731612
ribault_c,200000,3,2000,3,3,9.605560621
ribault_c,200000,3,2000,3,4,9.418131948
ribault_c,200000,3,2000,3,5,9.469897766
ribault_c,200000,3,2000,3,6,9.504282159
ribault_c,200000,3,2000,3,7,9.470703149
ribault_c,200000,7,2000,7,1,5.382475333
ribault_c,200000,7,2000,7,2,4.531471594
ribault_c,200000,7,2000,7,3,4.645071425
ribault_c,200000,7,2000,7,4,4.585042804
ribault_c,200000,7,2000,7,5,4.596203502
ribault_c,200000,7,2000,7,6,4.588782711
ribault_c,200000,7,2000,7,7,4.592395677
ribault_c,200000,13,2000,13,1,3.656049784
ribault_c,200000,13,2000,13,2,3.084793458
ribault_c,200000,13,2000,13,3,3.154402855
ribault_c,200000,13,2000,13,4,3.238151790
ribault_c,200000,13,2000,13,5,3.302700108
ribault_c,200000,13,2000,13,6,3.142214023
ribault_c,200000,13,2000,13,7,3.147476832
ribault_c,200000,19,2000,19,1,3.103882207
ribault_c,200000,19,2000,19,2,2.891378595
ribault_c,200000,19,2000,19,3,2.871220255
ribault_c,200000,19,2000,19,4,2.950204844
ribault_c,200000,19,2000,19,5,2.977279559
ribault_c,200000,19,2000,19,6,2.984549199
ribault_c,200000,19,2000,19,7,2.868227004
ribault_c,200000,23,2000,23,1,3.202380385
ribault_c,200000,23,2000,23,2,2.972810453
ribault_c,200000,23,2000,23,3,2.890810585
ribault_c,200000,23,2000,23,4,2.890795902
ribault_c,200000,23,2000,23,5,2.927202271
ribault_c,200000,23,2000,23,6,2.891129013
ribault_c,200000,23,2000,23,7,3.010886669
ribault_rust,200000,3,2000,3,1,15.054287601
ribault_rust,200000,3,2000,3,2,14.824718267
ribault_rust,200000,3,2000,3,3,14.964332495
ribault_rust,200000,3,2000,3,4,14.795290485
ribault_rust,200000,3,2000,3,5,14.734742341
ribault_rust,200000,3,2000,3,6,14.722001984
ribault_rust,200000,3,2000,3,7,14.749790310
ribault_rust,200000,7,2000,7,1,7.235355677
ribault_rust,200000,7,2000,7,2,7.021767529
ribault_rust,200000,7,2000,7,3,6.990042657
ribault_rust,200000,7,2000,7,4,6.969567546
ribault_rust,200000,7,2000,7,5,6.738417710
ribault_rust,200000,7,2000,7,6,6.800347766
ribault_rust,200000,7,2000,7,7,6.931700804
ribault_rust,200000,13,2000,13,1,4.929454012
ribault_rust,200000,13,2000,13,2,4.329866604
ribault_rust,200000,13,2000,13,3,4.292237425
ribault_rust,200000,13,2000,13,4,4.312889041
ribault_rust,200000,13,2000,13,5,4.274596446
ribault_rust,200000,13,2000,13,6,4.320197698
ribault_rust,200000,13,2000,13,7,4.256431718
ribault_rust,200000,19,2000,19,1,4.147788767
ribault_rust,200000,19,2000,19,2,3.758509025
ribault_rust,200000,19,2000,19,3,3.753135415
ribault_rust,200000,19,2000,19,4,3.776280213
ribault_rust,200000,19,2000,19,5,3.797433261
ribault_rust,200000,19,2000,19,6,3.741979476
ribault_rust,200000,19,2000,19,7,3.779763009
ribault_rust,200000,23,2000,23,1,3.683385632
ribault_rust,200000,23,2000,23,2,3.690194167
ribault_rust,200000,23,2000,23,3,3.750451151
ribault_rust,200000,23,2000,23,4,3.587367843
ribault_rust,200000,23,2000,23,5,3.598655783
ribault_rust,200000,23,2000,23,6,3.679955320
ribault_rust,200000,23,2000,23,7,3.686283892
sucuri,200000,3,2000,3,1,40.231131
sucuri,200000,3,2000,3,2,39.649800
sucuri,200000,3,2000,3,3,40.061264
sucuri,200000,3,2000,3,4,40.452507
sucuri,200000,3,2000,3,5,40.248465
sucuri,200000,3,2000,3,6,40.237847
sucuri,200000,3,2000,3,7,40.088319
sucuri,200000,7,2000,7,1,27.995862
sucuri,200000,7,2000,7,2,27.316814
sucuri,200000,7,2000,7,3,26.859838
sucuri,200000,7,2000,7,4,27.884704
sucuri,200000,7,2000,7,5,28.859209
sucuri,200000,7,2000,7,6,29.462210
sucuri,200000,7,2000,7,7,28.901102
sucuri,200000,13,2000,13,1,27.034092
sucuri,200000,13,2000,13,2,27.063631
sucuri,200000,13,2000,13,3,27.496213
sucuri,200000,13,2000,13,4,28.258967
sucuri,200000,13,2000,13,5,28.816670
sucuri,200000,13,2000,13,6,27.525133
sucuri,200000,13,2000,13,7,28.390041
sucuri,200000,19,2000,19,1,28.939655
sucuri,200000,19,2000,19,2,29.071926
sucuri,200000,19,2000,19,3,29.185360
sucuri,200000,19,2000,19,4,28.089741
sucuri,200000,19,2000,19,5,29.129095
sucuri,200000,19,2000,19,6,29.058467
sucuri,200000,19,2000,19,7,28.896411
sucuri,200000,23,2000,23,1,30.630059
sucuri,200000,23,2000,23,2,29.411847
sucuri,200000,23,2000,23,3,29.426820
sucuri,200000,23,2000,23,4,28.255512
sucuri,200000,23,2000,23,5,28.209087
sucuri,200000,23,2000,23,6,29.266376
sucuri,200000,23,2000,23,7,29.544809
timely,200000,3,2000,3,1,17.016121829
timely,200000,3,2000,3,2,16.699641821
timely,200000,3,2000,3,3,16.495709563
timely,200000,3,2000,3,4,15.942160964
timely,200000,3,2000,3,5,16.377684404
timely,200000,3,2000,3,6,17.221772983
timely,200000,3,2000,3,7,15.970539877
timely,200000,7,2000,7,1,13.463744976
timely,200000,7,2000,7,2,13.175263223
timely,200000,7,2000,7,3,13.319532659
timely,200000,7,2000,7,4,13.766268651
timely,200000,7,2000,7,5,13.920208724
timely,200000,7,2000,7,6,13.878161877
timely,200000,7,2000,7,7,13.952288787
timely,200000,13,2000,13,1,5.128619895
timely,200000,13,2000,13,2,4.776782773
timely,200000,13,2000,13,3,4.585917088
timely,200000,13,2000,13,4,4.675844467
timely,200000,13,2000,13,5,4.594831804
timely,200000,13,2000,13,6,4.6337057040000005
timely,200000,13,2000,13,7,4.742730771
timely,200000,19,2000,19,1,3.742954991
timely,200000,19,2000,19,2,3.352974131
timely,200000,19,2000,19,3,3.357146311
timely,200000,19,2000,19,4,3.410401525
timely,200000,19,2000,19,5,3.391272756
timely,200000,19,2000,19,6,3.361468294
timely,200000,19,2000,19,7,3.360185589
timely,200000,23,2000,23,1,5.899963103
timely,200000,23,2000,23,2,4.979052767
timely,200000,23,2000,23,3,4.926902506
timely,200000,23,2000,23,4,4.942936149
timely,200000,23,2000,23,5,4.937783189
timely,200000,23,2000,23,6,4.9338834160000005
timely,200000,23,2000,23,7,4.937310655
seq,300000,1,1,1,1,600.653775352
seq,300000,1,1,1,2,590.717172493
seq,300000,1,1,1,3,588.072500557
seq,300000,1,1,1,4,628.186330574
seq,300000,1,1,1,5,592.221588162
seq,300000,1,1,1,6,586.406953598
seq,300000,1,1,1,7,588.971070892
super,300000,2,3000,2,1,222.013276818
super,300000,2,3000,2,2,213.369890926
super,300000,2,3000,2,3,216.009099605
super,300000,2,3000,2,4,219.454432889
super,300000,2,3000,2,5,216.844924244
super,300000,2,3000,2,6,219.484004850
super,300000,2,3000,2,7,223.364692001
strategies,300000,2,3000,2,1,297.873887425
strategies,300000,2,3000,2,2,290.760696134
strategies,300000,2,3000,2,3,299.046799176
strategies,300000,2,3000,2,4,296.345650797
strategies,300000,2,3000,2,5,300.900139328
strategies,300000,2,3000,2,6,301.671743666
strategies,300000,2,3000,2,7,298.242398497
super,300000,4,3000,4,1,133.627076236
super,300000,4,3000,4,2,130.780336072
super,300000,4,3000,4,3,132.828605945
super,300000,4,3000,4,4,130.996637385
super,300000,4,3000,4,5,134.378771861
super,300000,4,3000,4,6,131.220994519
super,300000,4,3000,4,7,128.745933515
strategies,300000,4,3000,4,1,189.307020285
strategies,300000,4,3000,4,2,179.127983673
strategies,300000,4,3000,4,3,179.16968644
strategies,300000,4,3000,4,4,178.53742707
strategies,300000,4,3000,4,5,176.479461301
strategies,300000,4,3000,4,6,174.735629897
strategies,300000,4,3000,4,7,175.935983812
super,300000,8,3000,8,1,77.058498312
super,300000,8,3000,8,2,77.377919630
super,300000,8,3000,8,3,79.382002866
super,300000,8,3000,8,4,79.404188265
super,300000,8,3000,8,5,80.079546722
super,300000,8,3000,8,6,81.376281784
super,300000,8,3000,8,7,80.505935895
strategies,300000,8,3000,8,1,140.923959322
strategies,300000,8,3000,8,2,137.161687729
strategies,300000,8,3000,8,3,135.892387355
strategies,300000,8,3000,8,4,133.395011888
strategies,300000,8,3000,8,5,131.378068036
strategies,300000,8,3000,8,6,131.080196352
strategies,300000,8,3000,8,7,123.376418809
super,300000,16,3000,16,1,47.221842057
super,300000,16,3000,16,2,47.252137059
super,300000,16,3000,16,3,47.631694452
super,300000,16,3000,16,4,48.053462399
super,300000,16,3000,16,5,47.207978676
super,300000,16,3000,16,6,47.824589225
super,300000,16,3000,16,7,47.892885801
strategies,300000,16,3000,16,1,78.598355744
strategies,300000,16,3000,16,2,78.748869325
strategies,300000,16,3000,16,3,81.419668202
strategies,300000,16,3000,16,4,81.216994899
strategies,300000,16,3000,16,5,81.618227807
strategies,300000,16,3000,16,6,79.636788865
strategies,300000,16,3000,16,7,82.803332124
super,300000,24,3000,24,1,36.080692708
super,300000,24,3000,24,2,37.477373221
super,300000,24,3000,24,3,36.259525616
super,300000,24,3000,24,4,35.605377415
super,300000,24,3000,24,5,36.305952366
super,300000,24,3000,24,6,40.145908190
super,300000,24,3000,24,7,39.348972648
strategies,300000,24,3000,24,1,60.379097326
strategies,300000,24,3000,24,2,60.400053529
strategies,300000,24,3000,24,3,60.382599363
strategies,300000,24,3000,24,4,60.409171942
strategies,300000,24,3000,24,5,60.381163461
strategies,300000,24,3000,24,6,60.448196752
strategies,300000,24,3000,24,7,60.436952465
super,300000,32,3000,32,1,33.362662841
super,300000,32,3000,32,2,33.375329299
super,300000,32,3000,32,3,33.242142459
super,300000,32,3000,32,4,33.551014150
super,300000,32,3000,32,5,33.578661032
super,300000,32,3000,32,6,33.626941300
super,300000,32,3000,32,7,33.300259671
strategies,300000,32,3000,32,1,60.43386233
strategies,300000,32,3000,32,2,60.411089307
strategies,300000,32,3000,32,3,60.440568627
strategies,300000,32,3000,32,4,60.477109395
strategies,300000,32,3000,32,5,60.491543385
strategies,300000,32,3000,32,6,60.432252148
strategies,300000,32,3000,32,7,60.442609468
super,300000,48,3000,48,1,34.544132052
super,300000,48,3000,48,2,30.444410530
super,300000,48,3000,48,3,34.052877045
super,300000,48,3000,48,4,31.724033451
super,300000,48,3000,48,5,34.891964619
super,300000,48,3000,48,6,34.125099762
super,300000,48,3000,48,7,30.686471467
strategies,300000,48,3000,48,1,60.481932783
strategies,300000,48,3000,48,2,60.495612025
strategies,300000,48,3000,48,3,60.526368266
strategies,300000,48,3000,48,4,60.596556249
strategies,300000,48,3000,48,5,60.525452041
strategies,300000,48,3000,48,6,60.535825352
strategies,300000,48,3000,48,7,60.550591351
ribault_c,300000,2,3000,2,1,30.804630472
ribault_c,300000,2,3000,2,2,30.199482795
ribault_c,300000,2,3000,2,3,30.424266742
ribault_c,300000,2,3000,2,4,30.377704951
ribault_c,300000,2,3000,2,5,29.890452338
ribault_c,300000,2,3000,2,6,30.381474149
ribault_c,300000,2,3000,2,7,30.325932550
ribault_c,300000,4,3000,4,1,16.908898316
ribault_c,300000,4,3000,4,2,16.508375215
ribault_c,300000,4,3000,4,3,16.301366882
ribault_c,300000,4,3000,4,4,16.118553877
ribault_c,300000,4,3000,4,5,16.021039037
ribault_c,300000,4,3000,4,6,16.382453942
ribault_c,300000,4,3000,4,7,16.457161347
ribault_c,300000,8,3000,8,1,9.696058652
ribault_c,300000,8,3000,8,2,9.279515638
ribault_c,300000,8,3000,8,3,9.224537816
ribault_c,300000,8,3000,8,4,9.192422100
ribault_c,300000,8,3000,8,5,9.246903096
ribault_c,300000,8,3000,8,6,9.176271113
ribault_c,300000,8,3000,8,7,9.108987736
ribault_c,300000,16,3000,16,1,5.991444250
ribault_c,300000,16,3000,16,2,5.767721578
ribault_c,300000,16,3000,16,3,5.806971350
ribault_c,300000,16,3000,16,4,5.736258664
ribault_c,300000,16,3000,16,5,5.744047126
ribault_c,300000,16,3000,16,6,5.641639351
ribault_c,300000,16,3000,16,7,5.821973984
ribault_c,300000,24,3000,24,1,6.137293129
ribault_c,300000,24,3000,24,2,5.955307492
ribault_c,300000,24,3000,24,3,5.929337466
ribault_c,300000,24,3000,24,4,5.916106607
ribault_c,300000,24,3000,24,5,5.987992516
ribault_c,300000,24,3000,24,6,6.244324167
ribault_c,300000,24,3000,24,7,6.016214163
ribault_c,300000,32,3000,32,1,6.846140680
ribault_c,300000,32,3000,32,2,6.974395808
ribault_c,300000,32,3000,32,3,6.915295714
ribault_c,300000,32,3000,32,4,6.758687420
ribault_c,300000,32,3000,32,5,6.899810581
ribault_c,300000,32,3000,32,6,6.845856040
ribault_c,300000,32,3000,32,7,6.683746581
ribault_c,300000,48,3000,48,1,11.830669126
ribault_c,300000,48,3000,48,2,9.214783782
ribault_c,300000,48,3000,48,3,8.859344663
ribault_c,300000,48,3000,48,4,10.750718028
ribault_c,300000,48,3000,48,5,11.702790068
ribault_c,300000,48,3000,48,6,10.331039824
ribault_c,300000,48,3000,48,7,10.049410741
ribault_rust,300000,2,3000,2,1,49.354290368
ribault_rust,300000,2,3000,2,2,49.527900331
ribault_rust,300000,2,3000,2,3,49.922785996
ribault_rust,300000,2,3000,2,4,49.673190208
ribault_rust,300000,2,3000,2,5,49.844947806
ribault_rust,300000,2,3000,2,6,49.086621077
ribault_rust,300000,2,3000,2,7,48.061982216
ribault_rust,300000,4,3000,4,1,25.032006958
ribault_rust,300000,4,3000,4,2,25.716768308
ribault_rust,300000,4,3000,4,3,25.878503067
ribault_rust,300000,4,3000,4,4,25.756584592
ribault_rust,300000,4,3000,4,5,26.407418002
ribault_rust,300000,4,3000,4,6,25.085630209
ribault_rust,300000,4,3000,4,7,25.418893687
ribault_rust,300000,8,3000,8,1,14.802826692
ribault_rust,300000,8,3000,8,2,14.113578609
ribault_rust,300000,8,3000,8,3,14.222291542
ribault_rust,300000,8,3000,8,4,14.218474828
ribault_rust,300000,8,3000,8,5,14.231993419
ribault_rust,300000,8,3000,8,6,14.221319817
ribault_rust,300000,8,3000,8,7,14.218165912
ribault_rust,300000,16,3000,16,1,8.359818425
ribault_rust,300000,16,3000,16,2,8.082118224
ribault_rust,300000,16,3000,16,3,8.081873688
ribault_rust,300000,16,3000,16,4,8.122366619
ribault_rust,300000,16,3000,16,5,8.136103028
ribault_rust,300000,16,3000,16,6,8.149340784
ribault_rust,300000,16,3000,16,7,8.135527291
ribault_rust,300000,24,3000,24,1,7.228257775
ribault_rust,300000,24,3000,24,2,6.962225509
ribault_rust,300000,24,3000,24,3,7.078620888
ribault_rust,300000,24,3000,24,4,7.162703680
ribault_rust,300000,24,3000,24,5,7.065622751
ribault_rust,300000,24,3000,24,6,7.071076987
ribault_rust,300000,24,3000,24,7,6.940826865
ribault_rust,300000,32,3000,32,1,8.045636746
ribault_rust,300000,32,3000,32,2,7.985838145
ribault_rust,300000,32,3000,32,3,7.882315184
ribault_rust,300000,32,3000,32,4,7.949849248
ribault_rust,300000,32,3000,32,5,7.865379201
ribault_rust,300000,32,3000,32,6,7.910734707
ribault_rust,300000,32,3000,32,7,7.833804783
ribault_rust,300000,48,3000,48,1,10.652147378
ribault_rust,300000,48,3000,48,2,11.711199094
ribault_rust,300000,48,3000,48,3,12.150324842
ribault_rust,300000,48,3000,48,4,11.527481706
ribault_rust,300000,48,3000,48,5,11.732813782
ribault_rust,300000,48,3000,48,6,11.617838680
ribault_rust,300000,48,3000,48,7,10.408753606
sucuri,300000,2,3000,2,1,134.465703
sucuri,300000,2,3000,2,2,139.767637
sucuri,300000,2,3000,2,3,137.173141
sucuri,300000,2,3000,2,4,146.211356
sucuri,300000,2,3000,2,5,134.584214
sucuri,300000,2,3000,2,6,137.775395
sucuri,300000,2,3000,2,7,137.401185
sucuri,300000,4,3000,4,1,72.902621
sucuri,300000,4,3000,4,2,68.847943
sucuri,300000,4,3000,4,3,69.710190
