variant,N,P,edge_prob,seed,rep,seconds,colors,valid,rc
parpseq,650,2,0.01,42,3,1.340564e-3,10,True,0
parpseq,650,4,0.01,42,1,1.263808e-3,10,True,0
parpseq,650,4,0.01,42,2,1.433706e-3,10,True,0
parpseq,650,4,0.01,42,3,1.333244e-3,10,True,0
parpseq,650,8,0.01,42,1,1.282661e-3,10,True,0
parpseq,650,8,0.01,42,2,1.362503e-3,10,True,0
parpseq,650,8,0.01,42,3,1.286276e-3,10,True,0
parpseq,700,1,0.01,42,1,1.62485e-3,9,True,0
parpseq,700,1,0.01,42,2,1.537848e-3,9,True,0
parpseq,700,1,0.01,42,3,1.621025e-3,9,True,0
parpseq,700,2,0.01,42,1,1.678487e-3,10,True,0
parpseq,700,2,0.01,42,2,1.82634e-3,10,True,0
parpseq,700,2,0.01,42,3,1.73769e-3,10,True,0
parpseq,700,4,0.01,42,1,1.746082e-3,9,True,0
parpseq,700,4,0.01,42,2,1.815804e-3,9,True,0
parpseq,700,4,0.01,42,3,1.947965e-3,9,True,0
parpseq,700,8,0.01,42,1,1.87613e-3,9,True,0
parpseq,700,8,0.01,42,2,1.924469e-3,9,True,0
parpseq,700,8,0.01,42,3,1.904835e-3,9,True,0
parpseq,750,1,0.01,42,1,1.565272e-3,9,True,0
parpseq,750,1,0.01,42,2,1.625506e-3,9,True,0
parpseq,750,1,0.01,42,3,1.552037e-3,9,True,0
parpseq,750,2,0.01,42,1,1.790062e-3,10,True,0
parpseq,750,2,0.01,42,2,1.696061e-3,10,True,0
parpseq,750,2,0.01,42,3,1.657619e-3,10,True,0
parpseq,750,4,0.01,42,1,2.171139e-3,10,True,0
parpseq,750,4,0.01,42,2,2.060388e-3,10,True,0
parpseq,750,4,0.01,42,3,2.143764e-3,10,True,0
parpseq,750,8,0.01,42,1,2.072439e-3,10,True,0
parpseq,750,8,0.01,42,2,2.16575e-3,10,True,0
parpseq,750,8,0.01,42,3,2.142342e-3,10,True,0
parpseq,800,1,0.01,42,1,2.060396e-3,9,True,0
parpseq,800,1,0.01,42,2,2.086725e-3,9,True,0
parpseq,800,1,0.01,42,3,2.021056e-3,9,True,0
parpseq,800,2,0.01,42,1,2.230733e-3,9,True,0
parpseq,800,2,0.01,42,2,2.045638e-3,9,True,0
parpseq,800,2,0.01,42,3,2.135863e-3,9,True,0
parpseq,800,4,0.01,42,1,2.364963e-3,10,True,0
parpseq,800,4,0.01,42,2,2.096084e-3,10,True,0
parpseq,800,4,0.01,42,3,2.265228e-3,10,True,0
parpseq,800,8,0.01,42,1,2.287773e-3,11,True,0
parpseq,800,8,0.01,42,2,2.32509e-3,11,True,0
parpseq,800,8,0.01,42,3,2.194288e-3,11,True,0
parpseq,850,1,0.01,42,1,2.078937e-3,9,True,0
parpseq,850,1,0.01,42,2,2.300911e-3,9,True,0
parpseq,850,1,0.01,42,3,2.239085e-3,9,True,0
parpseq,850,2,0.01,42,1,2.481586e-3,10,True,0
parpseq,850,2,0.01,42,2,2.550178e-3,10,True,0
parpseq,850,2,0.01,42,3,2.622881e-3,10,True,0
parpseq,850,4,0.01,42,1,2.325304e-3,11,True,0
parpseq,850,4,0.01,42,2,2.733998e-3,11,True,0
parpseq,850,4,0.01,42,3,2.625096e-3,11,True,0
parpseq,850,8,0.01,42,1,2.686335e-3,11,True,0
parpseq,850,8,0.01,42,2,2.492188e-3,11,True,0
parpseq,850,8,0.01,42,3,2.36264e-3,11,True,0
parpseq,900,1,0.01,42,1,2.660002e-3,10,True,0
parpseq,900,1,0.01,42,2,2.501158e-3,10,True,0
parpseq,900,1,0.01,42,3,2.430744e-3,10,True,0
parpseq,900,2,0.01,42,1,3.40945e-3,11,True,0
parpseq,900,2,0.01,42,2,3.092593e-3,11,True,0
parpseq,900,2,0.01,42,3,3.182774e-3,11,True,0
parpseq,900,4,0.01,42,1,2.912833e-3,10,True,0
parpseq,900,4,0.01,42,2,2.79459e-3,10,True,0
parpseq,900,4,0.01,42,3,2.9469e-3,10,True,0
parpseq,900,8,0.01,42,1,2.877285e-3,12,True,0
parpseq,900,8,0.01,42,2,2.816015e-3,12,True,0
parpseq,900,8,0.01,42,3,2.77285e-3,12,True,0
parpseq,950,1,0.01,42,1,2.828418e-3,10,True,0
parpseq,950,1,0.01,42,2,2.805466e-3,10,True,0
parpseq,950,1,0.01,42,3,2.934441e-3,10,True,0
parpseq,950,2,0.01,42,1,3.203532e-3,11,True,0
parpseq,950,2,0.01,42,2,2.991006e-3,11,True,0
parpseq,950,2,0.01,42,3,3.493806e-3,11,True,0
parpseq,950,4,0.01,42,1,3.063956e-3,11,True,0
parpseq,950,4,0.01,42,2,2.876585e-3,11,True,0
parpseq,950,4,0.01,42,3,3.232842e-3,11,True,0
parpseq,950,8,0.01,42,1,3.181645e-3,11,True,0
parpseq,950,8,0.01,42,2,3.003084e-3,11,True,0
parpseq,950,8,0.01,42,3,3.203482e-3,11,True,0
parpseq,1000,1,0.01,42,1,2.841651e-3,10,True,0
parpseq,1000,1,0.01,42,2,3.012558e-3,10,True,0
parpseq,1000,1,0.01,42,3,3.082163e-3,10,True,0
parpseq,1000,2,0.01,42,1,3.095656e-3,11,True,0
parpseq,1000,2,0.01,42,2,3.105546e-3,11,True,0
parpseq,1000,2,0.01,42,3,3.044757e-3,11,True,0
parpseq,1000,4,0.01,42,1,3.364729e-3,11,True,0
parpseq,1000,4,0.01,42,2,3.291118e-3,11,True,0
parpseq,1000,4,0.01,42,3,4.22144e-3,11,True,0
parpseq,1000,8,0.01,42,1,3.579533e-3,12,True,0
parpseq,1000,8,0.01,42,2,3.918279e-3,12,True,0
parpseq,1000,8,0.01,42,3,3.388173e-3,12,True,0
