variant,N,P,rep,seconds,rc
ghc,700000,4,2,0.640021923,0
ghc,700000,4,3,0.592519502,0
ghc,700000,4,4,0.692896843,0
ghc,700000,4,5,0.633066578,0
ghc,700000,4,6,0.571170403,0
ghc,700000,4,7,0.765419076,0
ghc,700000,4,8,0.623708759,0
ghc,700000,4,9,0.522397234,0
ghc,700000,4,10,0.604047455,0
ghc,700000,8,1,0.566703625,0
ghc,700000,8,2,0.667500727,0
ghc,700000,8,3,0.732371543,0
ghc,700000,8,4,0.709514412,0
ghc,700000,8,5,0.742860747,0
ghc,700000,8,6,0.722789773,0
ghc,700000,8,7,0.676500045,0
ghc,700000,8,8,0.743963922,0
ghc,700000,8,9,0.693704477,0
ghc,700000,8,10,0.759595136,0
ghc,750000,1,1,1.07420486,0
ghc,750000,1,2,1.08979174,0
ghc,750000,1,3,1.07705313,0
ghc,750000,1,4,1.129781494,0
ghc,750000,1,5,1.155925254,0
ghc,750000,1,6,1.093473221,0
ghc,750000,1,7,1.148492385,0
ghc,750000,1,8,1.234349674,0
ghc,750000,1,9,1.192816862,0
ghc,750000,1,10,1.168875491,0
ghc,750000,2,1,0.762308736,0
ghc,750000,2,2,0.728737419,0
ghc,750000,2,3,0.785581063,0
ghc,750000,2,4,0.806889591,0
ghc,750000,2,5,0.803715731,0
ghc,750000,2,6,0.799761901,0
ghc,750000,2,7,0.813256713,0
ghc,750000,2,8,0.812117556,0
ghc,750000,2,9,0.811120261,0
ghc,750000,2,10,0.802292521,0
ghc,750000,4,1,0.706062956,0
ghc,750000,4,2,0.718555672,0
ghc,750000,4,3,0.649048599,0
ghc,750000,4,4,0.672526036,0
ghc,750000,4,5,0.676304917,0
ghc,750000,4,6,0.691939477,0
ghc,750000,4,7,0.635070771,0
ghc,750000,4,8,0.671380428,0
ghc,750000,4,9,0.733792386,0
ghc,750000,4,10,0.638161068,0
ghc,750000,8,1,0.728465111,0
ghc,750000,8,2,0.661601395,0
ghc,750000,8,3,0.759917235,0
ghc,750000,8,4,0.792703311,0
ghc,750000,8,5,0.786862591,0
ghc,750000,8,6,0.76476696,0
ghc,750000,8,7,0.839749785,0
ghc,750000,8,8,0.692699065,0
ghc,750000,8,9,0.77441288,0
ghc,750000,8,10,0.808061044,0
ghc,800000,1,1,1.175718611,0
ghc,800000,1,2,1.16196574,0
ghc,800000,1,3,1.278565882,0
ghc,800000,1,4,1.256111502,0
ghc,800000,1,5,1.219708124,0
ghc,800000,1,6,1.195610342,0
ghc,800000,1,7,1.196518956,0
ghc,800000,1,8,1.172533476,0
ghc,800000,1,9,1.197693481,0
ghc,800000,1,10,1.204314243,0
ghc,800000,2,1,0.78157441,0
ghc,800000,2,2,0.805557704,0
ghc,800000,2,3,0.78774849,0
ghc,800000,2,4,0.765098344,0
ghc,800000,2,5,0.739640986,0
ghc,800000,2,6,0.773874762,0
ghc,800000,2,7,0.749288742,0
ghc,800000,2,8,0.745810858,0
ghc,800000,2,9,0.826593993,0
ghc,800000,2,10,0.763737818,0
ghc,800000,4,1,0.659701647,0
