variant,N,P,imb,delta,rep,seconds,rc
super,15000,2,1,2,4,0.707372,0
super,15000,2,1,2,5,0.642976,0
super,15000,2,1,2,6,0.629102,0
super,15000,2,1,2,7,0.645147,0
super,15000,2,1,2,8,0.653321,0
super,15000,2,1,2,9,0.652245,0
super,15000,2,1,2,10,0.654670,0
super,16000,2,1,2,1,0.643547,0
super,16000,2,1,2,2,0.627317,0
super,16000,2,1,2,3,0.626896,0
super,16000,2,1,2,4,0.646987,0
super,16000,2,1,2,5,0.648326,0
super,16000,2,1,2,6,0.646482,0
super,16000,2,1,2,7,0.642018,0
super,16000,2,1,2,8,0.647780,0
super,16000,2,1,2,9,0.640251,0
super,16000,2,1,2,10,0.644551,0
super,17000,2,1,2,1,0.681949,0
super,17000,2,1,2,2,0.664978,0
super,17000,2,1,2,3,0.730334,0
super,17000,2,1,2,4,0.667901,0
super,17000,2,1,2,5,0.719828,0
super,17000,2,1,2,6,0.700561,0
super,17000,2,1,2,7,0.697906,0
super,17000,2,1,2,8,0.655698,0
super,17000,2,1,2,9,0.697434,0
super,17000,2,1,2,10,0.657783,0
super,18000,2,1,2,1,0.706361,0
super,18000,2,1,2,2,0.726661,0
super,18000,2,1,2,3,0.637553,0
super,18000,2,1,2,4,0.700161,0
super,18000,2,1,2,5,0.678687,0
super,18000,2,1,2,6,0.649146,0
super,18000,2,1,2,7,0.685180,0
super,18000,2,1,2,8,0.653616,0
super,18000,2,1,2,9,0.638630,0
super,18000,2,1,2,10,0.660719,0
super,19000,2,1,2,1,0.665530,0
super,19000,2,1,2,2,0.652777,0
super,19000,2,1,2,3,0.656028,0
super,19000,2,1,2,4,0.652560,0
super,19000,2,1,2,5,0.647870,0
super,19000,2,1,2,6,0.650966,0
super,19000,2,1,2,7,0.645913,0
super,19000,2,1,2,8,0.645015,0
super,19000,2,1,2,9,0.644543,0
super,19000,2,1,2,10,0.646107,0
super,20000,2,1,2,1,0.645455,0
super,20000,2,1,2,2,0.643964,0
super,20000,2,1,2,3,0.640349,0
super,20000,2,1,2,4,0.628750,0
super,20000,2,1,2,5,0.651415,0
super,20000,2,1,2,6,0.783325,0
super,20000,2,1,2,7,0.669475,0
super,20000,2,1,2,8,0.804794,0
super,20000,2,1,2,9,0.776985,0
super,20000,2,1,2,10,0.671458,0
super,1000,2,1,-2,1,0.738477,0
super,1000,2,1,-2,2,0.645718,0
super,1000,2,1,-2,3,0.787331,0
super,1000,2,1,-2,4,0.709308,0
super,1000,2,1,-2,5,0.654320,0
super,1000,2,1,-2,6,0.789155,0
super,1000,2,1,-2,7,0.682455,0
super,1000,2,1,-2,8,0.777150,0
super,1000,2,1,-2,9,0.647107,0
super,1000,2,1,-2,10,0.733748,0
super,2000,2,1,-2,1,0.740617,0
super,2000,2,1,-2,2,0.627601,0
super,2000,2,1,-2,3,0.629260,0
super,2000,2,1,-2,4,0.627877,0
super,2000,2,1,-2,5,0.602824,0
super,2000,2,1,-2,6,0.660409,0
super,2000,2,1,-2,7,0.658104,0
super,2000,2,1,-2,8,0.664137,0
super,2000,2,1,-2,9,0.643718,0
super,2000,2,1,-2,10,0.665108,0
super,3000,2,1,-2,1,0.668022,0
super,3000,2,1,-2,2,0.653008,0
super,3000,2,1,-2,3,0.655509,0
super,3000,2,1,-2,4,0.655175,0
super,3000,2,1,-2,5,0.653693,0
super,3000,2,1,-2,6,0.659631,0
super,3000,2,1,-2,7,0.658923,0
super,3000,2,1,-2,8,0.626957,0
super,3000,2,1,-2,9,0.640558,0
super,3000,2,1,-2,10,0.667685,0
super,4000,2,1,-2,1,0.632919,0
super,4000,2,1,-2,2,0.704364,0
super,4000,2,1,-2,3,0.726147,0
super,4000,2,1,-2,4,0.656652,0
super,4000,2,1,-2,5,0.713422,0
super,4000,2,1,-2,6,0.671430,0
super,4000,2,1,-2,7,0.749905,0
super,4000,2,1,-2,8,0.752646,0
super,4000,2,1,-2,9,0.686968,0
super,4000,2,1,-2,10,0.735958,0
super,5000,2,1,-2,1,0.678828,0
super,5000,2,1,-2,2,0.742392,0
super,5000,2,1,-2,3,0.689633,0
super,5000,2,1,-2,4,0.681500,0
super,5000,2,1,-2,5,0.722402,0
