variant,N,P,rep,seconds,rc
ghc,750,8,10,0.902388146,0
ghc,800,1,1,9.451809776,0
ghc,800,1,2,9.087361588,0
ghc,800,1,3,9.077802187,0
ghc,800,1,4,9.055848012,0
ghc,800,1,5,9.080349987,0
ghc,800,1,6,9.234140504,0
ghc,800,1,7,9.348013508,0
ghc,800,1,8,9.208353596,0
ghc,800,1,9,9.125710864,0
ghc,800,1,10,9.110237458,0
ghc,800,2,1,3.1540625,0
ghc,800,2,2,3.497653677,0
ghc,800,2,3,3.115047152,0
ghc,800,2,4,3.107596038,0
ghc,800,2,5,3.439845365,0
ghc,800,2,6,3.627022065,0
ghc,800,2,7,3.437857506,0
ghc,800,2,8,3.467183941,0
ghc,800,2,9,3.493239851,0
ghc,800,2,10,3.254610599,0
ghc,800,4,1,1.497467763,0
ghc,800,4,2,1.587567072,0
ghc,800,4,3,1.704484731,0
ghc,800,4,4,1.616851788,0
ghc,800,4,5,1.823100636,0
ghc,800,4,6,1.468308793,0
ghc,800,4,7,1.67533082,0
ghc,800,4,8,1.947250705,0
ghc,800,4,9,1.937025832,0
ghc,800,4,10,1.826692421,0
ghc,800,8,1,1.073345146,0
ghc,800,8,2,1.033921176,0
ghc,800,8,3,1.087934075,0
ghc,800,8,4,1.143408797,0
ghc,800,8,5,1.211234311,0
ghc,800,8,6,1.174237461,0
ghc,800,8,7,1.025707709,0
ghc,800,8,8,1.091324043,0
ghc,800,8,9,1.124891024,0
ghc,800,8,10,1.316583708,0
ghc,850,1,1,9.476104938,0
ghc,850,1,2,9.465743047,0
ghc,850,1,3,9.534800587,0
ghc,850,1,4,9.323163686,0
ghc,850,1,5,9.215931913,0
ghc,850,1,6,9.203053715,0
ghc,850,1,7,9.226663155,0
ghc,850,1,8,9.252073937,0
ghc,850,1,9,9.176867624,0
ghc,850,1,10,9.232668452,0
ghc,850,2,1,4.499034851,0
ghc,850,2,2,4.48237581,0
ghc,850,2,3,4.356892038,0
ghc,850,2,4,4.469536945,0
ghc,850,2,5,4.541716908,0
ghc,850,2,6,4.502243527,0
ghc,850,2,7,4.34893588,0
ghc,850,2,8,4.403675216,0
ghc,850,2,9,4.589103679,0
ghc,850,2,10,4.309761553,0
ghc,850,4,1,1.990126595,0
ghc,850,4,2,1.981819901,0
ghc,850,4,3,2.041579877,0
ghc,850,4,4,2.047526245,0
ghc,850,4,5,2.036933952,0
ghc,850,4,6,1.935973913,0
ghc,850,4,7,1.998443802,0
ghc,850,4,8,1.994099504,0
ghc,850,4,9,2.014799221,0
ghc,850,4,10,2.185579926,0
ghc,850,8,1,1.319159375,0
ghc,850,8,2,1.377553928,0
ghc,850,8,3,1.338273526,0
ghc,850,8,4,1.244581746,0
ghc,850,8,5,1.4077682,0
ghc,850,8,6,1.354468024,0
ghc,850,8,7,1.220488258,0
ghc,850,8,8,1.330084031,0
ghc,850,8,9,1.326367002,0
ghc,850,8,10,1.435274699,0
ghc,900,1,1,12.942393581,0
ghc,900,1,2,12.951630897,0
ghc,900,1,3,12.83558391,0
ghc,900,1,4,12.957417167,0
ghc,900,1,5,12.892870367,0
ghc,900,1,6,12.964207074,0
ghc,900,1,7,12.948627251,0
ghc,900,1,8,12.958600168,0
ghc,900,1,9,12.959144052,0
ghc,900,1,10,12.959169243,0
ghc,900,2,1,5.512572085,0
ghc,900,2,2,5.322992759,0
ghc,900,2,3,5.416488855,0
ghc,900,2,4,5.325136364,0
ghc,900,2,5,5.693572207,0
ghc,900,2,6,5.430811405,0
ghc,900,2,7,5.47515247,0
ghc,900,2,8,5.396197321,0
ghc,900,2,9,5.385148399,0
ghc,900,2,10,5.419441111,0
ghc,900,4,1,2.340651527,0
ghc,900,4,2,2.323182652,0
ghc,900,4,3,2.302339141,0
ghc,900,4,4,2.488987504,0
ghc,900,4,5,2.395157303,0
ghc,900,4,6,2.492689305,0
ghc,900,4,7,2.28098641,0
ghc,900,4,8,2.404753681,0
ghc,900,4,9,2.455151234,0
ghc,900,4,10,2.325894361,0
ghc,900,8,1,1.734426845,0
ghc,900,8,2,1.561903532,0
ghc,900,8,3,1.79560437,0
ghc,900,8,4,1.486942519,0
ghc,900,8,5,1.598033036,0
ghc,900,8,6,1.545500224,0
ghc,900,8,7,1.815211887,0
ghc,900,8,8,1.54016609,0
ghc,900,8,9,1.621578725,0
ghc,900,8,10,1.667867047,0
ghc,950,1,1,16.127003552,0
ghc,950,1,2,16.142398107,0
ghc,950,1,3,15.919582949,0
ghc,950,1,4,16.071176567,0
ghc,950,1,5,16.023373868,0
ghc,950,1,6,15.994519298,0
ghc,950,1,7,16.054049033,0
ghc,950,1,8,16.205725611,0
ghc,950,1,9,16.111328541,0
ghc,950,1,10,16.019513165,0
ghc,950,2,1,6.932238511,0
ghc,950,2,2,5.987929993,0
ghc,950,2,3,6.570537224,0
ghc,950,2,4,5.710347005,0
ghc,950,2,5,6.462206897,0
ghc,950,2,6,6.032489228,0
ghc,950,2,7,6.445253783,0
ghc,950,2,8,6.448765025,0
ghc,950,2,9,6.2804621,0
ghc,950,2,10,6.995547025,0
ghc,950,4,1,3.045068083,0
ghc,950,4,2,2.749385456,0
