variant,N,P,rep,seconds,rc
super,15000,2,8,2.557657,0
super,15000,2,9,2.551206,0
super,15000,2,10,2.540926,0
super,15000,4,1,3.525158,0
super,15000,4,2,3.540832,0
super,15000,4,3,3.565748,0
super,15000,4,4,3.522866,0
super,15000,4,5,3.572230,0
super,15000,4,6,3.546913,0
super,15000,4,7,3.574292,0
super,15000,4,8,3.562414,0
super,15000,4,9,3.538398,0
super,15000,4,10,3.554901,0
super,15000,6,1,3.811394,0
super,15000,6,2,3.758969,0
super,15000,6,3,3.793141,0
super,15000,6,4,3.640161,0
super,15000,6,5,3.809404,0
super,15000,6,6,3.781927,0
super,15000,6,7,3.794604,0
super,15000,6,8,3.801031,0
super,15000,6,9,3.792588,0
super,15000,6,10,3.739798,0
super,15000,8,1,3.777408,0
super,15000,8,2,3.745043,0
super,15000,8,3,3.806733,0
super,15000,8,4,3.765954,0
super,15000,8,5,3.758409,0
super,15000,8,6,3.794168,0
super,15000,8,7,3.777388,0
super,15000,8,8,3.798979,0
super,15000,8,9,3.770659,0
super,15000,8,10,3.764284,0
super,16000,2,1,2.608376,0
super,16000,2,2,2.592680,0
super,16000,2,3,2.604243,0
super,16000,2,4,2.808392,0
super,16000,2,5,2.611986,0
super,16000,2,6,2.617819,0
super,16000,2,7,2.578490,0
super,16000,2,8,2.585603,0
super,16000,2,9,2.623834,0
super,16000,2,10,2.621451,0
super,16000,4,1,3.671396,0
super,16000,4,2,3.698227,0
super,16000,4,3,3.681552,0
super,16000,4,4,3.732910,0
super,16000,4,5,3.683324,0
super,16000,4,6,3.707944,0
super,16000,4,7,3.650754,0
super,16000,4,8,3.647574,0
super,16000,4,9,3.634721,0
super,16000,4,10,3.691489,0
super,16000,6,1,3.918796,0
super,16000,6,2,3.830332,0
super,16000,6,3,3.965637,0
super,16000,6,4,3.922558,0
super,16000,6,5,3.915552,0
super,16000,6,6,3.932547,0
super,16000,6,7,3.948089,0
super,16000,6,8,3.858563,0
super,16000,6,9,3.925999,0
super,16000,6,10,3.838570,0
super,16000,8,1,3.947200,0
super,16000,8,2,3.908487,0
super,16000,8,3,3.927017,0
super,16000,8,4,3.924154,0
super,16000,8,5,3.932912,0
super,16000,8,6,3.946193,0
super,16000,8,7,3.940425,0
super,16000,8,8,3.954794,0
super,16000,8,9,3.960584,0
super,16000,8,10,3.881826,0
super,17000,2,1,2.654962,0
super,17000,2,2,2.697484,0
super,17000,2,3,2.698260,0
super,17000,2,4,2.703819,0
super,17000,2,5,2.668114,0
super,17000,2,6,2.713592,0
super,17000,2,7,2.702924,0
super,17000,2,8,2.712377,0
super,17000,2,9,2.694415,0
super,17000,2,10,2.733575,0
super,17000,4,1,3.808910,0
super,17000,4,2,3.865081,0
super,17000,4,3,3.842931,0
super,17000,4,4,3.860191,0
super,17000,4,5,3.841659,0
super,17000,4,6,3.824667,0
super,17000,4,7,3.898168,0
super,17000,4,8,3.812280,0
super,17000,4,9,3.845068,0
super,17000,4,10,3.872078,0
super,17000,6,1,4.088960,0
super,17000,6,2,4.075789,0
super,17000,6,3,4.001398,0
super,17000,6,4,4.061198,0
super,17000,6,5,4.058919,0
super,17000,6,6,4.092776,0
super,17000,6,7,4.111488,0
super,17000,6,8,4.071447,0
super,17000,6,9,4.062684,0
super,17000,6,10,4.153264,0
super,17000,8,1,4.064969,0
super,17000,8,2,4.062351,0
super,17000,8,3,4.096311,0
super,17000,8,4,4.071292,0
super,17000,8,5,4.057885,0
super,17000,8,6,4.069397,0
super,17000,8,7,4.090256,0
super,17000,8,8,4.035802,0
super,17000,8,9,4.076459,0
super,17000,8,10,4.113628,0
super,18000,2,1,2.767613,0
super,18000,2,2,2.767967,0
super,18000,2,3,2.746090,0
super,18000,2,4,2.769273,0
super,18000,2,5,2.784889,0
super,18000,2,6,2.773226,0
super,18000,2,7,2.770759,0
super,18000,2,8,2.752202,0
super,18000,2,9,2.796620,0
super,18000,2,10,2.760343,0
super,18000,4,1,3.937130,0
super,18000,4,2,3.960585,0
super,18000,4,3,4.066535,0
super,18000,4,4,3.952802,0
super,18000,4,5,3.993773,0
super,18000,4,6,3.976626,0
super,18000,4,7,3.995571,0
super,18000,4,8,3.942896,0
super,18000,4,9,3.923397,0
super,18000,4,10,3.979258,0
super,18000,6,1,4.211587,0
super,18000,6,2,4.240202,0
super,18000,6,3,4.234289,0
super,18000,6,4,4.247844,0
super,18000,6,5,4.176856,0
super,18000,6,6,4.279941,0
super,18000,6,7,4.264972,0
super,18000,6,8,4.226811,0
super,18000,6,9,4.251488,0
super,18000,6,10,4.203006,0
super,18000,8,1,4.190562,0
super,18000,8,2,4.226060,0
super,18000,8,3,4.242236,0
super,18000,8,4,4.190378,0
super,18000,8,5,4.138122,0
super,18000,8,6,4.281814,0
super,18000,8,7,4.221312,0
super,18000,8,8,4.255193,0
super,18000,8,9,4.230534,0
super,18000,8,10,4.230822,0
super,19000,2,1,2.826424,0
super,19000,2,2,2.843569,0
super,19000,2,3,2.828832,0
super,19000,2,4,2.830721,0
super,19000,2,5,2.858685,0
super,19000,2,6,2.842999,0
super,19000,2,7,2.818401,0
super,19000,2,8,2.837484,0
super,19000,2,9,2.827444,0
super,19000,2,10,2.836904,0
super,19000,4,1,4.067780,0
super,19000,4,2,4.121218,0
super,19000,4,3,4.106869,0
super,19000,4,4,4.107320,0
super,19000,4,5,4.105368,0
super,19000,4,6,4.094254,0
super,19000,4,7,4.143205,0
super,19000,4,8,4.146888,0
super,19000,4,9,4.116137,0
super,19000,4,10,4.099859,0
super,19000,6,1,4.437336,0
super,19000,6,2,4.300456,0
super,19000,6,3,4.442648,0
super,19000,6,4,4.415575,0
super,19000,6,5,4.400477,0
super,19000,6,6,4.294978,0
super,19000,6,7,4.448536,0
super,19000,6,8,4.374515,0
super,19000,6,9,4.383673,0
super,19000,6,10,4.374552,0
super,19000,8,1,4.350044,0
super,19000,8,2,4.322879,0
super,19000,8,3,4.391463,0
super,19000,8,4,4.396780,0
super,19000,8,5,4.353925,0
super,19000,8,6,4.402236,0
super,19000,8,7,4.325307,0
super,19000,8,8,4.391499,0
super,19000,8,9,4.387972,0
super,19000,8,10,4.371508,0
super,20000,2,1,2.951199,0
super,20000,2,2,2.908001,0
super,20000,2,3,2.967279,0
super,20000,2,4,2.915838,0
super,20000,2,5,2.927807,0
super,20000,2,6,2.935192,0
super,20000,2,7,2.911510,0
super,20000,2,8,2.935139,0
super,20000,2,9,2.934716,0
super,20000,2,10,2.932148,0
super,20000,4,1,4.250410,0
super,20000,4,2,4.242648,0
super,20000,4,3,4.355833,0
super,20000,4,4,4.286328,0
super,20000,4,5,4.228797,0
super,20000,4,6,4.232021,0
super,20000,4,7,4.232265,0
super,20000,4,8,4.326196,0
super,20000,4,9,4.236889,0
super,20000,4,10,4.265925,0
super,20000,6,1,4.584680,0
super,20000,6,2,4.499640,0
super,20000,6,3,4.580556,0
super,20000,6,4,4.539201,0
super,20000,6,5,4.568190,0
super,20000,6,6,4.621107,0
super,20000,6,7,4.558844,0
super,20000,6,8,4.574649,0
super,20000,6,9,4.565207,0
super,20000,6,10,4.534816,0
super,20000,8,1,4.517313,0
super,20000,8,2,4.554927,0
super,20000,8,3,4.493319,0
super,20000,8,4,4.590281,0
super,20000,8,5,4.611122,0
super,20000,8,6,4.563447,0
super,20000,8,7,4.624865,0
super,20000,8,8,4.649531,0
super,20000,8,9,4.542104,0
super,20000,8,10,4.561953,0
