variant,N,P,rep,seconds,rc
ghc,500000,1,4,0.573390892,0
ghc,500000,1,5,0.522221966,0
ghc,500000,1,6,0.524564546,0
ghc,500000,1,7,0.503084825,0
ghc,500000,1,8,0.523165196,0
ghc,500000,1,9,0.511551406,0
ghc,500000,1,10,0.527672323,0
ghc,500000,2,1,0.398970245,0
ghc,500000,2,2,0.367195642,0
ghc,500000,2,3,0.397935076,0
ghc,500000,2,4,0.395074145,0
ghc,500000,2,5,0.376768705,0
ghc,500000,2,6,0.397004454,0
ghc,500000,2,7,0.363880561,0
ghc,500000,2,8,0.37076483,0
ghc,500000,2,9,0.368592326,0
ghc,500000,2,10,0.398003412,0
ghc,500000,4,1,0.415687258,0
ghc,500000,4,2,0.407820863,0
ghc,500000,4,3,0.616027465,0
ghc,500000,4,4,0.605453916,0
ghc,500000,4,5,0.609767266,0
ghc,500000,4,6,0.425854672,0
ghc,500000,4,7,0.407613411,0
ghc,500000,4,8,0.433201507,0
ghc,500000,4,9,0.455273678,0
ghc,500000,4,10,0.412952439,0
ghc,500000,8,1,0.521954949,0
ghc,500000,8,2,0.648053581,0
ghc,500000,8,3,0.582716515,0
ghc,500000,8,4,0.557565806,0
ghc,500000,8,5,0.63910307,0
ghc,500000,8,6,0.563225587,0
ghc,500000,8,7,0.589724129,0
ghc,500000,8,8,0.467034638,0
ghc,500000,8,9,0.564163593,0
ghc,500000,8,10,0.487226355,0
ghc,550000,1,1,0.548784794,0
ghc,550000,1,2,0.556757597,0
ghc,550000,1,3,0.558314488,0
ghc,550000,1,4,0.546415954,0
ghc,550000,1,5,0.531674246,0
ghc,550000,1,6,0.554437775,0
ghc,550000,1,7,0.605481457,0
ghc,550000,1,8,0.557900435,0
ghc,550000,1,9,0.541090458,0
ghc,550000,1,10,0.57843651,0
ghc,550000,2,1,0.409977307,0
ghc,550000,2,2,0.519726313,0
ghc,550000,2,3,0.416034513,0
ghc,550000,2,4,0.477025417,0
ghc,550000,2,5,0.498653622,0
ghc,550000,2,6,0.467256735,0
ghc,550000,2,7,0.471683404,0
ghc,550000,2,8,0.434297622,0
ghc,550000,2,9,0.416884374,0
ghc,550000,2,10,0.407605625,0
ghc,550000,4,1,0.39296796,0
ghc,550000,4,2,0.465821836,0
ghc,550000,4,3,0.522099292,0
ghc,550000,4,4,0.637362943,0
ghc,550000,4,5,0.616764376,0
ghc,550000,4,6,0.559303236,0
ghc,550000,4,7,0.425407794,0
ghc,550000,4,8,0.501422577,0
ghc,550000,4,9,0.420064358,0
ghc,550000,4,10,0.372452108,0
ghc,550000,8,1,0.452455874,0
ghc,550000,8,2,0.517778305,0
ghc,550000,8,3,0.552748703,0
ghc,550000,8,4,0.571961,0
ghc,550000,8,5,0.464099359,0
ghc,550000,8,6,0.462721301,0
ghc,550000,8,7,0.480073503,0
ghc,550000,8,8,0.584721024,0
ghc,550000,8,9,0.463881752,0
ghc,550000,8,10,0.501116446,0
ghc,600000,1,1,0.647806997,0
ghc,600000,1,2,0.622729803,0
ghc,600000,1,3,0.661282747,0
ghc,600000,1,4,0.599651024,0
ghc,600000,1,5,0.633478113,0
ghc,600000,1,6,0.618465115,0
ghc,600000,1,7,0.651247451,0
ghc,600000,1,8,0.60732728,0
ghc,600000,1,9,0.613320546,0
ghc,600000,1,10,0.606613826,0
ghc,600000,2,1,0.500336957,0
ghc,600000,2,2,0.471159916,0
ghc,600000,2,3,0.422504706,0
ghc,600000,2,4,0.45270049,0
ghc,600000,2,5,0.454811571,0
ghc,600000,2,6,0.513261973,0
ghc,600000,2,7,0.473937648,0
ghc,600000,2,8,0.449024449,0
ghc,600000,2,9,0.467670471,0
ghc,600000,2,10,0.488984341,0
ghc,600000,4,1,0.495720436,0
ghc,600000,4,2,0.532783725,0
ghc,600000,4,3,0.730119086,0
ghc,600000,4,4,0.637258377,0
ghc,600000,4,5,0.611252692,0
ghc,600000,4,6,0.653008394,0
ghc,600000,4,7,0.565908524,0
ghc,600000,4,8,0.744987113,0
ghc,600000,4,9,0.529575374,0
ghc,600000,4,10,0.731371614,0
ghc,600000,8,1,0.822916482,0
