variant,N,P,rep,seconds,rc
super,400000,8,8,0.024357,0
super,400000,8,9,0.025629,0
super,400000,8,10,0.030343,0
super,450000,1,1,0.022292,0
super,450000,1,2,0.015822,0
super,450000,1,3,0.014531,0
super,450000,1,4,0.017527,0
super,450000,1,5,0.021318,0
super,450000,1,6,0.020396,0
super,450000,1,7,0.021429,0
super,450000,1,8,0.020858,0
super,450000,1,9,0.014904,0
super,450000,1,10,0.023948,0
super,450000,2,1,0.021169,0
super,450000,2,2,0.026433,0
super,450000,2,3,0.024695,0
super,450000,2,4,0.025578,0
super,450000,2,5,0.016155,0
super,450000,2,6,0.023891,0
super,450000,2,7,0.026454,0
super,450000,2,8,0.027966,0
super,450000,2,9,0.023204,0
super,450000,2,10,0.020749,0
super,450000,4,1,0.022930,0
super,450000,4,2,0.013160,0
super,450000,4,3,0.029887,0
super,450000,4,4,0.034171,0
super,450000,4,5,0.026810,0
super,450000,4,6,0.021453,0
super,450000,4,7,0.021438,0
super,450000,4,8,0.013747,0
super,450000,4,9,0.022324,0
super,450000,4,10,0.026061,0
super,450000,8,1,0.018969,0
super,450000,8,2,0.036175,0
super,450000,8,3,0.030467,0
super,450000,8,4,0.025918,0
super,450000,8,5,0.028837,0
super,450000,8,6,0.016264,0
super,450000,8,7,0.037767,0
super,450000,8,8,0.028794,0
super,450000,8,9,0.039475,0
super,450000,8,10,0.022381,0
super,500000,1,1,0.019754,0
super,500000,1,2,0.014088,0
super,500000,1,3,0.019572,0
super,500000,1,4,0.014066,0
super,500000,1,5,0.015409,0
super,500000,1,6,0.014627,0
super,500000,1,7,0.013921,0
super,500000,1,8,0.014182,0
super,500000,1,9,0.020610,0
super,500000,1,10,0.015186,0
super,500000,2,1,0.015543,0
super,500000,2,2,0.014734,0
super,500000,2,3,0.019379,0
super,500000,2,4,0.023676,0
super,500000,2,5,0.021679,0
super,500000,2,6,0.020630,0
super,500000,2,7,0.016207,0
super,500000,2,8,0.014840,0
super,500000,2,9,0.014357,0
super,500000,2,10,0.015835,0
super,500000,4,1,0.015791,0
super,500000,4,2,0.015553,0
super,500000,4,3,0.016774,0
super,500000,4,4,0.014871,0
super,500000,4,5,0.018039,0
super,500000,4,6,0.015492,0
super,500000,4,7,0.012997,0
super,500000,4,8,0.014046,0
super,500000,4,9,0.014174,0
super,500000,4,10,0.016970,0
super,500000,8,1,0.018681,0
super,500000,8,2,0.021702,0
super,500000,8,3,0.022324,0
super,500000,8,4,0.025005,0
super,500000,8,5,0.019328,0
super,500000,8,6,0.020011,0
super,500000,8,7,0.022056,0
super,500000,8,8,0.017572,0
super,500000,8,9,0.020084,0
super,500000,8,10,0.020749,0
super,550000,1,1,0.017238,0
super,550000,1,2,0.021903,0
super,550000,1,3,0.020761,0
super,550000,1,4,0.020509,0
super,550000,1,5,0.015423,0
super,550000,1,6,0.015618,0
super,550000,1,7,0.019933,0
super,550000,1,8,0.020126,0
super,550000,1,9,0.020788,0
super,550000,1,10,0.020803,0
super,550000,2,1,0.023736,0
super,550000,2,2,0.024749,0
super,550000,2,3,0.025075,0
super,550000,2,4,0.028718,0
super,550000,2,5,0.017626,0
super,550000,2,6,0.017163,0
super,550000,2,7,0.026707,0
super,550000,2,8,0.016351,0
super,550000,2,9,0.017031,0
super,550000,2,10,0.017781,0
super,550000,4,1,0.015559,0
super,550000,4,2,0.017025,0
super,550000,4,3,0.015628,0
super,550000,4,4,0.014891,0
super,550000,4,5,0.016610,0
super,550000,4,6,0.018997,0
super,550000,4,7,0.016794,0
super,550000,4,8,0.017326,0
super,550000,4,9,0.016440,0
super,550000,4,10,0.015338,0
super,550000,8,1,0.026034,0
super,550000,8,2,0.022998,0
super,550000,8,3,0.022914,0
super,550000,8,4,0.019995,0
super,550000,8,5,0.020506,0
super,550000,8,6,0.021855,0
super,550000,8,7,0.025680,0
super,550000,8,8,0.020115,0
super,550000,8,9,0.019286,0
super,550000,8,10,0.024331,0
super,600000,1,1,0.020149,0
super,600000,1,2,0.022212,0
super,600000,1,3,0.017145,0
super,600000,1,4,0.019000,0
super,600000,1,5,0.016203,0
super,600000,1,6,0.025793,0
super,600000,1,7,0.026598,0
super,600000,1,8,0.027928,0
super,600000,1,9,0.027276,0
super,600000,1,10,0.022606,0
super,600000,2,1,0.018400,0
super,600000,2,2,0.030001,0
super,600000,2,3,0.019395,0
super,600000,2,4,0.018523,0
super,600000,2,5,0.019072,0
super,600000,2,6,0.018039,0
super,600000,2,7,0.027106,0
super,600000,2,8,0.029133,0
super,600000,2,9,0.033003,0
super,600000,2,10,0.029149,0
super,600000,4,1,0.025354,0
super,600000,4,2,0.023286,0
super,600000,4,3,0.020292,0
super,600000,4,4,0.017078,0
super,600000,4,5,0.019108,0
super,600000,4,6,0.017820,0
super,600000,4,7,0.023009,0
super,600000,4,8,0.019204,0
super,600000,4,9,0.015517,0
super,600000,4,10,0.018792,0
super,600000,8,1,0.021671,0
super,600000,8,2,0.021356,0
super,600000,8,3,0.022350,0
super,600000,8,4,0.021898,0
super,600000,8,5,0.024800,0
super,600000,8,6,0.025307,0
super,600000,8,7,0.022567,0
super,600000,8,8,0.027663,0
super,600000,8,9,0.028619,0
super,600000,8,10,0.021692,0
super,650000,1,1,0.021804,0
super,650000,1,2,0.024597,0
super,650000,1,3,0.020354,0
super,650000,1,4,0.028365,0
super,650000,1,5,0.021167,0
super,650000,1,6,0.032805,0
super,650000,1,7,0.023743,0
super,650000,1,8,0.032705,0
super,650000,1,9,0.019981,0
super,650000,1,10,0.018755,0
super,650000,2,1,0.024427,0
super,650000,2,2,0.031109,0
super,650000,2,3,0.020029,0
super,650000,2,4,0.023866,0
super,650000,2,5,0.032967,0
super,650000,2,6,0.023166,0
super,650000,2,7,0.022477,0
super,650000,2,8,0.032353,0
super,650000,2,9,0.024640,0
super,650000,2,10,0.033977,0
super,650000,4,1,0.020567,0
super,650000,4,2,0.020304,0
super,650000,4,3,0.024664,0
super,650000,4,4,0.025227,0
super,650000,4,5,0.021567,0
super,650000,4,6,0.024373,0
super,650000,4,7,0.020161,0
super,650000,4,8,0.022280,0
super,650000,4,9,0.027176,0
super,650000,4,10,0.022941,0
super,650000,8,1,0.024668,0
super,650000,8,2,0.029159,0
super,650000,8,3,0.027916,0
super,650000,8,4,0.024591,0
super,650000,8,5,0.019901,0
super,650000,8,6,0.026011,0
super,650000,8,7,0.030075,0
super,650000,8,8,0.027067,0
super,650000,8,9,0.032994,0
super,650000,8,10,0.032162,0
super,700000,1,1,0.033458,0
super,700000,1,2,0.031745,0
super,700000,1,3,0.023942,0
super,700000,1,4,0.036513,0
super,700000,1,5,0.033089,0
super,700000,1,6,0.032479,0
super,700000,1,7,0.028049,0
super,700000,1,8,0.022476,0
super,700000,1,9,0.032028,0
super,700000,1,10,0.030376,0
super,700000,2,1,0.023316,0
super,700000,2,2,0.034935,0
super,700000,2,3,0.024997,0
super,700000,2,4,0.024155,0
super,700000,2,5,0.024525,0
super,700000,2,6,0.032979,0
super,700000,2,7,0.037294,0
super,700000,2,8,0.025676,0
super,700000,2,9,0.027905,0
super,700000,2,10,0.033770,0
super,700000,4,1,0.041548,0
super,700000,4,2,0.027238,0
super,700000,4,3,0.020916,0
super,700000,4,4,0.032871,0
super,700000,4,5,0.033780,0
super,700000,4,6,0.028879,0
super,700000,4,7,0.031678,0
super,700000,4,8,0.020865,0
super,700000,4,9,0.030341,0
super,700000,4,10,0.036216,0
super,700000,8,1,0.033479,0
super,700000,8,2,0.022476,0
super,700000,8,3,0.037736,0
super,700000,8,4,0.044022,0
super,700000,8,5,0.031489,0
super,700000,8,6,0.050753,0
super,700000,8,7,0.042260,0
super,700000,8,8,0.038061,0
super,700000,8,9,0.041551,0
super,700000,8,10,0.042199,0
super,750000,1,1,0.023357,0
super,750000,1,2,0.038728,0
super,750000,1,3,0.036925,0
super,750000,1,4,0.037717,0
super,750000,1,5,0.030542,0
super,750000,1,6,0.032321,0
super,750000,1,7,0.035961,0
super,750000,1,8,0.039352,0
super,750000,1,9,0.033299,0
super,750000,1,10,0.026680,0
super,750000,2,1,0.028907,0
super,750000,2,2,0.033962,0
super,750000,2,3,0.032854,0
super,750000,2,4,0.035169,0
super,750000,2,5,0.026436,0
super,750000,2,6,0.034230,0
super,750000,2,7,0.033595,0
super,750000,2,8,0.035154,0
super,750000,2,9,0.026460,0
super,750000,2,10,0.032035,0
super,750000,4,1,0.020517,0
super,750000,4,2,0.021547,0
super,750000,4,3,0.020478,0
super,750000,4,4,0.025634,0
super,750000,4,5,0.025815,0
super,750000,4,6,0.024591,0
super,750000,4,7,0.027122,0
super,750000,4,8,0.030596,0
super,750000,4,9,0.021621,0
super,750000,4,10,0.022576,0
super,750000,8,1,0.025207,0
super,750000,8,2,0.023577,0
super,750000,8,3,0.025534,0
super,750000,8,4,0.022423,0
super,750000,8,5,0.025063,0
super,750000,8,6,0.023811,0
super,750000,8,7,0.026059,0
super,750000,8,8,0.024668,0
super,750000,8,9,0.022691,0
super,750000,8,10,0.028274,0
super,800000,1,1,0.024488,0
super,800000,1,2,0.024275,0
super,800000,1,3,0.025436,0
super,800000,1,4,0.022619,0
super,800000,1,5,0.029695,0
super,800000,1,6,0.024405,0
super,800000,1,7,0.022174,0
super,800000,1,8,0.025643,0
